"Template_ID","Event_ID","Run_ID","State_Envelope_ID","Event_Label","Pause_Subtype","Event_Context","Latent_Pulse_ID","Latent_Start_u","Latent_End_u","Latent_Duration_u","Realized_Start_u","Realized_End_u","Realized_Duration_u","Realized_Left_Spike_Index","Realized_Right_Spike_Index","N_Realized_Spikes","N_Realized_ISIs","Rate_Multiplier","Target_Mean_ISI_Contrast","Pulse_Refractory_Limited","Latent_Window_Truncated","Pulse_Strength_Stratum","Frozen_Target_Spikes","Burst_Quota_ID","Is_Four_Spike_Boundary","Observed_Left_Context_ISIs","Observed_Right_Context_ISIs","Composite_HFS_Regime_ID","Boundary_Definition","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Evaluation_Eligibility"
"TPL_018","TPL_018_EVENT_008","TPL_018_RUN_013","TPL_018_STATE_005","Burst","none","burst_in_hfs","TPL_018_PULSE_005",58.3429612478993,58.7269753953101,0.384014147410774,58.3500515470123,58.6520008186506,0.30194927163825,126,133,8,7,7.31705411807762,4.74715033767279,FALSE,FALSE,"strong",8,"BQ_096",FALSE,15,12,"none","first_to_last_pulse_exposed_spike","PHENO_0090","clear_burst_like",4.04667402405465,"eligible"
"TPL_019","TPL_019_EVENT_001","TPL_019_RUN_001","none","Burst","none","standalone_burst","TPL_019_PULSE_001",3.20535605624318,4.10535605624318,0.9,3.30682988852612,4.08106012319297,0.774230234666845,5,12,8,7,4.39484568507839,4.05385874933563,FALSE,FALSE,"strong",8,"BQ_057",FALSE,4,4,"none","first_to_last_pulse_exposed_spike","PHENO_0091","clear_burst_like",5.95827410721204,"eligible"
"TPL_019","TPL_019_EVENT_002","TPL_019_RUN_006","TPL_019_STATE_002","Burst","none","burst_in_hfs","TPL_019_PULSE_002",19.4954205351709,20.1353123755433,0.63989184037246,19.6303382991043,20.0842935707338,0.453955271629535,48,53,6,5,2.84267726405897,2.53061045445502,FALSE,FALSE,"weak",6,"BQ_097",FALSE,9,12,"none","first_to_last_pulse_exposed_spike","PHENO_0092","clear_burst_like",2.89796770588769,"eligible"
"TPL_019","TPL_019_EVENT_003","TPL_019_RUN_009","none","Pause","canonical","canonical","none",,,,31.8558236235419,36.7033585374376,4.84753491389565,76,77,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_019","TPL_019_EVENT_004","TPL_019_RUN_011","none","Pause","canonical","canonical","none",,,,37.8748304889375,41.1646163823386,3.28978589340113,78,79,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_019","TPL_019_EVENT_005","TPL_019_RUN_013","TPL_019_STATE_005","Burst","none","burst_in_hfs","TPL_019_PULSE_003",49.7600636453978,50.2102407221708,0.450177076773024,49.7707449228417,50.202866044231,0.432121121389294,105,113,9,8,6.52297643714016,4.23803274589591,FALSE,FALSE,"strong",9,"BQ_098",FALSE,16,10,"none","first_to_last_pulse_exposed_spike","PHENO_0093","clear_burst_like",4.34098503611266,"eligible"
"TPL_019","TPL_019_EVENT_006","TPL_019_RUN_015","none","Burst","none","standalone_burst","TPL_019_PULSE_004",59.3512939547711,60.1390975156574,0.787803560886239,59.4175372083305,60.1390975156574,0.721560307326854,133,138,6,5,2.86314748072383,2.67044229637831,FALSE,TRUE,"weak",6,"BQ_055",FALSE,7,0,"none","first_to_last_pulse_exposed_spike","PHENO_0094","clear_burst_like",3.31209612670836,"eligible"
"TPL_019","TPL_019_EVENT_007","TPL_019_RUN_017","none","Burst","none","standalone_burst","TPL_019_PULSE_005",60.6493116103819,61.4326869209567,0.783375310574883,60.6493116103819,61.423716810885,0.774405200503168,139,145,7,6,4.29211546740331,3.80976700177416,FALSE,TRUE,"moderate",7,"BQ_056",FALSE,0,7,"none","first_to_last_pulse_exposed_spike","PHENO_0095","clear_burst_like",2.6040331433245,"eligible"
"TPL_020","TPL_020_EVENT_001","TPL_020_RUN_001","none","Burst","none","standalone_burst","TPL_020_PULSE_001",2.31573821261991,3.21530855648007,0.899570343860166,2.38229789004341,3.21530855648007,0.833010666436669,6,13,8,7,4.45015612314336,3.96223496389575,FALSE,TRUE,"moderate",8,"BQ_059",FALSE,5,0,"none","first_to_last_pulse_exposed_spike","PHENO_0096","clear_burst_like",3.75658104377251,"eligible"
"TPL_020","TPL_020_EVENT_002","TPL_020_RUN_003","none","Burst","none","standalone_burst","TPL_020_PULSE_002",3.76008569468532,4.63062954868512,0.870543853999803,3.76008569468532,4.59959283519618,0.839507140510857,14,22,9,8,4.99649996134574,4.33564693876542,FALSE,TRUE,"strong",9,"BQ_060",FALSE,0,6,"none","first_to_last_pulse_exposed_spike","PHENO_0097","clear_burst_like",4.18780208003059,"eligible"
"TPL_020","TPL_020_EVENT_003","TPL_020_RUN_008","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,17.6781668718787,24.1631665788474,6.48499970696867,40,43,4,3,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_020","TPL_020_EVENT_004","TPL_020_RUN_010","none","Burst","none","standalone_burst","TPL_020_PULSE_003",33.0952654889532,33.9952654889532,0.899999999999999,33.1501473283251,33.9686741080926,0.818526779767424,69,75,7,6,2.7825080458061,2.60769146159291,FALSE,FALSE,"weak",7,"BQ_058",FALSE,4,3,"none","first_to_last_pulse_exposed_spike","PHENO_0098","clear_burst_like",3.43467167399497,"eligible"
"TPL_020","TPL_020_EVENT_005","TPL_020_RUN_013","none","Pause","canonical","canonical","none",,,,41.8991411378475,46.831869448196,4.93272831034847,89,90,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_020","TPL_020_EVENT_006","TPL_020_RUN_015","TPL_020_STATE_004","Burst","none","burst_in_hfs","TPL_020_PULSE_004",48.8918983700382,49.3502430105796,0.45834464054137,48.9672818083865,49.3027742640986,0.335492455712092,96,102,7,6,3.65288051249632,2.90990707408637,FALSE,FALSE,"weak",7,"BQ_099",FALSE,5,17,"none","first_to_last_pulse_exposed_spike","PHENO_0099","clear_burst_like",4.92507121783931,"eligible"
"TPL_020","TPL_020_EVENT_007","TPL_020_RUN_016","none","Pause","canonical","canonical","none",,,,52.6489302934466,56.3204236311225,3.67149333767593,119,120,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"TPL_020_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_020","TPL_020_EVENT_008","TPL_020_RUN_017","TPL_020_STATE_005","Burst","none","burst_in_hfs","TPL_020_PULSE_005",58.3289257189548,59.064916248394,0.735990529439228,58.3793573549705,59.0325585080307,0.653201153060209,128,136,9,8,5.06047605104845,3.93299060314894,FALSE,FALSE,"moderate",9,"BQ_100",FALSE,8,16,"none","first_to_last_pulse_exposed_spike","PHENO_0100","clear_burst_like",3.78251178717256,"eligible"
