"Template_ID","Run_ID","Run_Ordinal","Start_u","End_u","Source_Type","Primary_Descriptor","State_Label","Event_Label","Pause_Subtype","Contextual_Separator_Label","Borderline_Gap_Label","Secondary_Event_Label","Secondary_Event_Subtype","Secondary_Scoring_Role","Product_Level_Mapping","Renewal_Family","Regularity_Regime","Tonic_Subtype","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Burst_Strength_Stratum","Burst_Quota_ID","Burst_Contrast_Target","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","N_ISIs","Duration_u","Observed_Mean_ISI_u","CV","CV2","LV","Generation_Attempts"
"TPL_011","TPL_011_RUN_004",4,12.9207335066663,13.5722013329618,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_hfs_overlay_hfs_1",99132559,"point_process=99132559","d7bf4c64fb9c128b3633d6667a62b772ea8ab364140fb13479e4d7f1c87d7ec5",0.642780449136626,5.3794604568975,0.02,1,0.651467826295488,0.651467826295488,0,0,0,1
"TPL_011","TPL_011_RUN_005",5,13.5722013329618,21.8027871437239,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","weak","BQ_082",2.63761405386031,"hfs_with_nested_burst","BQ_082",379921074,"hfs=1971998255;nested_burst=1653443151;hfs_total=996635946;point_process=379921074","84e9ef10a35800dd61df67defffeff36d23d1bd64ad9054ea0c26bc8cc59ab74",0.286374970935285,7.62900504888967,0.02,34,8.23058581076216,0.24207605325771,0.474062597399106,0.390786334083328,0.175848060730928,13
"TPL_011","TPL_011_RUN_006",6,21.8027871437239,25.9496040641254,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","deep","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",515113991,"point_process=515113991","0a72991280f381fa2c6fbbae8bb6c6a4c3cc3ba3fab3f0f6ef4669f10d155629",0.38460046004504,62.7504598535597,0.02,11,4.14681692040148,0.376983356400134,0.167716435355759,0.206875773710329,0.0396307595656128,1
"TPL_011","TPL_011_RUN_007",7,25.9496040641254,26.9704938921932,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",1693846890,"point_process=1693846890","0168ad2c5a663c61bf8fa100e9a3af49e0901c2eca71521ba39940601f4fa5b5",1.02088982806774,,,1,1.02088982806774,1.02088982806774,0,0,0,1
"TPL_011","TPL_011_RUN_008",8,26.9704938921932,28.7279549075437,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_borderline_gap_only",2085502239,"point_process=2085502239","77815268b99a8a7411f225c67ded0e7ca990499fd23040cdfaf25d1689102eaf",0.619088079559151,2.73290743783582,0.02,2,1.7574610153505,0.878730507675249,0.578541350892953,0.818181024826466,0.502065142039564,1
"TPL_011","TPL_011_RUN_009",9,28.7279549075437,35.7984263640265,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_031",2.92836743500084,"burst","BQ_031",1631450229,"hfs=795244060;nested_burst=447354462;point_process=1631450229","0811698c2366220c22a741435b0d2c15a53638317735320d6ce4de754aa98dec",0.536399895220529,2.98259207829833,0.02,20,7.07047145648289,0.353523572824144,0.786213253328883,0.747058575090587,0.538669733819898,21
"TPL_011","TPL_011_RUN_010",10,35.7984263640265,39.5377374899204,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_irregular",1172264,"point_process=1172264","3e4cc46889b3d1788f8acec3e4213dc785d0f42a7d6a62f5f5de6ffabdd7456b",0.225615138402209,1.77931693601422,0.02,19,3.73931112589385,0.196805848731255,0.672881737433915,0.739316494478658,0.608315606300337,3
"TPL_011","TPL_011_RUN_011",11,39.5377374899204,41.8692008228514,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_direct_burst_hfs_macro",1133682755,"point_process=1133682755","0fb2e91246131af11e440a244784ed04117c50edac9a690f6032bb4e9c1d4e5d",0.732151996996254,3.32769499125425,0.02,3,2.33146333293101,0.777154444310338,0.126383519455577,0.191598461005695,0.0303048622766549,1
"TPL_011","TPL_011_RUN_012",12,41.8692008228514,49.547740065319,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","boundary","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1933371490,"point_process=1933371490","54fbab0d459f2937bd415a6c8d2c041e25e2778fb547c4cf575e5f95d53afe7b",0.58763341112528,28.5901927705854,0.02,14,7.67853924246761,0.548467088747687,0.187810929571191,0.210371537743388,0.0514815658902324,1
"TPL_011","TPL_011_RUN_013",13,49.547740065319,52.4736074759751,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1325999319,"point_process=1325999319","46df5fd313187501c1615edaf521b80397ae53428ff07becdd7ea3bbb52d5a95",2.92586741065606,,,1,2.92586741065606,2.92586741065606,0,0,0,1
"TPL_011","TPL_011_RUN_014",14,52.4736074759751,55.8482165285108,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_canonical_pause_macro",862627995,"point_process=862627995","409e1268f208b072df948720d133c5ff55a782ad43311bac4253ccba33286ec5",0.627769822150003,2.50810026971158,0.02,3,3.37460905253575,1.12486968417858,0.638507579372333,0.834588552125632,0.716345509242602,1
"TPL_011","TPL_011_RUN_015",15,55.8482165285108,59.5893483037008,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_032",3.30124706192873,"burst","BQ_032",1522219055,"hfs=1707367278;nested_burst=1995301410;point_process=1522219055","4e132dbde3d7850b61234f0049ffc433494951d8ca2bde0aa8b305c23bcfedb0",0.54020480401814,4.88238941282034,0.02,12,3.74113177518992,0.311760981265826,0.617054560487562,0.753213233185091,0.55429846295691,5
"TPL_011","TPL_011_RUN_016",16,59.5893483037008,60.1566883998812,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",1370268244,"point_process=1370268244","e79194cf469c7a3adcae0c1c3c3bebcce8d3670068a617810d3b3771806df53f",0.567340096180484,,,1,0.567340096180484,0.567340096180484,0,0,0,1
"TPL_011","TPL_011_RUN_017",17,60.1566883998812,63.0132920223269,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_033",5.25544482585974,"burst","BQ_033",956622354,"hfs=1189939725;nested_burst=1493107291;point_process=956622354","f84443a03a1c7c71b7d16aa7e4a447fac8e43f31964c4a1f2d602a3474fe0001",0.571212017245125,3.37877259626985,0.02,8,2.85660362244563,0.357075452805704,1.2142010902069,0.793540131160187,0.598742511761123,3
"TPL_012","TPL_012_RUN_001",1,0,6.1656131270975,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","deep","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1085072084,"point_process=1085072084","1d37d3053d87db4caaaa059b8de6b7e2415df1ae1368de0c8cf73fe3f58686aa",0.415482933507301,16.5705933524296,0.02,15,6.1656131270975,0.411040875139834,0.230557178278955,0.245999336435462,0.0775724703895411,1
"TPL_012","TPL_012_RUN_002",2,6.1656131270975,13.3892428911925,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","none","none","none","none","none","explicit_gap","complex_multi_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","complex_multi_gap_after_tonic",1674383890,"point_process=1674383890","ba8e22ead826ceafbab822e600e304de0625bd58b36ef07cdc0d173d60e0ed43",2.40787658803165,,,3,7.22362976409495,2.40787658803165,0.17513728157343,0.200041350654227,0.0450805662399543,1
"TPL_012","TPL_012_RUN_003",3,13.3892428911925,21.8134491164158,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","core","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",1797788458,"point_process=1797788458","9a65669e8c6ec8aae06ed90034749e2503227967bf325a1fc358fabb2c0e1cbb",0.595413795635104,70.8321822900325,0.02,14,8.42420622522338,0.601729016087384,0.0987934756078397,0.0773116994756775,0.00634187135938764,1
"TPL_012","TPL_012_RUN_004",4,21.8134491164158,24.7803149057008,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1881787612,"point_process=1881787612","9ccfa771d7b6e48d7175d7a7f6259a8c85976e93335f561764cde1e2372221d8",2.96686578928493,,,1,2.96686578928493,2.96686578928493,0,0,0,1
"TPL_012","TPL_012_RUN_005",5,24.7803149057008,25.5342958059933,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_canonical_pause_macro",1786553940,"point_process=1786553940","4ecbe81f2255b30eb9d3db5424753ccfd075506db63d57b118d5129e9a272c3d",0.752406389114913,2.85358643927611,0.02,2,0.7539809002925,0.37699045014625,0.677348539687726,0.957915491279993,0.688201566325642,1
"TPL_012","TPL_012_RUN_006",6,25.5342958059933,33.9264098453246,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_regular",1999527969,"point_process=1999527969","6633b6c586eadb039815c0925e03bd96e0790716d89fa5e6344f4fa7a1eb7197",0.415377482231706,11.3088943501934,0.02,20,8.39211403933135,0.419605701966567,0.349625551187384,0.401770357601194,0.200762392545589,1
"TPL_012","TPL_012_RUN_007",7,33.9264098453246,40.0522291787649,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_035",3.694744406268,"burst","BQ_035",257840219,"hfs=134875651;nested_burst=1509519878;point_process=257840219","c8ce0b59be6cc3021c0c777a5c434089361ab59bd9c3d98132160456cc2e22c3",0.552719857706688,4.31988327875733,0.02,14,6.12581933344033,0.437558523817166,0.733568685794363,0.513907218260425,0.343266749031909,1
"TPL_012","TPL_012_RUN_008",8,40.0522291787649,42.4260629035448,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_direct_burst_hfs_macro",314113391,"point_process=314113391","dddf503e1c3beabc772ab66fd1f51ee27335a67e73343093f3a3960f7937d588",0.721123525244184,2.89150690229144,0.02,3,2.3738337247799,0.791277908259967,0.61245683270866,1.02111656059532,0.808331354679518,1
"TPL_012","TPL_012_RUN_009",9,42.4260629035448,45.591152089845,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_036",5.13091264583636,"burst","BQ_036",509376214,"hfs=398390965;nested_burst=1298943287;point_process=509376214","b553a6365fab9a0029ee5564b06e46aa2e80698b8a8681f15edb346591cbf63a",0.625727155560162,4.00005411729217,0.02,12,3.16508918630013,0.263757432191677,0.728851981979616,0.448243863697709,0.229718671372069,1
"TPL_012","TPL_012_RUN_010",10,45.591152089845,46.0771071534246,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",568883771,"point_process=568883771","5a4feed6688e34fe8d2e57228db62ffdc785c5da48805a253ff438134b4b4cd3",0.485955063579604,,,1,0.485955063579604,0.485955063579604,0,0,0,1
"TPL_012","TPL_012_RUN_011",11,46.0771071534246,49.0082444953674,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_034",2.97791508194059,"burst","BQ_034",2147325239,"hfs=1409037695;nested_burst=2098107300;point_process=2147325239","f68ddfc55939eca51ada64f3cc7b918d589550113677e8be22835ff6f97e97e1",0.604987891961355,1.95261805355549,0.02,13,2.93113734194279,0.225472103226369,0.960957201832279,0.633158022147132,0.432821954322733,4469
"TPL_012","TPL_012_RUN_012",12,49.0082444953674,56.71126076637,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_083",3.12376183900051,"hfs_with_nested_burst","BQ_083",185872391,"hfs=1566999134;nested_burst=1380156010;hfs_total=650779478;point_process=185872391","97cd8e39dace31f2c2ffd3a92c852a244267e722f371cb2703dbd671cefc6620",0.295985293574631,3.4564996406436,0.02,32,7.70301627100261,0.240719258468831,0.663911571623347,0.514716872220594,0.276916735328753,21
"TPL_012","TPL_012_RUN_013",13,56.71126076637,59.871953187065,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_composite_hfs_connector",1851035095,"point_process=1851035095","d0f5b83e846f9dac1c8446a6e1b09eaea15501a221452007e1f30bdaab8c8431",3.16069242069498,,,1,3.16069242069498,3.16069242069498,0,0,0,1
"TPL_012","TPL_012_RUN_014",14,59.871953187065,68.416547525898,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_084",4.17171789507847,"hfs_with_nested_burst","BQ_084",1566736883,"hfs=849328743;nested_burst=117097013;hfs_total=577495857;point_process=1566736883","37060c9d16ed0b1f5d84008586a53a169401801cc2f88f4662444f2ead693a1b",0.309485508035868,1.63803135382477,0.02,31,8.5445943388331,0.275632075446229,0.712458414770259,0.593872139189966,0.371962313069559,19
"TPL_012","TPL_012_RUN_015",15,68.416547525898,69.2065571389257,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_composite_hfs_pause_hfs_macro",1591698897,"point_process=1591698897","9d01e3b4e22d26486757e59cb8c2f944f64187e71c9aa96083deda6b657cb7bb",0.679513942752965,3.65676030213945,0.02,2,0.79000961302768,0.39500480651384,0.163541108830179,0.231282054113174,0.0401185414161068,1
"TPL_012","TPL_012_RUN_016",16,69.2065571389257,69.9645246639525,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",436183112,"point_process=436183112","b12ead49b8f923f530f130edbe57704b4a24b982ae536fb8a8a9c90582fd902f",0.757967525026761,,,1,0.757967525026761,0.757967525026761,0,0,0,1
"TPL_013","TPL_013_RUN_001",1,0,3.28263657049905,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_037",2.65564907882363,"burst","BQ_037",236234662,"hfs=1714390761;nested_burst=1999703588;point_process=236234662","4a2d990fa5f3a92ee451d01d2eec0f0d35d5ff2afb22d0ab201829cca29d2053",0.576329306466505,3.09453308433294,0.02,8,3.28263657049905,0.410329571312381,0.645119393479253,0.25071889394312,0.0833408482402488,6
"TPL_013","TPL_013_RUN_002",2,3.28263657049905,3.9090146944764,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",1314430666,"point_process=1314430666","86dc53596f47c3423b6240bb4d1863a924526a659c0612be4f3d3c632a0ca32b",0.626378123977355,,,1,0.626378123977355,0.626378123977355,0,0,0,1
"TPL_013","TPL_013_RUN_003",3,3.9090146944764,7.122263345744,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_038",3.89595348923467,"burst","BQ_038",643286779,"hfs=1385585613;nested_burst=843616316;point_process=643286779","fa6348a4e6366465e5570aae779d6114f17a0285545e644915c17100b58945e1",0.579323734261561,4.31271556317806,0.02,9,3.2132486512676,0.357027627918623,1.06571329123289,0.607221045670103,0.408609215164107,1
"TPL_013","TPL_013_RUN_004",4,7.122263345744,12.1022229756857,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_standalone",739949656,"point_process=739949656","efd6c51daab651d71e2dc058563f4e022a6deeccf3f02d92e2643518c42f5fe2",4.97995962994173,,,1,4.97995962994173,4.97995962994173,0,0,0,1
"TPL_013","TPL_013_RUN_005",5,12.1022229756857,13.7718674896107,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_canonical_pause_only",928870705,"point_process=928870705","bbbaf4c2695dc229f32d94dfb5cdec90ee4aa413ca57bc08b85fcfd00a34a49a",0.575415217562113,3.1279492265312,0.02,3,1.669644513925,0.556548171308335,0.765175700377679,0.542873724730132,0.441808261664014,1
"TPL_013","TPL_013_RUN_006",6,13.7718674896107,22.5807377222604,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","core","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1291813740,"point_process=1291813740","85a27326d27fb2e47749393044329f792604db8fe80d48506ab97006cea8c9e2",0.838358320510015,6.16800721455365,0.02,9,8.80887023264962,0.978763359183292,0.347403582787679,0.297594117028053,0.095480728880605,1
"TPL_013","TPL_013_RUN_007",7,22.5807377222604,26.7485475634834,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1112565274,"point_process=1112565274","794a6c988bee644ec29f21bffbba79ff9ddec2aca31c3fc8c7ff8b8088ab8257",4.16780984122306,,,1,4.16780984122306,4.16780984122306,0,0,0,1
"TPL_013","TPL_013_RUN_008",8,26.7485475634834,27.7446228293889,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_canonical_pause_macro",834648475,"point_process=834648475","dc1f92c4c5154841e66347a1307f4573ca04a489efe4d01020f13aec86722b02",0.603582660329994,2.86310421209782,0.02,2,0.996075265905467,0.498037632952734,0.196726833892151,0.278213756572999,0.0580521707598448,1
"TPL_013","TPL_013_RUN_009",9,27.7446228293889,36.4671503486452,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_086",4.04411564359907,"hfs_with_nested_burst","BQ_086",846086147,"hfs=1913055751;nested_burst=931364139;hfs_total=380144575;point_process=846086147","e064d3448cdf3393e889146e8df7a63b28107464d5eb416b6515e81b399a0033",0.334706183169037,1.1625435421709,0.02,33,8.7225275192563,0.264319015735039,0.762489818975843,0.724033695850762,0.568429039161621,207
"TPL_013","TPL_013_RUN_010",10,36.4671503486452,40.2220001545649,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_hfs_overlay_hfs_2",104397371,"point_process=104397371","aacd3f36d01248c09cbd957827027d5044258aaa323cafddf3fe7b66ed83c1c5",0.698362872365397,5.32683218433522,0.02,3,3.75484980591971,1.25161660197324,0.639763404412986,1.15261108392632,1.01292260368112,1
"TPL_013","TPL_013_RUN_011",11,40.2220001545649,47.0882824765545,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_039",5.16470479557756,"burst","BQ_039",1630531273,"hfs=1953578086;nested_burst=1006105724;point_process=1630531273","4427b89b53894e3bd6f020965a3974afc03d02c3bd62fc7d0885ed9e7856fa11",0.671244217886124,4.72767461389303,0.02,15,6.86628232198956,0.457752154799304,0.976468366755612,0.528481283741979,0.366553046355686,9
"TPL_013","TPL_013_RUN_012",12,47.0882824765545,53.7967580850023,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_intermediate",2061675082,"point_process=2061675082","1457b1171c855d65ea70d66a6f9253ad0185cd63c2b90047eaf6beb9c3341d5c",0.323462146809325,4.63412960353307,0.02,24,6.70847560844783,0.27951981701866,0.411632198305363,0.411334863041074,0.228686121198087,1
"TPL_013","TPL_013_RUN_013",13,53.7967580850023,55.4709510735112,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_direct_burst_hfs_macro",763152874,"point_process=763152874","ba1def396410d1d549fc5ba06f8eb26175f0635337c2c4277bf8adc4666eb195",0.659869331179652,3.62388060195372,0.02,2,1.67419298850895,0.837096494254474,0.46997150846839,0.664640081204939,0.331309828158081,1
"TPL_013","TPL_013_RUN_014",14,55.4709510735112,59.5977124870422,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","boundary","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",1178240344,"point_process=1178240344","5778221af8ec690419eb665ce855f951a602770a75e82fdbfe348856e486d8e6",0.416380914784968,16.7274142187089,0.02,10,4.126761413531,0.4126761413531,0.167046052293019,0.23969843141147,0.0547047143551199,1
"TPL_013","TPL_013_RUN_015",15,59.5977124870422,60.4281340314628,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",2146310193,"point_process=2146310193","e261c8268e407b9cb0da90f66b566b015d1c7d8c3e0d80ee96448479c2a521a9",0.830421544420533,,,1,0.830421544420533,0.830421544420533,0,0,0,1
"TPL_013","TPL_013_RUN_016",16,60.4281340314628,62.6758154561449,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_borderline_gap_only",675212633,"point_process=675212633","d297436a888ef7eb50506a7d1554a875a39eec29ebf42158ce85b32eb82dc5bf",0.711306725174654,3.70102455979213,0.02,2,2.24768142468211,1.12384071234105,0.751269206504228,1.06245510083155,0.846608130962238,1
"TPL_013","TPL_013_RUN_017",17,62.6758154561449,68.4008193390988,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_085",3.14374785381369,"hfs_with_nested_burst","BQ_085",100353066,"hfs=1961153410;nested_burst=243284434;hfs_total=1832533451;point_process=100353066","a0d153f6b27bc0d039495d6d005392f143ecf9ee367f0e44bfb4a0183597b7f2",0.214710569819435,7.53476283559576,0.02,29,5.7250038829539,0.19741392699841,0.441439516887338,0.359518082823201,0.166440849324308,2
"TPL_014","TPL_014_RUN_001",1,0,9.02642399893223,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_087",5.41235690691974,"hfs_with_nested_burst","BQ_087",698522750,"hfs=701907106;nested_burst=441442251;hfs_total=701572753;point_process=698522750","7fde9547823d3f141569c0523a4af12da51b0eb387bcc6598779ee877e999047",0.338428310770541,9.20886555779725,0.02,28,9.02642399893223,0.322372285676151,0.471699113188455,0.451023564846167,0.227549034680056,14
"TPL_014","TPL_014_RUN_002",2,9.02642399893223,12.6628428736803,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_composite_hfs_connector",697792400,"point_process=697792400","a165e88699a92be1750565191367c64cfd412ae96fef1e6490dbdf3292fe7401",3.63641887474805,,,1,3.63641887474805,3.63641887474805,0,0,0,1
"TPL_014","TPL_014_RUN_003",3,12.6628428736803,20.8515070136778,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","weak","BQ_088",2.72052670363337,"hfs_with_nested_burst","BQ_088",535433256,"hfs=1455876116;nested_burst=893376246;hfs_total=1446999243;point_process=535433256","a96c4d08f18fd3cc8c8aaa10b59c9e9270c37b1cf089be732be602f00ea3012d",0.335572629719973,4.9946335724555,0.02,31,8.18866413999747,0.264150456128951,0.575457633966492,0.517531804864455,0.267878675923506,145
"TPL_014","TPL_014_RUN_004",4,20.8515070136778,21.7080708501969,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_composite_hfs_pause_hfs_macro",2002899296,"point_process=2002899296","72413d56769d7874bf7cde4f3ad26f312adf5d4c3a47d251606d1766c6429e52",0.593126714765094,3.5646991818212,0.02,2,0.856563836519144,0.428281918259572,0.439025305165709,0.620875540790332,0.289114827863766,1
