"Template_ID","Interval_Index","Left_Spike_Index","Right_Spike_Index","Start_u","End_u","ISI_u","Run_ID","State_Label","Event_Label","State_Envelope_ID","Event_ID","Pause_Subtype","Contextual_Separator_Label","Contextual_Separator_ID","Borderline_Gap_Label","Borderline_Gap_ID","Secondary_Event_Label","Secondary_Event_ID","Secondary_Event_Subtype","Secondary_Scoring_Role","Product_Level_Mapping","Generator_Provenance","Renewal_Family","Regularity_Regime","Tonic_Subtype","Burst_Role","HFS_Role","Direct_HFS_Support","HFS_Interruption_Role","HFS_Support_Contract_Version","Legacy_V2_2_Direct_HFS_Support_Audit","Composite_HFS_Regime_ID","Hard_Cut_Reason","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","Latent_Pulse_ID","Burst_Strength_Stratum","Frozen_Burst_Target_Spikes","Burst_Quota_ID","Burst_Contrast_Target","Pulse_Refractory_Limited","Latent_Window_Truncated","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Candidate_Origin","Phenotype_Evaluation_Eligibility","Ambiguity_Reason","Tonic_Phenotype","Tonic_Phenotype_Evidence_Score","Tonic_Eligibility_Reason"
"TPL_009",13,13,14,5.45777835803651,5.61288595797528,0.155107599938776,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",14,14,15,5.61288595797528,5.76436578209398,0.151479824118696,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",15,15,16,5.76436578209398,5.982546643794,0.218180861700025,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",16,16,17,5.982546643794,6.72250088516752,0.739954241373516,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","tolerated_short_interruption",FALSE,"tolerated_short_interruption","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",17,17,18,6.72250088516752,6.8388220137576,0.116321128590074,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",18,18,19,6.8388220137576,7.62367423378779,0.784852220030192,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","tolerated_short_interruption",FALSE,"tolerated_short_interruption","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",19,19,20,7.62367423378779,7.68257798554418,0.0589037517563904,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",20,20,21,7.68257798554418,7.90291505978776,0.220337074243587,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",21,21,22,7.90291505978776,7.94645597020709,0.043540910419325,"TPL_009_RUN_003","Broad_HFS","Burst","TPL_009_STATE_001","TPL_009_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","irregular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_009_PULSE_001","strong",8,"BQ_078",4.00158266327344,FALSE,FALSE,"PHENO_0041","clear_burst_like",4.51906092062389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",22,22,23,7.94645597020709,7.98446919612125,0.0380132259141615,"TPL_009_RUN_003","Broad_HFS","Burst","TPL_009_STATE_001","TPL_009_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","irregular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_009_PULSE_001","strong",8,"BQ_078",4.00158266327344,FALSE,FALSE,"PHENO_0041","clear_burst_like",4.51906092062389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",23,23,24,7.98446919612125,8.04389861248556,0.0594294163643143,"TPL_009_RUN_003","Broad_HFS","Burst","TPL_009_STATE_001","TPL_009_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","irregular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_009_PULSE_001","strong",8,"BQ_078",4.00158266327344,FALSE,FALSE,"PHENO_0041","clear_burst_like",4.51906092062389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",24,24,25,8.04389861248556,8.14483736813667,0.100938755651111,"TPL_009_RUN_003","Broad_HFS","Burst","TPL_009_STATE_001","TPL_009_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","irregular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_009_PULSE_001","strong",8,"BQ_078",4.00158266327344,FALSE,FALSE,"PHENO_0041","clear_burst_like",4.51906092062389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",25,25,26,8.14483736813667,8.2229722302699,0.0781348621332212,"TPL_009_RUN_003","Broad_HFS","Burst","TPL_009_STATE_001","TPL_009_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","irregular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_009_PULSE_001","strong",8,"BQ_078",4.00158266327344,FALSE,FALSE,"PHENO_0041","clear_burst_like",4.51906092062389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",26,26,27,8.2229722302699,8.27222418128011,0.0492519510102154,"TPL_009_RUN_003","Broad_HFS","Burst","TPL_009_STATE_001","TPL_009_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","irregular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_009_PULSE_001","strong",8,"BQ_078",4.00158266327344,FALSE,FALSE,"PHENO_0041","clear_burst_like",4.51906092062389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",27,27,28,8.27222418128011,8.31900333784503,0.0467791565649147,"TPL_009_RUN_003","Broad_HFS","Burst","TPL_009_STATE_001","TPL_009_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","irregular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_009_PULSE_001","strong",8,"BQ_078",4.00158266327344,FALSE,FALSE,"PHENO_0041","clear_burst_like",4.51906092062389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",28,28,29,8.31900333784503,8.61567754904979,0.296674211204765,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",29,29,30,8.61567754904979,8.84240305617836,0.226725507128567,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",30,30,31,8.84240305617836,9.13154252017188,0.289139463993526,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",31,31,32,9.13154252017188,9.38105834713417,0.249515826962287,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",32,32,33,9.38105834713417,9.93428920338976,0.553230856255591,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",33,33,34,9.93428920338976,10.7394337243511,0.80514452096136,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","tolerated_short_interruption",FALSE,"tolerated_short_interruption","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",34,34,35,10.7394337243511,10.8566354109759,0.117201686624793,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",35,35,36,10.8566354109759,10.8910296559884,0.0343942450124972,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",36,36,37,10.8910296559884,11.2320099421497,0.340980286161309,"TPL_009_RUN_003","Broad_HFS","none","TPL_009_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","irregular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",37,37,38,11.2320099421497,11.7014910607307,0.469481118580942,"TPL_009_RUN_004","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",38,38,39,11.7014910607307,11.9717073205787,0.270216259848027,"TPL_009_RUN_004","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",39,39,40,11.9717073205787,12.6567710196277,0.685063699049013,"TPL_009_RUN_004","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",40,40,41,12.6567710196277,12.9591513433108,0.30238032368312,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",41,41,42,12.9591513433108,13.2208199782156,0.26166863490481,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",42,42,43,13.2208199782156,13.6993434491716,0.478523470955984,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",43,43,44,13.6993434491716,14.1037837619029,0.404440312731326,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",44,44,45,14.1037837619029,14.7108834028819,0.607099640978968,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",45,45,46,14.7108834028819,15.1906809332898,0.479797530407846,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",46,46,47,15.1906809332898,15.5541634607129,0.363482527423137,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",47,47,48,15.5541634607129,15.9553405459751,0.401177085262251,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",48,48,49,15.9553405459751,16.213391551584,0.258051005608844,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",49,49,50,16.213391551584,16.4594161008092,0.246024549225232,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",50,50,51,16.4594161008092,16.8495831941063,0.390167093297114,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",51,51,52,16.8495831941063,17.2325052780369,0.382922083930591,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",52,52,53,17.2325052780369,17.4915102689417,0.259004990904782,"TPL_009_RUN_005","Tonic","none","TPL_009_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.653711200965512,"pre_frozen_timestamp_evidence_contract_met"
"TPL_009",53,53,54,17.4915102689417,22.4398259443587,4.94831567541696,"TPL_009_RUN_006","none","Pause","none","TPL_009_EVENT_002","canonical","none","none","none","none","none","none","none","none","none","canonical_mechanism","explicit_gap","canonical","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",54,54,55,22.4398259443587,23.1572261933671,0.717400249008417,"TPL_009_RUN_007","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",55,55,56,23.1572261933671,24.2800819907107,1.12285579734366,"TPL_009_RUN_007","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",56,56,57,24.2800819907107,24.5624653793835,0.282383388672803,"TPL_009_RUN_007","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",57,57,58,24.5624653793835,24.8703839907997,0.307918611416106,"TPL_009_RUN_007","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",58,58,59,24.8703839907997,25.8369288535356,0.966544862735915,"TPL_009_RUN_007","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_009",59,59,60,25.8369288535356,26.0003051116532,0.163376258117635,"TPL_009_RUN_007","none","Burst","none","TPL_009_EVENT_003","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_009_PULSE_002","moderate",8,"BQ_026",3.61188172944821,FALSE,FALSE,"PHENO_0042","clear_burst_like",2.94235035041934,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",60,60,61,26.0003051116532,26.1118972487879,0.111592137134705,"TPL_009_RUN_007","none","Burst","none","TPL_009_EVENT_003","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_009_PULSE_002","moderate",8,"BQ_026",3.61188172944821,FALSE,FALSE,"PHENO_0042","clear_burst_like",2.94235035041934,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",61,61,62,26.1118972487879,26.2045696205026,0.0926723717147029,"TPL_009_RUN_007","none","Burst","none","TPL_009_EVENT_003","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_009_PULSE_002","moderate",8,"BQ_026",3.61188172944821,FALSE,FALSE,"PHENO_0042","clear_burst_like",2.94235035041934,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",62,62,63,26.2045696205026,26.3211180478458,0.116548427343199,"TPL_009_RUN_007","none","Burst","none","TPL_009_EVENT_003","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_009_PULSE_002","moderate",8,"BQ_026",3.61188172944821,FALSE,FALSE,"PHENO_0042","clear_burst_like",2.94235035041934,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",63,63,64,26.3211180478458,26.4021098129482,0.0809917651023899,"TPL_009_RUN_007","none","Burst","none","TPL_009_EVENT_003","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_009_PULSE_002","moderate",8,"BQ_026",3.61188172944821,FALSE,FALSE,"PHENO_0042","clear_burst_like",2.94235035041934,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",64,64,65,26.4021098129482,26.4799041376476,0.077794324699366,"TPL_009_RUN_007","none","Burst","none","TPL_009_EVENT_003","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_009_PULSE_002","moderate",8,"BQ_026",3.61188172944821,FALSE,FALSE,"PHENO_0042","clear_burst_like",2.94235035041934,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_009",65,65,66,26.4799041376476,26.6099282048484,0.130024067200798,"TPL_009_RUN_007","none","Burst","none","TPL_009_EVENT_003","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_009_PULSE_002","moderate",8,"BQ_026",3.61188172944821,FALSE,FALSE,"PHENO_0042","clear_burst_like",2.94235035041934,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
