"path","bytes","sha256"
"evaluation/synthetic_validation/test_v2_pipeline_contract.R",9332,"9ac3a61779785d1b174171c24b07093e746069ea7d9fbf3c342b98db60a6f3dd"
"evaluation/synthetic_validation/v2_pipeline_common.R",16265,"5ca56c8a3e967231c546415ad7bae889f639806329c205cbe84f0d3ecd0fe1bd"
"inst/config/gate_b_v3_phase1_fixture_inputs.json",25076,"065c3fe1588ae6029018ea4846a3d15090c604b0f538dec2fc7540efc4d8303d"
"inst/config/gate_b_v3_phase1_fixture_spec.json",38690,"40b158c27115172fadeba68241e0e72fa055610d0bb1a8965567b36ede5e54ba"
"inst/config/gate_b_v3_phase1_fixture_spec.yml",34919,"ae0e37406cc48778aae11ed73d1f3336c51800b01760d4bd7588508b28664b5a"
"inst/config/gate_b_v3_phase1_registry.json",162908,"e3ef61cd5b09a7a6b4b60e02978aa50de096a357fa83f36b05c864c779366864"
"inst/config/gate_b_v3_phase1_registry.yml",29823,"b91d63bb1153f28d02d873d1007f2b23d7ee04d452f57386a7594b8bc0bd802c"
"inst/config/gate_b_v3_phase1_schema_bundle.json",660388,"004a2e4ed2c22604759dff87d99f18ec58ad27aee0820262aee475a40a8acea4"
"inst/config/gate_b_v3_phase1_schema_bundle.yml",67832,"86b3062154ac9b7a9b29f789e22bff97296fefb5c8182acc1f02868e26c0ba59"
"inst/config/parameters.yml",466510,"9a53c81b637b8224ab734deb97ad65a25da2e64303869c1f99f877d33c88d2ce"
"inst/config/publication_readiness_framework_v1.json",13583,"5708de987161f20c7c8e6ce8a72f91990f8a554ae489d4a555f61ca80110442d"
"inst/config/publication_readiness_review_receipts_v1.json",9169,"99a61cf6d25c1e3adbd095a846e878cccbded2b1b3d736e08db0b5e76b093f4b"
"inst/config/publication_readiness_stage_packets_v1.json",7084,"1ab0e7bf7f29cefd361c5aeb619148ed895c9ae9fa65846cd5b8e386e729e7bc"
"inst/extdata/STN_2017_subset.csv",4492,"a2eac3f519183054ee5de6ae312af29c8946a430954c376959792fc7cef0e85f"
"inst/presets/balanced_single_unit.yml",462,"ececdc494b9b0267ea42fe121b1c172baf36abf1d249023ebddb51683c1e2469"
"inst/presets/sensitive_exploratory.yml",224,"b291b03bdf9080b59b36bf6ebaa2d4e419560f9a1e32cae93d64c6c320b667a1"
"inst/provider-adapter-dependency-manifest-v1.json",4022,"4b6bd9b4f11ac998fa7e49362c06a296445ba33c5b440c97235b9cbe6cff4efe"
"man/SpikeTrainPatternDetector-exports.Rd",6909,"87edc81655cc86922d21597a2cddc3bbc239746c2ba5bf7fc26dd067ba8ea16a"
"man/launch_class1_error_reviewer.Rd",1079,"1d606056eb55042deb2c64a3785fb8427485ebca9cd951981a8263cba491b67e"
"man/launch_clean_benchmark_burst_reviewer.Rd",1084,"7cd3583b55665e16062be729e29faa925fafc3b53d66cf00f8ce021a8a8e6781"
"man/launch_pause_error_reviewer.Rd",1810,"c0d3dc8709dcf5cdf803d2359c050caf5180c8d9f20dac7df54cdf9683c3fd3e"
"man/provider_adjudication_v2.Rd",2640,"87b4e88908fcdb1d2d4245f68b800991feffbe4f411a5f7bdcc7b100ecced372"
"man/provider_scientific_composer_v1.Rd",2389,"f27550b8f80f873567f91e1a8e089f47f516e13a6d424a4cf11b3da77e4a2b00"
"man/stpd-distributional-evidence.Rd",3883,"35266be70859f9890debb359532ea56db91f177e78207b2730aeda55268503ca"
"man/stpd-final-audit.Rd",3471,"16b9a185f590327dd1d99bd95aee80e035d8dd5ba4eaa3a74fecade4c5c6cdb2"
"man/stpd-internal-api.Rd",4048,"3cb19b7cf29e02975d4d7d5c4fee5bd3deaf4869fa8d6caf71eadebdcf9d5b35"
"man/stpd-parameter-yaml.Rd",2287,"4eedae581e45d85d317a55cf0f615b5987e72bdd1dcbaae589c85c73f99669b7"
"man/stpd-possible-burst-promotion.Rd",2293,"9545e22769e249873872f5b9027cfd787ad465c106f206e2aa6a4808f16ad8cf"
"man/stpd-slicetca.Rd",5046,"02b49f077ebff241b806f7454316a19f6938c3908ede60bdcb149b98f74a4382"
"man/stpd-statistical-strengthening.Rd",12105,"4fc906381e42f26a32fe6d085fbd7e25b8de30d2d8d6071c4a9cf63d727caf24"
"man/stpd_apply_support_threshold_to_params.Rd",1346,"815a5ffd88ba9f174fbf54487219cdb7e2c8285ca76a2c3e02fedf948a66a735"
"man/stpd_evaluate_detection_results.Rd",1893,"dc0a74863c8fcaec153ab2e7f7b32386ae1d02defd14fae3ca3c11ab80af0788"
"man/stpd_event_regimes.Rd",1251,"191d30b13e34447d2505db1807d68af8ae0cb3ccae3a91272603ddd535315dcb"
"man/stpd_gate_b_v3_phase1_contract.Rd",6362,"d39701eba91a9a3a22ba54e29ca24706a32364df610c4d7a83fa8e561e3ce939"
"man/stpd_import_provider_batch.Rd",3071,"f239dc8c3b2e523dd94526b86d7532ffc5c82f6569f4600c57e4d3ef5b2ce699"
"man/stpd_multitrack_authoritative.Rd",1048,"d36a553b842edb57e714e2831db3c75bbdbb8bd89559f5a97bda6e11e4b57c86"
"man/stpd_multitrack_auto.Rd",5354,"58b71893eab5b58f228b36639de8d44626377d35f646a09e7d67487deed58a4e"
"man/stpd_multitrack_final.Rd",1489,"6109b06db4e15d5f28a1d9ebcc81cdccf632e37d6b9094d94fbd8f3599a351f0"
"man/stpd_multitrack_gate_b_report.Rd",982,"55d50932be76b9e73938b5803dbd0a20965dbe38fd06b2ffbca12f88b850eebe"
"man/stpd_multitrack_review.Rd",2816,"db4080b1b09d86b34a1200a17e680f03d1b1c11b9b93bf3280cf0d8791486346"
"man/stpd_multitrack_validation.Rd",3756,"850a18c62902364271b20d4569053fdafebdcca9313c0746f24130b5e739faed"
"man/stpd_provider_contract.Rd",1727,"53976ae56446a25cd137333440961d581cec13ba7872cdd7496bb5557357b3f6"
"man/stpd_provider_reference_bundle.Rd",1275,"17a22fb4350ca247cdc6f85e40bf8bbbc6667ebcc829e1351abb680940395258"
"man/stpd_provider_review_view.Rd",682,"bd7df3f8b23d8d5d61d9791667dc862825b5413acdd8229be38e5c7f2161c7db"
"man/stpd_publication_readiness_framework.Rd",694,"ba6626560fd6a76593c5f9f996daa5d3c8564cf7907c3480aeafb157795f1534"
"man/stpd_publication_readiness_review_receipts.Rd",924,"886ae8037bc50b065ebf836721f85f89cf9b74bea9ac062f58be5cb6a26ba321"
"man/stpd_publication_readiness_stage_packets.Rd",651,"8f6e326f07da77943cb7aa3fff1aa87f604ba01b222942d92deb1c257040e13f"
"man/stpd_score_provider_view.Rd",947,"3bca3d79e409a166fa4e815e1de8b22ee86d4f798581242c5dabb9dcaf3d0345"
"man/stpd_threshold_first_phase0.Rd",4183,"f5224d5cc46c2948c64ec5e9592f47b992e15872662f9c8abde8706f5478d45d"
"man/stpd_validate_provider_reference_bundle.Rd",533,"d3c7d04d90f2a2a464e18dd826ba5ad77b368e2130241889dd6d2debf0c8d591"
"man/stpd_validate_provider_review_view.Rd",810,"0536c7cd9720f51ee9485461364a6dd3a42e55066cfd610e2a1390fcf6d699db"
"man/stpd_validate_provider_score.Rd",728,"3167492bbbc42ecd5738b8d3a0ad0dbe4c02e8ce52b72d39b574823ae2729554"
"man/stpd_write_provider_workbench.Rd",888,"7c26c4155c1d84101b82cb702e407c7f7f9761e8bbe11ae7e48b1795f2ede33d"
"release_manifest_sha256.csv",79989,"0ef78230ab52230ee17be0a7989fe50568b5e935e7093dd8231500f6df42c993"
"results/README.md",2350,"904dc5bad57cacaafc5178e63f82a6e813d749bee257eae85b24101da0cb3c61"
"results/method_comparison/meanisi_vs_logisi_burst/RESULTS.md",5780,"5f189fbc77b054c0a0ddcb5553a15a38599d556e9b924911c0c704bcae83d355"
"results/method_comparison/meanisi_vs_logisi_burst/cluster_bootstrap_method_metrics_95ci.csv",20012,"b49158fc63770359e32fe10879672b25aca3429c934f471857a7393e9e17885a"
"results/method_comparison/meanisi_vs_logisi_burst/event_metrics.csv",23635,"c1c6f01349a25980c81151c65fed153b848bc3800110216a3cdb755a39d4aa3b"
"results/method_comparison/meanisi_vs_logisi_burst/figure_caption.md",627,"2ada0a882639b802d41608c1c8b02cfc10fb5710e04a5a2cdfe6f654669c60a8"
"results/method_comparison/meanisi_vs_logisi_burst/meanisi_logisi_burst_performance.pdf",19815,"d23186ac3d4bc4c68a1d2a81e15dd9b62b1d0a5c61333b7059c5e507bb6388b8"
"results/method_comparison/meanisi_vs_logisi_burst/meanisi_logisi_burst_performance.png",173352,"7bab4d722b9bf84dd0ce80b72c36f1817f784aa9c524d5dc770e4a3b81113349"
"results/method_comparison/meanisi_vs_logisi_burst/paired_cluster_bootstrap_f1_contrast.csv",3214,"d1247d34d4a2e8e5fadec30d13286bf69f6bbc74d56cc2fcb5508ae438fc8e05"
"results/method_comparison/meanisi_vs_logisi_burst/protocol.csv",749,"f8fecdeaaa95e215ebd7b102fa98dc7945de3eef8b5241b534455a6552eee8e6"
"results/method_comparison/meanisi_vs_logisi_burst/real_reference_eligibility.csv",5238,"f8033b9f191b1c27cc0d168aa99651ae247fc22a63f82c7cc1ac3168b80584c5"
"results/method_comparison/meanisi_vs_logisi_burst/runtime_and_threshold_status.csv",61234,"7a5a91f99567b1d2da36bf1235719509c216e6c8722efd26c97f812cf1ffa0d1"
"results/method_comparison/meanisi_vs_logisi_burst/support_metrics.csv",9329,"d1579313ef83698fc6b77a6a2eb4f14cf1da56d17cf414f2e1a4023f56b00c21"
"results/method_comparison/meanisi_vs_logisi_burst/validation_checks.csv",1087,"c8eff2b14d3642028f244401777a3d29aeb59361aef8d180cdbddb90ea8293f4"
"results/method_comparison/three_method_agreement_current/RESULTS.md",1198,"f08cf30c4ac3e82c42c98a31ea2a0d41c2fd8fc36825ac4380237ba00b6329b5"
"results/method_comparison/three_method_agreement_current/comparison_scope.csv",3372,"4a74ab01521af6c3af112cd9824465bea22e65e67173f5b53516e4ef1850600d"
"results/method_comparison/three_method_agreement_current/figure_selection_and_windows.csv",452,"791c467a42eae89eacfd2b82c733c78b347f27688361f601e3faa8ad0c0a556b"
"results/method_comparison/three_method_agreement_current/input_manifest_sha256.csv",811,"43f562a563287e78aec4de7709be3dde9d6bc866fc153034714f5aa21c82965b"
"results/method_comparison/three_method_agreement_current/pairwise_agreement_metrics.csv",5981,"09e86fdc750770bd801bc74a9a00a0892e55fde2ae1885d07839c8bafcfc9b10"
"results/method_comparison/three_method_agreement_current/protocol.csv",521,"11d4e3df690a1b77850672acf2a6e81816c66f4bd6338885b7c93f49042d3508"
"results/method_comparison/three_method_agreement_current/recording_group_bootstrap_95ci.csv",4376,"6a36fd3218a6bf04e5972359018e1433f90dd36a35169c3019b390272765cd82"
"results/method_comparison/three_method_agreement_current/three_method_two_train_raster.pdf",32854,"759356b8f4aaf800a775d949f7fb8857da7e6c868b9859a1915b49e25377a514"
"results/method_comparison/three_method_agreement_current/three_method_two_train_raster.png",203274,"140b06bee8185148635c0eb5d6954423fb16a94f8ff51a6b8823230c04e9e2a3"
"results/method_comparison/three_method_agreement_current/three_method_two_train_raster_caption.md",530,"ddca539448b0883a594f5627f4024bd7fb4511a580c6a3433558540b8d935390"
"results/method_comparison/three_method_agreement_current/three_way_support_metrics.csv",318,"a4717af42060d7951944d4031b1167e3491218ad1a215cad4d853102f953130c"
"results/method_comparison/three_method_agreement_current/validation_checks.csv",1051,"adf45d0b47b2c5f25744c196fe4761f7311833bb70e6ccf27b59328d3a525cda"
"results/method_comparison/three_method_truth_accuracy_current/RESULTS.md",4276,"7472298ba83a8e5c9a408eae0a1d81fc77939ce4fb13350f03dc4a07761f8ded"
"results/method_comparison/three_method_truth_accuracy_current/analysis_scope.csv",1507,"0d80a7c5cb65123cec95c6fee78a87d980ea11e4a61371e034cb20537882627b"
"results/method_comparison/three_method_truth_accuracy_current/cluster_bootstrap_95ci.csv",12247,"213e122fec44938e39b0c21af33e9001eb22ad8d7eaab86b6ad475c5eecc39bd"
"results/method_comparison/three_method_truth_accuracy_current/event_cluster_bootstrap_95ci.csv",37780,"8affc07cd6f9e20f3a83abc00d574f09c106edffd4d1da990bc602c7005535f8"
"results/method_comparison/three_method_truth_accuracy_current/event_metrics.csv",17420,"c188147f3003c9ec1ce6e2b2a3c7061e6a2f0751d17a67b4315850a39bd986ea"
"results/method_comparison/three_method_truth_accuracy_current/figure_caption.md",487,"6a8b6065b5c7c22e706f5d064d066199e384c588a602f5320980d5312dfbe604"
"results/method_comparison/three_method_truth_accuracy_current/protocol.csv",1173,"a4c755fd2e12a37348db4b4f196a43d6827513f6253b092e8c4314a1ca83d8fc"
"results/method_comparison/three_method_truth_accuracy_current/support_metrics.csv",5033,"19dc75d7219029b48f58416e7dd3b47ce12bc00847ce79d8e1eda8adc32e9fae"
"results/method_comparison/three_method_truth_accuracy_current/three_method_burst_accuracy.pdf",22285,"a740ee7e0293598dd11a171f6cdc0e9e13df70659cc445caca770a53fe2e12a2"
"results/method_comparison/three_method_truth_accuracy_current/three_method_burst_accuracy.png",196217,"96599e8ac966f6d1bc6d33f030065ce52d34790baced71471a01d2f46edc1c8c"
"results/method_comparison/three_method_truth_accuracy_current/validation_checks.csv",327,"546f5e73188c7376cf36cbad6c2eb54d6d78202b764c4fa6eb49ff7632f920b6"
"results/performance/README.md",2135,"421244c027dd5302c83d30c4a7449938c39047991ab0f846bdbadc4ccf5adc9c"
"results/performance/real_three_region_runtime.csv",1623,"5e7cfae88a15dea12be4ec9bbc292411b832d69bc7ed8e2035ece830346a0423"
"results/performance/repeated_app_default_one_train/benchmark_environment.csv",617,"f517f824eb4a6285ce283e071db633c205fb12a58b43af31ca70940cbf37d772"
"results/performance/repeated_app_default_one_train/benchmark_train_workload.csv",1237,"0713cba8bf52c857804d4f5953d2228a496c095557b7a88e687cef4ded9c9631"
"results/performance/repeated_app_default_one_train/detector_runtime_runs.csv",929,"017d093394d74dd650c1d095aff7eba3b2eb7fbb7010994f4a30cc235f5057b4"
"results/performance/repeated_app_default_one_train/detector_runtime_summary.csv",397,"f5b913bdef558d29a02a9a0a06c22d9e4a667bfada0aa49c2e2d86edf611f5fe"
"results/performance/repeated_core_one_train/benchmark_environment.csv",610,"04a01a69bf06ccd1a8d5adebc73f0c82d9cee41e08c0e254d68925539a34b4d2"
"results/performance/repeated_core_one_train/benchmark_train_workload.csv",1237,"0713cba8bf52c857804d4f5953d2228a496c095557b7a88e687cef4ded9c9631"
"results/performance/repeated_core_one_train/detector_runtime_runs.csv",911,"a995f869d630bbf7a976c02433a91f25e5d02d3e74952d74a25b63616afa9055"
"results/performance/repeated_core_one_train/detector_runtime_summary.csv",390,"57db5e8569c1e33eafbef3d0a246be3707d2e802263cb73038295b55586e976b"
"results/real_validation/combined_metrics_with_ci.csv",48726,"f8b2ae10ff6598518a03521bc51c0fda431d587c461e64844de997203fb7de97"
"results/real_validation/current_automatic/GPE/automatic/predicted_events.csv",184901,"28d852ea05d214711d84c6ec3c00a5851aa4f999a191de6df64bb13b793ea269"
"results/real_validation/current_automatic/GPE/automatic/reference_profile.csv",1563,"70eb72f3603dc8002d5b3da87b9d988588ccae9ecc6d132e4a549f0fc4c7c7d7"
"results/real_validation/current_automatic/GPI/automatic/predicted_events.csv",147122,"8ff1e6d9f47584535e1719cb44eeb1c9131374faf98f93f408e494b89f550a1b"
"results/real_validation/current_automatic/GPI/automatic/reference_profile.csv",2270,"67f3218b90c68ef24426cfd51dced2b4ce1891f506887798e5b62f35760c637b"
"results/real_validation/current_automatic/STN/automatic/predicted_events.csv",262944,"0596a14a4bb221e1359436f0721a36587dfd5f356100f75776fe454da285df85"
"results/real_validation/current_automatic/STN/automatic/reference_profile.csv",2535,"9c54783a711c95a2d17960da2fb6a4345ee906e9a4d0e72e4abe547a62c00f67"
"results/real_validation/primary_f1_summary.csv",19121,"77a334fcf985c186eb2a3bce4168fdc4d60abb2f4e6a50158b584c6a2d8569a8"
"results/real_validation/primary_f1_summary.md",5742,"e5ea61b123f3e59cb34a1d9542a8994fb15e7d6c88967612ab9a44bff9712f9c"
"results/real_validation/validation_findings_zh.md",5087,"c60c4484543cd0179a646d33de69a6fe2c80d237136fa565adeb828f716ba50c"
"results/real_validation/validation_integrity_checks.csv",540,"68e986aa4efa4ee35b66a668e03c4ed50e4a0353b4d43e7e289c0b125c5e87c3"
"results/release_freeze/FINAL_ALGORITHM_FREEZE.csv",13473,"3d01e5185a6338db31e0ed4b451b9a0e6736c507546fbe6661531aa8959572de"
"results/release_freeze/FINAL_ALGORITHM_FREEZE.md",1925,"41b28b56a46d852128e1728fe280f2dc22d13bbf33adb1e992ffb682e3643c1c"
"results/release_freeze/regression/testthat_shard_01.csv",47250,"b67ab9c8efb2aa21c597a31142ab55aa216490f8f460ee6410f7476d06bd5347"
"results/release_freeze/regression/testthat_shard_01_summary.csv",119,"74d084d7f3925488060dbe2df3446ba08a375f44731be95ef083374346f5f05d"
"results/release_freeze/regression/testthat_shard_02.csv",54959,"ebd8b8f6845b2b92472063315f2c3380ffaace1993e8a974fe5664b45015e1fe"
"results/release_freeze/regression/testthat_shard_02_summary.csv",119,"266565c9f3267ab6ec2d2214fa4719b2ca885ed19c335ad400d354112c44356b"
"results/release_freeze/regression/testthat_shard_03.csv",46455,"2ced11b8e3fd829a64f5f31beffa8758a4d50d1805afbd1dbad61b1dee9f42ee"
"results/release_freeze/regression/testthat_shard_03_summary.csv",120,"58b20e342e18f07724bd89a479849cc9903ee5d0fd3d54bb02b06a1e5e09cb26"
"results/release_freeze/regression/testthat_shard_04.csv",54734,"43e419e2559c2e78951d8e70100e7f6de9ddb01c0188d4bcc03a17b3456c5f70"
"results/release_freeze/regression/testthat_shard_04_summary.csv",120,"cbd2b12670c74c937053588c54bd2602645d8a2d8c05bfcdf0e53085dfbcd461"
"results/reproducibility/PACKAGING_QA_SESSION_INFO.txt",696,"09f201db0afe44ed8fd485cf959f8afc53118a6d83d21a45a74429a50517469a"
"results/synthetic_validation/v2.2.0/boundary_errors_iou_050.csv",82007,"449f746dd65a17a574ed60924825862eafb9da1384a1472d446b05427f29e683"
"results/synthetic_validation/v2.2.0/fragmentation_merge_summary.csv",3112,"4f1760717d870dad16f9191a8df503d09a415377fde2aef84b45fef1e74170d9"
"results/synthetic_validation/v2.2.0/hfs_predicted_subtypes_descriptive.csv",936,"58eef534e4fea2b8e352f9c1c4324b924deef096a9c72513c337ee0a84569253"
"results/synthetic_validation/v2.2.0/pause_subtype_summary.csv",482,"4dfae0b26a7f53e76d59d4aa9e53829445c2fa15e68546a61cc2d2c5d5562c81"
"results/synthetic_validation/v2.2.0/primary_observed_metrics.csv",13173,"60b9d8fce8ac32578859def1799996d2edc3f984c5ca583f704335723c383c15"
"results/synthetic_validation/v2.2.0/stage_c_manifest.csv",834,"adf9f9d7d393112cd815da6d0bd04f91724f92ce4e6fd9d301a20cda4064b7dd"
"results/synthetic_validation/v2.2.0/template_cluster_bootstrap_95ci.csv",40666,"bcc488c8f6774d9bc5234790d404360bd290f3e5692e8e7c515c587081c41a82"
"results/synthetic_validation/v2.3.0/boundary_errors_iou_050.csv",124429,"0eca6025e644591ec9b580a6ede60715fba72a99cef1457d3ed28712d02e9309"
"results/synthetic_validation/v2.3.0/fragmentation_merge_summary.csv",3136,"fe6632510f1c853a7a906a0f29f82829b964f5d6527099b4f9d63201606c654a"
"results/synthetic_validation/v2.3.0/hfs_predicted_subtypes_descriptive.csv",936,"1c8518380b24170e162dbce85175a367bb1dc65755b3f6e4eec469c9686f28e9"
"results/synthetic_validation/v2.3.0/pause_subtype_summary.csv",488,"2807f13b170ca11e8b736b069475035a2b0f26366c31410314d020de73924554"
"results/synthetic_validation/v2.3.0/primary_observed_metrics.csv",13746,"993f2c80ff344cfe348765ca816574936a6875b138a8712ee1bb8a4606cb646e"
"results/synthetic_validation/v2.3.0/stage_c_manifest.csv",834,"26991d15e980edcf90174e483103f75e5b1039c397ba66c8cf1ec70d760bab9d"
"results/synthetic_validation/v2.3.0/template_cluster_bootstrap_95ci.csv",41921,"fed0589a5b40322583be0de8c45fd90e7a6253d3a695a0f7b17d2d7338fa5b04"
"src/Makevars",16,"0b735f7f879d2d8bc9b418edfc6355c469a83e7f4f88459d72d4bdcd9dd2c7b6"
"src/init.c",1506,"ee01eeac26ff63b349fcf8e8b47f8e1b4267622b2cce075b724857d2aa1f4134"
"src/stpd_core.c",17289,"bdb9099d2a054aca1b7d64710725fbe4b386601597d08a97edb11341d3d7f97c"
"src/stpd_jcs.cpp",2060,"abc2ddee732cdaeec210bba5164feb223aee2d1b4449ec3a0b7db1843c145d1e"
"tests/testthat.R",93,"ab5c479262e21e43ad036a9ade076b7a20f52ffeb9a373db3681b747f8e4d57b"
"tests/testthat/test_anchor_policy_all_modes.R",7712,"dedaf038bfae89f59ebc46c77801914cff553634558dcdb8401b67384c67d519"
"tests/testthat/test_calibration_frozen_bounded_borrowing.R",11351,"5d62dee050c5cb8b5142444931484718afad426913f33c7c9318c3af0c751738"
"tests/testthat/test_candidate_universe_root_audit.R",6042,"e6aaabd00f372bd577ba2bcafbd40df09c4a89540e1146ebe5cfa9717ec659ae"
"tests/testthat/test_canonical_api.R",541,"29fc76056979ca61e6de0d3c7f7b36cff093a81da6a5e01ad11b2f56e919c166"
"tests/testthat/test_classic_simulated_patterns.R",6505,"8d7ba4e3e15647426312d95d48cb15c1cc784c49d668f5e79d4c2a77109d1174"
"tests/testthat/test_clean_benchmark_burst_reviewer.R",2911,"51f7172513942d8c4fa1f8c19f3322551eef8c782bd525bcd8bbafd335c06934"
"tests/testthat/test_collect_diagnostics_core_products.R",2127,"2dab8041731e477c7cfc2bc652a44a90aea3cafe6e93aab6d1a07fcd4b4e8c25"
"tests/testthat/test_current_baseline_normalization.R",11569,"e593427963f22a81e089bdb110d78d4b4694bfd6f86ff6bd85b6e7df701d0a7d"
"tests/testthat/test_detection_result_evaluation.R",6862,"5a2b90d024edfa52980c8255ae2a7caa232a135ae3dab5cb729b84a94ebabfec"
"tests/testthat/test_distributional_evidence.R",4763,"5b799b3e67d6b61b5259412fc189f725dea32886218119ed6ab749715c6599c6"
"tests/testthat/test_duplicate_collapse.R",1156,"09280153e3a3ec85ebfe0fa314ef44cb49147927a0cab0237dc0ccb8799a8376"
"tests/testthat/test_engine_registry.R",1183,"0144c099702d7622923dc611300efaabd8ad4720723d2e57272e0d3dee43bc7b"
"tests/testthat/test_event_aligned_activity.R",2609,"e2708cbb1b380d05ee2e0f17743d760efb21d946e5e112833919a21781fa53de"
"tests/testthat/test_event_aligned_plot_i18n.R",8440,"00aa4098f3b9e5a51a7b9233da24a216f3cc8144db5b3b18494cef22160f25f1"
"tests/testthat/test_event_core_candidate_value.R",12808,"77e8f24b9e2f5cb43ded00e53a2951c94f6a0d3f06d7f97ec877237cae03e70f"
"tests/testthat/test_event_grammar_burst_detector.R",5466,"07bbfa2fad724e9a052e7d34bd6fb252cf95024646135b377f9533d651881a03"
"tests/testthat/test_event_regime_candidates.R",14030,"ceca65047fde5fff061c437e505bcd783daa29b5b7ab2f186dd7ff053962308b"
"tests/testthat/test_eventness_audit.R",1742,"b7cc27e9dc26fb7563b76b4642d1c260a4d22fa561688df0d36ba240cd4bc533"
"tests/testthat/test_export_safe.R",1613,"040270e5c9dee8f52dda30683e30df82271d26acba212c5452dc44befcd808dc"
"tests/testthat/test_final_audit.R",5407,"11187392d3763c486707f72bda1ecc24ca3690495b8ca3d678bfba96bcb6e30e"
"tests/testthat/test_final_classification.R",847,"7ab221669fc6e918ea2ca129617ca9221c0884d427f9cf5cbc65e70560ba20a9"
"tests/testthat/test_gate_b_v3_engineering_acceptance_fixes.R",15638,"c00e0fc0fdb5421c6639cc587920b43ae8730a67a9ab70e7717b38431f5af7cb"
"tests/testthat/test_gate_b_v3_phase1_contract.R",63344,"1da1f06a47f83acbcfaf4c409652792a6f7f1a72f5066a9af85e5e7a280bd2c5"
"tests/testthat/test_gate_b_v3_scientific_closure.R",15920,"db38518618ec2c8dbcb23541e3909eea61e8bf8f8a540f8a8a6be44be592d043"
"tests/testthat/test_golden_cases.R",481,"8d9ce6f4b8fce47f51046877301c9e674b9b39b83aa82cf5a6c868128ac05044"
"tests/testthat/test_hfs_duration_gate_advisory.R",7035,"27071aee336917888f0d8876da51bff347c37c62e93cb2ba3cc258e37d8616e8"
"tests/testthat/test_hfs_histogram_scale_equivariance.R",24482,"78b547fb1f56554204b7a1442f97442ea911200dbcf03d904263ca749cd4b1b5"
"tests/testthat/test_hfs_parent_subtype_hierarchy.R",4514,"66c0c806009a7ce918afd407522f5fa0dea7d3e11f9776e60f4daae85373a5a4"
"tests/testthat/test_hfspiking_pause_coexistence.R",12176,"6aa8ad954cd38373fbc81c75af91ecb7614e29e131401a4ef9ea0f0aa417d6aa"
"tests/testthat/test_i18n_ui.R",16535,"9fa03baf758372f3ccef560d328a4841767ecb51a43915cac13a51af7105ab85"
"tests/testthat/test_interburst_pause_adaptive.R",12465,"324af3d9476a08cde290d14c8be4a7a713834d326b858b174450723b8209a90e"
"tests/testthat/test_internal_api.R",3016,"fdca8a3e1d2d4dc1bc5ea3241e71fbb24a876215f18e6fa1c00f5fe7634d882a"
"tests/testthat/test_isi_core.R",491,"f34a2f5db8393aece30f2c21272131089b7e7e309793e98be3992b084414f1b6"
"tests/testthat/test_logisi_support.R",895,"90c08adda23854128dc131ce7a35b3741eb0355428d738a4d44df8a478a5ddb9"
"tests/testthat/test_manual_anchor_soft_prior.R",3197,"feeff071371c4ecfd9066a8e8bf186ad9a9f4a9dee2cc909af480983f8813bda"
"tests/testthat/test_manual_burst_structure_learning.R",4965,"02925a6ae949627048883d279ed4e2eae6b05d85e8a45913a31fd77051ed07b1"
"tests/testthat/test_manual_lock_fragment_validation.R",2789,"afbee08325889e7ef4c84d2bd0a7a064d15c67724f275a65f146f9a4457f5b5f"
"tests/testthat/test_misi_support.R",667,"971784b929712f2d5d0e91c687e28de658e7b44c303513a322574d87c478c598"
"tests/testthat/test_multitrack_auto_product.R",27232,"4f14346784b65a8fd6c3df21ee4acd78ea2d4245b26af5de74c28ffe496af442"
"tests/testthat/test_multitrack_compatibility_shadow_phase1b.R",23066,"4012b9f9254c93d887bcfe50ab8e918867e340eb4f6094977a42c37d25be9450"
"tests/testthat/test_multitrack_final_product.R",8803,"22975aa55069ef30087b3f6453f4494c9a7c821eaf5916c1c940e2e9ccf95562"
"tests/testthat/test_multitrack_gate_b.R",4092,"7020bde1121899e5ca61c78dec7ca0a7c4a1f06c195be3978e29c223546bda7d"
"tests/testthat/test_multitrack_gate_b_consumers.R",3320,"79e5a7bf359f4475af920ec634bfc7c9ec41b558fb60e2562b2acd9488bb2833"
"tests/testthat/test_multitrack_phase2c_export_fk.R",8838,"3af60e94c8d11fd35fefab7f86d5d02ca2aafb14b1fd610851389448b3b2abe2"
"tests/testthat/test_multitrack_policy_contract_phase0b.R",13019,"fb6b8ba6b8dbcd3c5a7a9a1ff0ebc4bbd51c691b19a1fe7c727efb12696790be"
"tests/testthat/test_multitrack_public_integration.R",14734,"79d22f98a9a2e5e77bac3ff7db503b767dff78cb0c77eeddf2fcc8d1544061d4"
"tests/testthat/test_multitrack_public_preview.R",37370,"9c694fbe26739f5748c0ff9b0d0a4afacf5b8ab87072734e3f307d4bd1eed649"
"tests/testthat/test_multitrack_review_export_phase2b.R",21746,"ac537f3a620169a5373e7ebd9220aa4dfd291c3705c0eff94a8521eaf6f20985"
"tests/testthat/test_multitrack_review_legacy_guards_phase2b.R",6600,"785ef22fd845930a51631c0603a16063a2d9c3ed51cf98b81a30a549f3901a32"
"tests/testthat/test_multitrack_review_transition_phase2b.R",48791,"62e2eac603b5770d4c44dac943a7f72f98d688ff650b52590b3bbf7c60791292"
