"Phenotype_Evidence_ID","Template_ID","Candidate_Origin","Mechanism_Event_ID","State_Envelope_ID","Start_Interval_Index","End_Interval_Index","Start_u","End_u","N_ISIs","N_Spikes","Duration_u","Internal_Median_ISI_u","Flank_Median_ISI_u","Median_Contrast","Mean_Rate_Ratio","Internal_CV","Compactness","Evidence_Score","Left_Flank_N_Used","Right_Flank_N_Used","Flank_Pattern","Flank_Source_Contract","Phenotype_Label","Phenotype_Threshold_Set_ID","Phenotype_Threshold_Purpose","Phenotype_Null_Context","Phenotype_Null_Flank_Pattern","Phenotype_Null_Window_N_ISIs","Ambiguity_Reason","Mechanism_Estimand_Role","Phenotype_Estimand_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Internal_Median_ISI_s","Flank_Median_ISI_s","Scoring_Role","Primary_Observable_Burst_Positive"
"PHENO_0110","TPL_010","null_model_burst_like_excursion","none","TPL_010_STATE_003",54,60,39.5809592844902,41.0125990064336,7,8,1.43163972194342,0.216670562344836,0.327755324481554,1.51268968398173,1.50597981627967,0.191701074309877,0.684655189663803,1.17823901937606,4,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",7,"none","mechanism_negative_null_excursion_audit","eligible","S0002",10,1,"holdout",39.5809592844902,41.0125990064336,1.43163972194342,0.216670562344836,0.327755324481554,"null_model_no_excursion",FALSE
"PHENO_0051","TPL_011","injected_rate_pulse","TPL_011_EVENT_002","TPL_011_STATE_001",18,24,9.45617673730222,10.1659544252118,7,8,0.709777687909548,0.10572042926027,0.213125732218739,2.01593706826569,2.92940382395841,0.232468200215007,0.527181352784265,2.10034717789297,4,4,"both_sides","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0050",1,0.1,"holdout",0.945617673730222,1.01659544252118,0.0709777687909548,0.010572042926027,0.0213125732218739,"ambiguous_sensitivity_only",FALSE
"PHENO_0052","TPL_011","injected_rate_pulse","TPL_011_EVENT_003","TPL_011_STATE_002",49,55,16.4905434604477,17.1804830189633,7,8,0.68993955851555,0.0948094991443549,0.229813439647218,2.42394951688658,2.72182513682189,0.322943813614729,0.501865802553348,2.5605748425947,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"none","injected_burst","eligible","S0050",1,0.1,"holdout",1.64905434604477,1.71804830189633,0.0689939558515551,0.00948094991443549,0.0229813439647218,"observable_primary_positive",TRUE
"PHENO_0053","TPL_011","injected_rate_pulse","TPL_011_EVENT_004","none",92,98,31.6575935697495,32.4913772293442,7,8,0.833783659594745,0.119480439809468,0.434448867231267,3.63615055254292,4.07123798086076,0.489289995056682,0.378124691249471,3.7175258317129,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N07","injected_support","standalone_burst","both_sides",7,"none","injected_burst","eligible","S0050",1,0.1,"holdout",3.16575935697495,3.24913772293442,0.0833783659594745,0.0119480439809468,0.0434448867231267,"observable_primary_positive",TRUE
"PHENO_0054","TPL_011","injected_rate_pulse","TPL_011_EVENT_006","none",153,156,58.9614471748536,59.5893483037008,4,5,0.627901128847125,0.150287123438733,0.414424912119802,2.7575543575345,2.95037115928918,0.387272415778561,0.455780834785998,2.26044387234003,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N04","injected_support","standalone_burst","left_only",4,"none","injected_burst","eligible","S0050",1,0.1,"holdout",5.89614471748536,5.95893483037008,0.0627901128847125,0.0150287123438733,0.0414424912119802,"observable_primary_positive",TRUE
"PHENO_0055","TPL_011","injected_rate_pulse","TPL_011_EVENT_007","none",158,162,60.1566883998812,60.6352194478596,5,6,0.478531047978396,0.101908078404673,0.557038930759294,5.46609198681301,8.28254364585693,0.394114419196019,0.208365340635695,4.28723047020066,0,3,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"none","injected_burst","eligible","S0050",1,0.1,"holdout",6.01566883998813,6.06352194478596,0.0478531047978396,0.0101908078404673,0.0557038930759294,"observable_primary_positive",TRUE
"PHENO_0111","TPL_011","null_model_burst_like_excursion","none","TPL_011_STATE_004",108,112,36.7449018341827,37.368984100463,5,6,0.624082266280305,0.0956225679450742,0.327400212510755,3.42388015242191,2.32371935703791,0.570858670242499,0.601437445315279,2.90580174861751,3,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",5,"none","mechanism_negative_null_excursion_audit","eligible","S0050",1,0.1,"holdout",3.67449018341827,3.7368984100463,0.0624082266280305,0.00956225679450742,0.0327400212510755,"null_model_no_excursion",FALSE
"PHENO_0051","TPL_011","injected_rate_pulse","TPL_011_EVENT_002","TPL_011_STATE_001",18,24,9.45617673730222,10.1659544252118,7,8,0.709777687909548,0.10572042926027,0.213125732218739,2.01593706826569,2.92940382395841,0.232468200215007,0.527181352784265,2.10034717789297,4,4,"both_sides","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0034",4,0.4,"holdout",3.78247069492089,4.06638177008471,0.283911075163819,0.0422881717041079,0.0852502928874954,"ambiguous_sensitivity_only",FALSE
"PHENO_0052","TPL_011","injected_rate_pulse","TPL_011_EVENT_003","TPL_011_STATE_002",49,55,16.4905434604477,17.1804830189633,7,8,0.68993955851555,0.0948094991443549,0.229813439647218,2.42394951688658,2.72182513682189,0.322943813614729,0.501865802553348,2.5605748425947,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"none","injected_burst","eligible","S0034",4,0.4,"holdout",6.59621738417908,6.8721932075853,0.27597582340622,0.037923799657742,0.0919253758588871,"observable_primary_positive",TRUE
"PHENO_0053","TPL_011","injected_rate_pulse","TPL_011_EVENT_004","none",92,98,31.6575935697495,32.4913772293442,7,8,0.833783659594745,0.119480439809468,0.434448867231267,3.63615055254292,4.07123798086076,0.489289995056682,0.378124691249471,3.7175258317129,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N07","injected_support","standalone_burst","both_sides",7,"none","injected_burst","eligible","S0034",4,0.4,"holdout",12.6630374278998,12.9965508917377,0.333513463837898,0.0477921759237871,0.173779546892507,"observable_primary_positive",TRUE
"PHENO_0054","TPL_011","injected_rate_pulse","TPL_011_EVENT_006","none",153,156,58.9614471748536,59.5893483037008,4,5,0.627901128847125,0.150287123438733,0.414424912119802,2.7575543575345,2.95037115928918,0.387272415778561,0.455780834785998,2.26044387234003,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N04","injected_support","standalone_burst","left_only",4,"none","injected_burst","eligible","S0034",4,0.4,"holdout",23.5845788699415,23.8357393214803,0.25116045153885,0.060114849375493,0.165769964847921,"observable_primary_positive",TRUE
"PHENO_0055","TPL_011","injected_rate_pulse","TPL_011_EVENT_007","none",158,162,60.1566883998812,60.6352194478596,5,6,0.478531047978396,0.101908078404673,0.557038930759294,5.46609198681301,8.28254364585693,0.394114419196019,0.208365340635695,4.28723047020066,0,3,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"none","injected_burst","eligible","S0034",4,0.4,"holdout",24.0626753599525,24.2540877791439,0.191412419191358,0.0407632313618691,0.222815572303718,"observable_primary_positive",TRUE
"PHENO_0111","TPL_011","null_model_burst_like_excursion","none","TPL_011_STATE_004",108,112,36.7449018341827,37.368984100463,5,6,0.624082266280305,0.0956225679450742,0.327400212510755,3.42388015242191,2.32371935703791,0.570858670242499,0.601437445315279,2.90580174861751,3,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",5,"none","mechanism_negative_null_excursion_audit","eligible","S0034",4,0.4,"holdout",14.6979607336731,14.9475936401852,0.249632906512122,0.0382490271780297,0.130960085004302,"null_model_no_excursion",FALSE
"PHENO_0051","TPL_011","injected_rate_pulse","TPL_011_EVENT_002","TPL_011_STATE_001",18,24,9.45617673730222,10.1659544252118,7,8,0.709777687909548,0.10572042926027,0.213125732218739,2.01593706826569,2.92940382395841,0.232468200215007,0.527181352784265,2.10034717789297,4,4,"both_sides","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0046",10,1,"holdout",9.45617673730222,10.1659544252118,0.709777687909548,0.10572042926027,0.213125732218739,"ambiguous_sensitivity_only",FALSE
"PHENO_0052","TPL_011","injected_rate_pulse","TPL_011_EVENT_003","TPL_011_STATE_002",49,55,16.4905434604477,17.1804830189633,7,8,0.68993955851555,0.0948094991443549,0.229813439647218,2.42394951688658,2.72182513682189,0.322943813614729,0.501865802553348,2.5605748425947,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"none","injected_burst","eligible","S0046",10,1,"holdout",16.4905434604477,17.1804830189633,0.68993955851555,0.0948094991443549,0.229813439647218,"observable_primary_positive",TRUE
"PHENO_0053","TPL_011","injected_rate_pulse","TPL_011_EVENT_004","none",92,98,31.6575935697495,32.4913772293442,7,8,0.833783659594745,0.119480439809468,0.434448867231267,3.63615055254292,4.07123798086076,0.489289995056682,0.378124691249471,3.7175258317129,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N07","injected_support","standalone_burst","both_sides",7,"none","injected_burst","eligible","S0046",10,1,"holdout",31.6575935697495,32.4913772293442,0.833783659594745,0.119480439809468,0.434448867231267,"observable_primary_positive",TRUE
"PHENO_0054","TPL_011","injected_rate_pulse","TPL_011_EVENT_006","none",153,156,58.9614471748536,59.5893483037008,4,5,0.627901128847125,0.150287123438733,0.414424912119802,2.7575543575345,2.95037115928918,0.387272415778561,0.455780834785998,2.26044387234003,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N04","injected_support","standalone_burst","left_only",4,"none","injected_burst","eligible","S0046",10,1,"holdout",58.9614471748536,59.5893483037008,0.627901128847125,0.150287123438733,0.414424912119802,"observable_primary_positive",TRUE
"PHENO_0055","TPL_011","injected_rate_pulse","TPL_011_EVENT_007","none",158,162,60.1566883998812,60.6352194478596,5,6,0.478531047978396,0.101908078404673,0.557038930759294,5.46609198681301,8.28254364585693,0.394114419196019,0.208365340635695,4.28723047020066,0,3,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"none","injected_burst","eligible","S0046",10,1,"holdout",60.1566883998812,60.6352194478596,0.478531047978396,0.101908078404673,0.557038930759294,"observable_primary_positive",TRUE
"PHENO_0111","TPL_011","null_model_burst_like_excursion","none","TPL_011_STATE_004",108,112,36.7449018341827,37.368984100463,5,6,0.624082266280305,0.0956225679450742,0.327400212510755,3.42388015242191,2.32371935703791,0.570858670242499,0.601437445315279,2.90580174861751,3,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",5,"none","mechanism_negative_null_excursion_audit","eligible","S0046",10,1,"holdout",36.7449018341827,37.368984100463,0.624082266280305,0.0956225679450742,0.327400212510755,"null_model_no_excursion",FALSE
"PHENO_0056","TPL_012","injected_rate_pulse","TPL_012_EVENT_003","none",60,64,36.3868237889012,36.9951045137611,5,6,0.608280724859949,0.0887133958507436,0.581888497738673,6.55919539725066,5.24831658908029,0.777234294139445,0.152499603470216,4.54250199075616,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N05","injected_support","standalone_burst","both_sides",5,"none","injected_burst","eligible","S0016",1,0.1,"holdout",3.63868237889012,3.69951045137611,0.0608280724859949,0.00887133958507436,0.0581888497738673,"observable_primary_positive",TRUE
"PHENO_0057","TPL_012","injected_rate_pulse","TPL_012_EVENT_004","none",79,84,44.8811108955335,45.591152089845,6,7,0.710041194311464,0.117851222573388,0.382412234727382,3.24487286917408,2.71580409294155,0.374900611907315,0.38090833963009,3.09551796753846,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N06","injected_support","standalone_burst","left_only",6,"none","injected_burst","eligible","S0016",1,0.1,"holdout",4.48811108955335,4.5591152089845,0.0710041194311464,0.0117851222573388,0.0382412234727382,"observable_primary_positive",TRUE
"PHENO_0058","TPL_012","injected_rate_pulse","TPL_012_EVENT_005","none",86,93,46.0771071534246,46.7360454096027,8,9,0.658938256178137,0.0759509076235045,0.441179928593503,5.80875123679195,5.95020513102631,0.503564728417418,0.236194141578105,5.3717373767829,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N08","injected_support","standalone_burst","right_only",8,"none","injected_burst","eligible","S0016",1,0.1,"holdout",4.60771071534246,4.67360454096027,0.0658938256178137,0.00759509076235045,0.0441179928593503,"observable_primary_positive",TRUE
"PHENO_0059","TPL_012","injected_rate_pulse","TPL_012_EVENT_006","TPL_012_STATE_004",109,116,51.7359465590171,52.4326998800314,8,9,0.696753321014377,0.090355160009574,0.193332971439056,2.13970039363077,2.68690258005548,0.303624311574592,0.54861214622286,2.36822266464592,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0016",1,0.1,"holdout",5.17359465590171,5.24326998800314,0.0696753321014377,0.0090355160009574,0.0193332971439056,"observable_primary_positive",TRUE
"PHENO_0060","TPL_012","injected_rate_pulse","TPL_012_EVENT_008","TPL_012_STATE_005",140,142,62.185380485132,62.3286983964649,3,4,0.143317911332925,0.0389774930345532,0.305416292559716,7.83570898951781,5.73773282362897,0.511987455024426,0.187269759479259,3.95132532863195,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N03","injected_support","burst_in_hfs","both_sides",3,"none","injected_burst","eligible","S0016",1,0.1,"holdout",6.2185380485132,6.23286983964649,0.0143317911332925,0.00389774930345532,0.0305416292559716,"observable_primary_positive",TRUE
"PHENO_0112","TPL_012","null_model_burst_like_excursion","none","TPL_012_STATE_003",36,42,25.5342958059933,28.3326230876005,7,8,2.79832728160725,0.325346166862337,0.462689188922398,1.4221442760018,1.15910887252311,0.411965515566248,1.07225805592792,0.927459413002311,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",7,"none","mechanism_negative_null_excursion_audit","eligible","S0016",1,0.1,"holdout",2.55342958059933,2.83326230876005,0.279832728160725,0.0325346166862337,0.0462689188922398,"null_model_no_excursion",FALSE
"PHENO_0056","TPL_012","injected_rate_pulse","TPL_012_EVENT_003","none",60,64,36.3868237889012,36.9951045137611,5,6,0.608280724859949,0.0887133958507436,0.581888497738673,6.55919539725066,5.24831658908029,0.777234294139445,0.152499603470216,4.54250199075616,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N05","injected_support","standalone_burst","both_sides",5,"none","injected_burst","eligible","S0031",4,0.4,"holdout",14.5547295155605,14.7980418055044,0.24331228994398,0.0354853583402974,0.232755399095469,"observable_primary_positive",TRUE
"PHENO_0057","TPL_012","injected_rate_pulse","TPL_012_EVENT_004","none",79,84,44.8811108955335,45.591152089845,6,7,0.710041194311464,0.117851222573388,0.382412234727382,3.24487286917408,2.71580409294155,0.374900611907315,0.38090833963009,3.09551796753846,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N06","injected_support","standalone_burst","left_only",6,"none","injected_burst","eligible","S0031",4,0.4,"holdout",17.9524443582134,18.236460835938,0.284016477724586,0.0471404890293551,0.152964893890953,"observable_primary_positive",TRUE
"PHENO_0058","TPL_012","injected_rate_pulse","TPL_012_EVENT_005","none",86,93,46.0771071534246,46.7360454096027,8,9,0.658938256178137,0.0759509076235045,0.441179928593503,5.80875123679195,5.95020513102631,0.503564728417418,0.236194141578105,5.3717373767829,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N08","injected_support","standalone_burst","right_only",8,"none","injected_burst","eligible","S0031",4,0.4,"holdout",18.4308428613698,18.6944181638411,0.263575302471255,0.0303803630494018,0.176471971437401,"observable_primary_positive",TRUE
"PHENO_0059","TPL_012","injected_rate_pulse","TPL_012_EVENT_006","TPL_012_STATE_004",109,116,51.7359465590171,52.4326998800314,8,9,0.696753321014377,0.090355160009574,0.193332971439056,2.13970039363077,2.68690258005548,0.303624311574592,0.54861214622286,2.36822266464592,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0031",4,0.4,"holdout",20.6943786236068,20.9730799520126,0.278701328405751,0.0361420640038296,0.0773331885756225,"observable_primary_positive",TRUE
"PHENO_0060","TPL_012","injected_rate_pulse","TPL_012_EVENT_008","TPL_012_STATE_005",140,142,62.185380485132,62.3286983964649,3,4,0.143317911332925,0.0389774930345532,0.305416292559716,7.83570898951781,5.73773282362897,0.511987455024426,0.187269759479259,3.95132532863195,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N03","injected_support","burst_in_hfs","both_sides",3,"none","injected_burst","eligible","S0031",4,0.4,"holdout",24.8741521940528,24.931479358586,0.0573271645331701,0.0155909972138213,0.122166517023887,"observable_primary_positive",TRUE
"PHENO_0112","TPL_012","null_model_burst_like_excursion","none","TPL_012_STATE_003",36,42,25.5342958059933,28.3326230876005,7,8,2.79832728160725,0.325346166862337,0.462689188922398,1.4221442760018,1.15910887252311,0.411965515566248,1.07225805592792,0.927459413002311,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",7,"none","mechanism_negative_null_excursion_audit","eligible","S0031",4,0.4,"holdout",10.2137183223973,11.3330492350402,1.1193309126429,0.130138466744935,0.185075675568959,"null_model_no_excursion",FALSE
"PHENO_0056","TPL_012","injected_rate_pulse","TPL_012_EVENT_003","none",60,64,36.3868237889012,36.9951045137611,5,6,0.608280724859949,0.0887133958507436,0.581888497738673,6.55919539725066,5.24831658908029,0.777234294139445,0.152499603470216,4.54250199075616,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N05","injected_support","standalone_burst","both_sides",5,"none","injected_burst","eligible","S0057",10,1,"holdout",36.3868237889012,36.9951045137611,0.608280724859949,0.0887133958507436,0.581888497738673,"observable_primary_positive",TRUE
"PHENO_0057","TPL_012","injected_rate_pulse","TPL_012_EVENT_004","none",79,84,44.8811108955335,45.591152089845,6,7,0.710041194311464,0.117851222573388,0.382412234727382,3.24487286917408,2.71580409294155,0.374900611907315,0.38090833963009,3.09551796753846,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N06","injected_support","standalone_burst","left_only",6,"none","injected_burst","eligible","S0057",10,1,"holdout",44.8811108955335,45.591152089845,0.710041194311464,0.117851222573388,0.382412234727382,"observable_primary_positive",TRUE
"PHENO_0058","TPL_012","injected_rate_pulse","TPL_012_EVENT_005","none",86,93,46.0771071534246,46.7360454096027,8,9,0.658938256178137,0.0759509076235045,0.441179928593503,5.80875123679195,5.95020513102631,0.503564728417418,0.236194141578105,5.3717373767829,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N08","injected_support","standalone_burst","right_only",8,"none","injected_burst","eligible","S0057",10,1,"holdout",46.0771071534246,46.7360454096027,0.658938256178137,0.0759509076235045,0.441179928593503,"observable_primary_positive",TRUE
"PHENO_0059","TPL_012","injected_rate_pulse","TPL_012_EVENT_006","TPL_012_STATE_004",109,116,51.7359465590171,52.4326998800314,8,9,0.696753321014377,0.090355160009574,0.193332971439056,2.13970039363077,2.68690258005548,0.303624311574592,0.54861214622286,2.36822266464592,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0057",10,1,"holdout",51.7359465590171,52.4326998800314,0.696753321014377,0.090355160009574,0.193332971439056,"observable_primary_positive",TRUE
"PHENO_0060","TPL_012","injected_rate_pulse","TPL_012_EVENT_008","TPL_012_STATE_005",140,142,62.185380485132,62.3286983964649,3,4,0.143317911332925,0.0389774930345532,0.305416292559716,7.83570898951781,5.73773282362897,0.511987455024426,0.187269759479259,3.95132532863195,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N03","injected_support","burst_in_hfs","both_sides",3,"none","injected_burst","eligible","S0057",10,1,"holdout",62.185380485132,62.3286983964649,0.143317911332925,0.0389774930345532,0.305416292559716,"observable_primary_positive",TRUE
"PHENO_0112","TPL_012","null_model_burst_like_excursion","none","TPL_012_STATE_003",36,42,25.5342958059933,28.3326230876005,7,8,2.79832728160725,0.325346166862337,0.462689188922398,1.4221442760018,1.15910887252311,0.411965515566248,1.07225805592792,0.927459413002311,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",7,"none","mechanism_negative_null_excursion_audit","eligible","S0057",10,1,"holdout",25.5342958059933,28.3326230876005,2.79832728160725,0.325346166862337,0.462689188922398,"null_model_no_excursion",FALSE
"PHENO_0061","TPL_013","injected_rate_pulse","TPL_013_EVENT_001","none",5,8,2.53513482304245,3.28263657049905,4,5,0.747501747456592,0.164092614457867,0.704059958314383,4.29062551438084,3.39147678472775,0.301567455219265,0.277206025023114,3.18802467825774,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N04","injected_support","standalone_burst","left_only",4,"none","injected_burst","eligible","S0012",1,0.1,"holdout",0.253513482304245,0.328263657049905,0.0747501747456592,0.0164092614457867,0.0704059958314383,"observable_primary_positive",TRUE
"PHENO_0062","TPL_013","injected_rate_pulse","TPL_013_EVENT_002","none",10,15,3.9090146944764,4.67903480666519,6,7,0.770020112188792,0.137167465487098,0.831451067547302,6.06157637013065,6.3458824007438,0.262704824116508,0.169210519771205,4.84958782856167,0,3,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N06","injected_support","standalone_burst","right_only",6,"none","injected_burst","eligible","S0012",1,0.1,"holdout",0.39090146944764,0.467903480666519,0.0770020112188792,0.0137167465487098,0.0831451067547302,"observable_primary_positive",TRUE
"PHENO_0063","TPL_013","injected_rate_pulse","TPL_013_EVENT_005","TPL_013_STATE_002",46,53,30.6680035553941,31.241028432819,8,9,0.573024877424817,0.0597715206940008,0.300717741778849,5.03112081284275,4.49411280482756,0.574121967822415,0.245471140620587,4.88800774860628,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0012",1,0.1,"holdout",3.06680035553941,3.1241028432819,0.0573024877424817,0.00597715206940008,0.0300717741778849,"observable_primary_positive",TRUE
"PHENO_0064","TPL_013","injected_rate_pulse","TPL_013_EVENT_006","none",75,81,43.5894350534252,44.2687354137736,7,8,0.679300360348451,0.0793300173437506,0.790438245048651,9.96392376448813,7.9693895843939,0.354527159204958,0.156791035577347,6.56595465446463,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N07","injected_support","standalone_burst","both_sides",7,"none","injected_burst","eligible","S0012",1,0.1,"holdout",4.35894350534252,4.42687354137736,0.0679300360348451,0.00793300173437506,0.0790438245048651,"observable_primary_positive",TRUE
"PHENO_0065","TPL_013","injected_rate_pulse","TPL_013_EVENT_007","TPL_013_STATE_005",141,144,66.1078747757234,66.3660177767477,4,5,0.258143001024232,0.0568128007576565,0.195257876753303,3.4368641247983,3.0568481429057,0.340084697754706,0.360340761450541,2.71445654985174,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N04","injected_support","burst_in_hfs","both_sides",4,"none","injected_burst","eligible","S0012",1,0.1,"holdout",6.61078747757234,6.63660177767477,0.0258143001024232,0.00568128007576565,0.0195257876753303,"observable_primary_positive",TRUE
"PHENO_0113","TPL_013","null_model_burst_like_excursion","none","TPL_013_STATE_003",86,93,47.0882824765545,48.7229857384046,8,9,1.63470326185018,0.201929496643623,0.384841383962082,1.9058205480563,1.9155341800262,0.381307418829179,0.669646257140096,1.94845682192715,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0012",1,0.1,"holdout",4.70882824765545,4.87229857384046,0.163470326185018,0.0201929496643623,0.0384841383962082,"null_model_no_excursion",FALSE
"PHENO_0061","TPL_013","injected_rate_pulse","TPL_013_EVENT_001","none",5,8,2.53513482304245,3.28263657049905,4,5,0.747501747456592,0.164092614457867,0.704059958314383,4.29062551438084,3.39147678472775,0.301567455219265,0.277206025023114,3.18802467825774,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N04","injected_support","standalone_burst","left_only",4,"none","injected_burst","eligible","S0022",4,0.4,"holdout",1.01405392921698,1.31305462819962,0.299000698982637,0.0656370457831468,0.281623983325753,"observable_primary_positive",TRUE
