"Template_ID","State_Envelope_ID","Run_ID","State_Label","Tonic_Subtype","Start_u","End_u","Duration_u","N_Boundary_Spikes","N_ISIs","Renewal_Family","Regularity_Regime","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","Observed_Mean_ISI_u","CV","CV2","LV","Contains_Injected_Burst","Burst_Strength_Stratum","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Composite_HFS_Regime_ID","Boundary_Observability","Start_Boundary_Observability","End_Boundary_Observability","Start_Boundary_Contrast","End_Boundary_Contrast","Start_Hard_Cut_Reason","End_Hard_Cut_Reason","Tonic_Phenotype_Evidence_Score","Tonic_Phenotype","Eligibility_Reason","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Mean_ISI_Parameter_s","Refractory_s","Observed_Mean_ISI_s"
"TPL_010","TPL_010_STATE_005","TPL_010_RUN_016","Broad_HFS","none",66.7811515734968,75.8046840275083,9.02353245401157,35,34,"shifted_gamma","irregular",0.320928790504113,1.38070119512267,0.02,0.265398013353282,0.715413165500498,0.770353403958102,0.57155416365898,TRUE,"weak","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","TPL_010_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",2.83441272141392,,"canonical_pause","none",,"not_applicable","not_applicable","S0002",10,1,"holdout",66.7811515734968,75.8046840275083,9.02353245401157,0.320928790504113,0.02,0.265398013353282
"TPL_011","TPL_011_STATE_001","TPL_011_RUN_003","Broad_HFS","none",4.36192658549157,12.9207335066663,8.55880692117472,34,33,"shifted_gamma","intermediate",0.321637973021716,2.5656802049838,0.02,0.259357785490143,0.706016355999618,0.564971385216651,0.359039958278326,TRUE,"moderate","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",4.89405022105477,1.19596234253376,"none","none",,"not_applicable","not_applicable","S0050",1,0.1,"holdout",0.436192658549158,1.29207335066663,0.855880692117473,0.0321637973021716,0.002,0.0259357785490143
"TPL_011","TPL_011_STATE_002","TPL_011_RUN_005","Broad_HFS","none",13.5722013329618,21.8027871437239,8.23058581076216,35,34,"shifted_gamma","regular",0.286374970935285,7.62900504888967,0.02,0.24207605325771,0.474062597399106,0.390786334083328,0.175848060730928,TRUE,"weak","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","ambiguous","no_evidence",1.26353097822346,1.13304183215549,"none","none",,"not_applicable","not_applicable","S0050",1,0.1,"holdout",1.35722013329618,2.18027871437239,0.823058581076216,0.0286374970935285,0.002,0.0242076053257711
"TPL_011","TPL_011_STATE_003","TPL_011_RUN_006","Tonic","stn_like_empirical",21.8027871437239,25.9496040641254,4.14681692040148,12,11,"shifted_gamma","stn_like_empirical",0.38460046004504,62.7504598535597,0.02,0.376983356400134,0.167716435355759,0.206875773710329,0.0396307595656128,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.67330620738144,"eligible","pre_frozen_timestamp_evidence_contract_met","S0050",1,0.1,"holdout",2.18027871437239,2.59496040641254,0.414681692040148,0.038460046004504,0.002,0.0376983356400135
"TPL_011","TPL_011_STATE_004","TPL_011_RUN_010","Broad_HFS","none",35.7984263640265,39.5377374899204,3.73931112589385,20,19,"shifted_gamma","irregular",0.225615138402209,1.77931693601422,0.02,0.196805848731255,0.672881737433915,0.739316494478658,0.608315606300337,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",2.09838788525532,3.29929211754491,"none","none",,"not_applicable","not_applicable","S0050",1,0.1,"holdout",3.57984263640265,3.95377374899204,0.373931112589385,0.0225615138402209,0.002,0.0196805848731255
"TPL_011","TPL_011_STATE_005","TPL_011_RUN_012","Tonic","generic_stress",41.8692008228514,49.547740065319,7.67853924246761,15,14,"shifted_gamma","generic_stress",0.58763341112528,28.5901927705854,0.02,0.548467088747687,0.187810929571191,0.210371537743388,0.0514815658902324,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.774295412535156,"eligible","pre_frozen_timestamp_evidence_contract_met","S0050",1,0.1,"holdout",4.18692008228514,4.9547740065319,0.767853924246761,0.058763341112528,0.002,0.0548467088747687
"TPL_011","TPL_011_STATE_001","TPL_011_RUN_003","Broad_HFS","none",4.36192658549157,12.9207335066663,8.55880692117472,34,33,"shifted_gamma","intermediate",0.321637973021716,2.5656802049838,0.02,0.259357785490143,0.706016355999618,0.564971385216651,0.359039958278326,TRUE,"moderate","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",4.89405022105477,1.19596234253376,"none","none",,"not_applicable","not_applicable","S0034",4,0.4,"holdout",1.74477063419663,5.16829340266652,3.42352276846989,0.128655189208686,0.008,0.103743114196057
"TPL_011","TPL_011_STATE_002","TPL_011_RUN_005","Broad_HFS","none",13.5722013329618,21.8027871437239,8.23058581076216,35,34,"shifted_gamma","regular",0.286374970935285,7.62900504888967,0.02,0.24207605325771,0.474062597399106,0.390786334083328,0.175848060730928,TRUE,"weak","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","ambiguous","no_evidence",1.26353097822346,1.13304183215549,"none","none",,"not_applicable","not_applicable","S0034",4,0.4,"holdout",5.42888053318471,8.72111485748958,3.29223432430486,0.114549988374114,0.008,0.0968304213030842
"TPL_011","TPL_011_STATE_003","TPL_011_RUN_006","Tonic","stn_like_empirical",21.8027871437239,25.9496040641254,4.14681692040148,12,11,"shifted_gamma","stn_like_empirical",0.38460046004504,62.7504598535597,0.02,0.376983356400134,0.167716435355759,0.206875773710329,0.0396307595656128,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.67330620738144,"eligible","pre_frozen_timestamp_evidence_contract_met","S0034",4,0.4,"holdout",8.72111485748958,10.3798416256502,1.65872676816059,0.153840184018016,0.008,0.150793342560054
"TPL_011","TPL_011_STATE_004","TPL_011_RUN_010","Broad_HFS","none",35.7984263640265,39.5377374899204,3.73931112589385,20,19,"shifted_gamma","irregular",0.225615138402209,1.77931693601422,0.02,0.196805848731255,0.672881737433915,0.739316494478658,0.608315606300337,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",2.09838788525532,3.29929211754491,"none","none",,"not_applicable","not_applicable","S0034",4,0.4,"holdout",14.3193705456106,15.8150949959682,1.49572445035754,0.0902460553608835,0.008,0.078722339492502
"TPL_011","TPL_011_STATE_005","TPL_011_RUN_012","Tonic","generic_stress",41.8692008228514,49.547740065319,7.67853924246761,15,14,"shifted_gamma","generic_stress",0.58763341112528,28.5901927705854,0.02,0.548467088747687,0.187810929571191,0.210371537743388,0.0514815658902324,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.774295412535156,"eligible","pre_frozen_timestamp_evidence_contract_met","S0034",4,0.4,"holdout",16.7476803291406,19.8190960261276,3.07141569698705,0.235053364450112,0.008,0.219386835499075
"TPL_011","TPL_011_STATE_001","TPL_011_RUN_003","Broad_HFS","none",4.36192658549157,12.9207335066663,8.55880692117472,34,33,"shifted_gamma","intermediate",0.321637973021716,2.5656802049838,0.02,0.259357785490143,0.706016355999618,0.564971385216651,0.359039958278326,TRUE,"moderate","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",4.89405022105477,1.19596234253376,"none","none",,"not_applicable","not_applicable","S0046",10,1,"holdout",4.36192658549157,12.9207335066663,8.55880692117472,0.321637973021716,0.02,0.259357785490143
"TPL_011","TPL_011_STATE_002","TPL_011_RUN_005","Broad_HFS","none",13.5722013329618,21.8027871437239,8.23058581076216,35,34,"shifted_gamma","regular",0.286374970935285,7.62900504888967,0.02,0.24207605325771,0.474062597399106,0.390786334083328,0.175848060730928,TRUE,"weak","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","ambiguous","no_evidence",1.26353097822346,1.13304183215549,"none","none",,"not_applicable","not_applicable","S0046",10,1,"holdout",13.5722013329618,21.8027871437239,8.23058581076216,0.286374970935285,0.02,0.24207605325771
"TPL_011","TPL_011_STATE_003","TPL_011_RUN_006","Tonic","stn_like_empirical",21.8027871437239,25.9496040641254,4.14681692040148,12,11,"shifted_gamma","stn_like_empirical",0.38460046004504,62.7504598535597,0.02,0.376983356400134,0.167716435355759,0.206875773710329,0.0396307595656128,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.67330620738144,"eligible","pre_frozen_timestamp_evidence_contract_met","S0046",10,1,"holdout",21.8027871437239,25.9496040641254,4.14681692040148,0.38460046004504,0.02,0.376983356400134
"TPL_011","TPL_011_STATE_004","TPL_011_RUN_010","Broad_HFS","none",35.7984263640265,39.5377374899204,3.73931112589385,20,19,"shifted_gamma","irregular",0.225615138402209,1.77931693601422,0.02,0.196805848731255,0.672881737433915,0.739316494478658,0.608315606300337,FALSE,"none","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",2.09838788525532,3.29929211754491,"none","none",,"not_applicable","not_applicable","S0046",10,1,"holdout",35.7984263640265,39.5377374899204,3.73931112589385,0.225615138402209,0.02,0.196805848731255
"TPL_011","TPL_011_STATE_005","TPL_011_RUN_012","Tonic","generic_stress",41.8692008228514,49.547740065319,7.67853924246761,15,14,"shifted_gamma","generic_stress",0.58763341112528,28.5901927705854,0.02,0.548467088747687,0.187810929571191,0.210371537743388,0.0514815658902324,FALSE,"none","eligible","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.774295412535156,"eligible","pre_frozen_timestamp_evidence_contract_met","S0046",10,1,"holdout",41.8692008228514,49.547740065319,7.67853924246761,0.58763341112528,0.02,0.548467088747687
"TPL_012","TPL_012_STATE_001","TPL_012_RUN_001","Tonic","generic_stress",0,6.1656131270975,6.1656131270975,16,15,"shifted_gamma","generic_stress",0.415482933507301,16.5705933524296,0.02,0.411040875139834,0.230557178278955,0.245999336435462,0.0775724703895411,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.846400653762723,"eligible","pre_frozen_timestamp_evidence_contract_met","S0016",1,0.1,"holdout",0,0.61656131270975,0.61656131270975,0.0415482933507301,0.002,0.0411040875139834
"TPL_012","TPL_012_STATE_002","TPL_012_RUN_003","Tonic","stn_like_empirical",13.3892428911925,21.8134491164158,8.42420622522338,15,14,"shifted_gamma","stn_like_empirical",0.595413795635104,70.8321822900325,0.02,0.601729016087384,0.0987934756078397,0.0773116994756775,0.00634187135938764,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.846686332428459,"eligible","pre_frozen_timestamp_evidence_contract_met","S0016",1,0.1,"holdout",1.33892428911925,2.18134491164158,0.842420622522338,0.0595413795635104,0.002,0.0601729016087384
"TPL_012","TPL_012_STATE_003","TPL_012_RUN_006","Broad_HFS","none",25.5342958059933,33.9264098453246,8.39211403933135,21,20,"shifted_gamma","regular",0.415377482231706,11.3088943501934,0.02,0.419605701966567,0.349625551187384,0.401770357601194,0.200762392545589,FALSE,"none","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",1.71828014240063,1.42293190584289,"none","none",,"not_applicable","not_applicable","S0016",1,0.1,"holdout",2.55342958059933,3.39264098453246,0.839211403933135,0.0415377482231706,0.002,0.0419605701966567
"TPL_012","TPL_012_STATE_004","TPL_012_RUN_012","Broad_HFS","none",49.0082444953674,56.71126076637,7.70301627100261,33,32,"shifted_gamma","intermediate",0.295985293574631,3.4564996406436,0.02,0.240719258468831,0.663911571623347,0.514716872220594,0.276916735328753,TRUE,"moderate","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","TPL_012_REGIME_01","no_evidence_at_one_or_more_boundaries","no_evidence","hard_cut_canonical_pause",1.0901289713995,2.06467151479192,"none","canonical_pause",,"not_applicable","not_applicable","S0016",1,0.1,"holdout",4.90082444953674,5.671126076637,0.770301627100261,0.0295985293574631,0.002,0.0240719258468832
"TPL_012","TPL_012_STATE_005","TPL_012_RUN_014","Broad_HFS","none",59.871953187065,68.416547525898,8.5445943388331,32,31,"shifted_gamma","irregular",0.309485508035868,1.63803135382477,0.02,0.275632075446229,0.712458414770259,0.593872139189966,0.371962313069559,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_012_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","ambiguous",0.619376806226006,1.31124119560797,"canonical_pause","none",,"not_applicable","not_applicable","S0016",1,0.1,"holdout",5.9871953187065,6.84165475258981,0.85445943388331,0.0309485508035868,0.002,0.0275632075446229
"TPL_012","TPL_012_STATE_001","TPL_012_RUN_001","Tonic","generic_stress",0,6.1656131270975,6.1656131270975,16,15,"shifted_gamma","generic_stress",0.415482933507301,16.5705933524296,0.02,0.411040875139834,0.230557178278955,0.245999336435462,0.0775724703895411,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.846400653762723,"eligible","pre_frozen_timestamp_evidence_contract_met","S0031",4,0.4,"holdout",0,2.466245250839,2.466245250839,0.16619317340292,0.008,0.164416350055933
"TPL_012","TPL_012_STATE_002","TPL_012_RUN_003","Tonic","stn_like_empirical",13.3892428911925,21.8134491164158,8.42420622522338,15,14,"shifted_gamma","stn_like_empirical",0.595413795635104,70.8321822900325,0.02,0.601729016087384,0.0987934756078397,0.0773116994756775,0.00634187135938764,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.846686332428459,"eligible","pre_frozen_timestamp_evidence_contract_met","S0031",4,0.4,"holdout",5.35569715647698,8.72537964656633,3.36968249008935,0.238165518254042,0.008,0.240691606434954
"TPL_012","TPL_012_STATE_003","TPL_012_RUN_006","Broad_HFS","none",25.5342958059933,33.9264098453246,8.39211403933135,21,20,"shifted_gamma","regular",0.415377482231706,11.3088943501934,0.02,0.419605701966567,0.349625551187384,0.401770357601194,0.200762392545589,FALSE,"none","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",1.71828014240063,1.42293190584289,"none","none",,"not_applicable","not_applicable","S0031",4,0.4,"holdout",10.2137183223973,13.5705639381298,3.35684561573254,0.166150992892683,0.008,0.167842280786627
"TPL_012","TPL_012_STATE_004","TPL_012_RUN_012","Broad_HFS","none",49.0082444953674,56.71126076637,7.70301627100261,33,32,"shifted_gamma","intermediate",0.295985293574631,3.4564996406436,0.02,0.240719258468831,0.663911571623347,0.514716872220594,0.276916735328753,TRUE,"moderate","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","TPL_012_REGIME_01","no_evidence_at_one_or_more_boundaries","no_evidence","hard_cut_canonical_pause",1.0901289713995,2.06467151479192,"none","canonical_pause",,"not_applicable","not_applicable","S0031",4,0.4,"holdout",19.6032977981469,22.684504306548,3.08120650840104,0.118394117429852,0.008,0.0962877033875326
"TPL_012","TPL_012_STATE_005","TPL_012_RUN_014","Broad_HFS","none",59.871953187065,68.416547525898,8.5445943388331,32,31,"shifted_gamma","irregular",0.309485508035868,1.63803135382477,0.02,0.275632075446229,0.712458414770259,0.593872139189966,0.371962313069559,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_012_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","ambiguous",0.619376806226006,1.31124119560797,"canonical_pause","none",,"not_applicable","not_applicable","S0031",4,0.4,"holdout",23.948781274826,27.3666190103592,3.41783773553324,0.123794203214347,0.008,0.110252830178492
"TPL_012","TPL_012_STATE_001","TPL_012_RUN_001","Tonic","generic_stress",0,6.1656131270975,6.1656131270975,16,15,"shifted_gamma","generic_stress",0.415482933507301,16.5705933524296,0.02,0.411040875139834,0.230557178278955,0.245999336435462,0.0775724703895411,FALSE,"none","eligible","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.846400653762723,"eligible","pre_frozen_timestamp_evidence_contract_met","S0057",10,1,"holdout",0,6.1656131270975,6.1656131270975,0.415482933507301,0.02,0.411040875139834
"TPL_012","TPL_012_STATE_002","TPL_012_RUN_003","Tonic","stn_like_empirical",13.3892428911925,21.8134491164158,8.42420622522338,15,14,"shifted_gamma","stn_like_empirical",0.595413795635104,70.8321822900325,0.02,0.601729016087384,0.0987934756078397,0.0773116994756775,0.00634187135938764,FALSE,"none","eligible","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.846686332428459,"eligible","pre_frozen_timestamp_evidence_contract_met","S0057",10,1,"holdout",13.3892428911925,21.8134491164158,8.42420622522338,0.595413795635104,0.02,0.601729016087384
"TPL_012","TPL_012_STATE_003","TPL_012_RUN_006","Broad_HFS","none",25.5342958059933,33.9264098453246,8.39211403933135,21,20,"shifted_gamma","regular",0.415377482231706,11.3088943501934,0.02,0.419605701966567,0.349625551187384,0.401770357601194,0.200762392545589,FALSE,"none","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",1.71828014240063,1.42293190584289,"none","none",,"not_applicable","not_applicable","S0057",10,1,"holdout",25.5342958059933,33.9264098453246,8.39211403933135,0.415377482231706,0.02,0.419605701966567
"TPL_012","TPL_012_STATE_004","TPL_012_RUN_012","Broad_HFS","none",49.0082444953674,56.71126076637,7.70301627100261,33,32,"shifted_gamma","intermediate",0.295985293574631,3.4564996406436,0.02,0.240719258468831,0.663911571623347,0.514716872220594,0.276916735328753,TRUE,"moderate","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","TPL_012_REGIME_01","no_evidence_at_one_or_more_boundaries","no_evidence","hard_cut_canonical_pause",1.0901289713995,2.06467151479192,"none","canonical_pause",,"not_applicable","not_applicable","S0057",10,1,"holdout",49.0082444953674,56.71126076637,7.70301627100261,0.295985293574631,0.02,0.240719258468831
"TPL_012","TPL_012_STATE_005","TPL_012_RUN_014","Broad_HFS","none",59.871953187065,68.416547525898,8.5445943388331,32,31,"shifted_gamma","irregular",0.309485508035868,1.63803135382477,0.02,0.275632075446229,0.712458414770259,0.593872139189966,0.371962313069559,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_012_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","ambiguous",0.619376806226006,1.31124119560797,"canonical_pause","none",,"not_applicable","not_applicable","S0057",10,1,"holdout",59.871953187065,68.416547525898,8.5445943388331,0.309485508035868,0.02,0.275632075446229
"TPL_013","TPL_013_STATE_001","TPL_013_RUN_006","Tonic","generic_stress",13.7718674896107,22.5807377222604,8.80887023264962,10,9,"shifted_gamma","generic_stress",0.838358320510015,6.16800721455365,0.02,0.978763359183292,0.347403582787679,0.297594117028053,0.095480728880605,FALSE,"none","ambiguous","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.557129836098758,"ambiguous","short_state","S0012",1,0.1,"holdout",1.37718674896107,2.25807377222604,0.880887023264962,0.0838358320510015,0.002,0.0978763359183292
"TPL_013","TPL_013_STATE_002","TPL_013_RUN_009","Broad_HFS","none",27.7446228293889,36.4671503486452,8.7225275192563,34,33,"shifted_gamma","irregular",0.334706183169037,1.1625435421709,0.02,0.264319015735039,0.762489818975843,0.724033695850762,0.568429039161621,TRUE,"strong","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",2.48779614838261,2.25964508658274,"none","none",,"not_applicable","not_applicable","S0012",1,0.1,"holdout",2.77446228293889,3.64671503486452,0.87225275192563,0.0334706183169037,0.002,0.0264319015735039
"TPL_013","TPL_013_STATE_003","TPL_013_RUN_012","Broad_HFS","none",47.0882824765545,53.7967580850023,6.70847560844783,25,24,"shifted_gamma","intermediate",0.323462146809325,4.63412960353307,0.02,0.27951981701866,0.411632198305363,0.411334863041074,0.228686121198087,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",4.23125770282641,2.18236217513858,"none","none",,"not_applicable","not_applicable","S0012",1,0.1,"holdout",4.70882824765545,5.37967580850023,0.670847560844783,0.0323462146809325,0.002,0.027951981701866
"TPL_013","TPL_013_STATE_004","TPL_013_RUN_014","Tonic","stn_like_empirical",55.4709510735112,59.5977124870422,4.12676141353099,11,10,"shifted_gamma","stn_like_empirical",0.416380914784968,16.7274142187089,0.02,0.4126761413531,0.167046052293019,0.23969843141147,0.0547047143551199,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.579218058226702,"ambiguous","borderline_continuous_evidence_score","S0012",1,0.1,"holdout",5.54709510735112,5.95977124870422,0.412676141353099,0.0416380914784968,0.002,0.04126761413531
"TPL_013","TPL_013_STATE_005","TPL_013_RUN_017","Broad_HFS","none",62.6758154561449,68.4008193390988,5.72500388295391,30,29,"shifted_gamma","regular",0.214710569819435,7.53476283559576,0.02,0.19741392699841,0.441439516887338,0.359518082823201,0.166440849324308,TRUE,"moderate","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","recording_edge_unobservable",3.633284449662,,"none","none",,"not_applicable","not_applicable","S0012",1,0.1,"holdout",6.26758154561449,6.84008193390988,0.572500388295391,0.0214710569819435,0.002,0.019741392699841
"TPL_013","TPL_013_STATE_001","TPL_013_RUN_006","Tonic","generic_stress",13.7718674896107,22.5807377222604,8.80887023264962,10,9,"shifted_gamma","generic_stress",0.838358320510015,6.16800721455365,0.02,0.978763359183292,0.347403582787679,0.297594117028053,0.095480728880605,FALSE,"none","ambiguous","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.557129836098758,"ambiguous","short_state","S0022",4,0.4,"holdout",5.5087469958443,9.03229508890415,3.52354809305985,0.335343328204006,0.008,0.391505343673317
"TPL_013","TPL_013_STATE_002","TPL_013_RUN_009","Broad_HFS","none",27.7446228293889,36.4671503486452,8.7225275192563,34,33,"shifted_gamma","irregular",0.334706183169037,1.1625435421709,0.02,0.264319015735039,0.762489818975843,0.724033695850762,0.568429039161621,TRUE,"strong","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",2.48779614838261,2.25964508658274,"none","none",,"not_applicable","not_applicable","S0022",4,0.4,"holdout",11.0978491317556,14.5868601394581,3.48901100770252,0.133882473267615,0.008,0.105727606294016
"TPL_013","TPL_013_STATE_003","TPL_013_RUN_012","Broad_HFS","none",47.0882824765545,53.7967580850023,6.70847560844783,25,24,"shifted_gamma","intermediate",0.323462146809325,4.63412960353307,0.02,0.27951981701866,0.411632198305363,0.411334863041074,0.228686121198087,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",4.23125770282641,2.18236217513858,"none","none",,"not_applicable","not_applicable","S0022",4,0.4,"holdout",18.8353129906218,21.5187032340009,2.68339024337913,0.12938485872373,0.008,0.111807926807464
"TPL_013","TPL_013_STATE_004","TPL_013_RUN_014","Tonic","stn_like_empirical",55.4709510735112,59.5977124870422,4.12676141353099,11,10,"shifted_gamma","stn_like_empirical",0.416380914784968,16.7274142187089,0.02,0.4126761413531,0.167046052293019,0.23969843141147,0.0547047143551199,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.579218058226702,"ambiguous","borderline_continuous_evidence_score","S0022",4,0.4,"holdout",22.1883804294045,23.8390849948169,1.6507045654124,0.166552365913987,0.008,0.16507045654124
"TPL_013","TPL_013_STATE_005","TPL_013_RUN_017","Broad_HFS","none",62.6758154561449,68.4008193390988,5.72500388295391,30,29,"shifted_gamma","regular",0.214710569819435,7.53476283559576,0.02,0.19741392699841,0.441439516887338,0.359518082823201,0.166440849324308,TRUE,"moderate","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","recording_edge_unobservable",3.633284449662,,"none","none",,"not_applicable","not_applicable","S0022",4,0.4,"holdout",25.0703261824579,27.3603277356395,2.29000155318156,0.0858842279277742,0.008,0.0789655707993642
"TPL_013","TPL_013_STATE_001","TPL_013_RUN_006","Tonic","generic_stress",13.7718674896107,22.5807377222604,8.80887023264962,10,9,"shifted_gamma","generic_stress",0.838358320510015,6.16800721455365,0.02,0.978763359183292,0.347403582787679,0.297594117028053,0.095480728880605,FALSE,"none","ambiguous","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.557129836098758,"ambiguous","short_state","S0053",10,1,"holdout",13.7718674896107,22.5807377222604,8.80887023264962,0.838358320510015,0.02,0.978763359183292
"TPL_013","TPL_013_STATE_002","TPL_013_RUN_009","Broad_HFS","none",27.7446228293889,36.4671503486452,8.7225275192563,34,33,"shifted_gamma","irregular",0.334706183169037,1.1625435421709,0.02,0.264319015735039,0.762489818975843,0.724033695850762,0.568429039161621,TRUE,"strong","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",2.48779614838261,2.25964508658274,"none","none",,"not_applicable","not_applicable","S0053",10,1,"holdout",27.7446228293889,36.4671503486452,8.7225275192563,0.334706183169037,0.02,0.264319015735039
"TPL_013","TPL_013_STATE_003","TPL_013_RUN_012","Broad_HFS","none",47.0882824765545,53.7967580850023,6.70847560844783,25,24,"shifted_gamma","intermediate",0.323462146809325,4.63412960353307,0.02,0.27951981701866,0.411632198305363,0.411334863041074,0.228686121198087,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",4.23125770282641,2.18236217513858,"none","none",,"not_applicable","not_applicable","S0053",10,1,"holdout",47.0882824765545,53.7967580850023,6.70847560844783,0.323462146809325,0.02,0.27951981701866
"TPL_013","TPL_013_STATE_004","TPL_013_RUN_014","Tonic","stn_like_empirical",55.4709510735112,59.5977124870422,4.12676141353099,11,10,"shifted_gamma","stn_like_empirical",0.416380914784968,16.7274142187089,0.02,0.4126761413531,0.167046052293019,0.23969843141147,0.0547047143551199,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.579218058226702,"ambiguous","borderline_continuous_evidence_score","S0053",10,1,"holdout",55.4709510735112,59.5977124870422,4.12676141353099,0.416380914784968,0.02,0.4126761413531
