"Sample_ID","Template_ID","Scale_Factor","B_s","Interval_Index","Start_s","End_s","ISI_s","Burst_Strict_Mechanism_Positive","Burst_Observable_Clear_Positive","Burst_Ambiguous_Mask","Burst_Ambiguous_As_Positive","Burst_Null_Model_Clear_Excursion","Burst_Null_Model_Ambiguous_Excursion","Tonic_Strict_Mechanism_Positive","Tonic_Observable_Eligible_Positive","Tonic_Ambiguous_Mask","Tonic_Ambiguous_As_Positive","Broad_HFS_Strict_Positive","Broad_HFS_Direct_Support_v2_3","Broad_HFS_Legacy_v2_2_Direct_Support_Audit","Pause_Primary_Strict_Positive","Secondary_Pause_Semantic_Mask"
"S0057","TPL_012",10,1,60,36.3868237889012,36.4755615540702,0.0887377651690273,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,61,36.4755615540702,36.5379070510458,0.062345496975651,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,62,36.5379070510458,36.6266204468966,0.0887133958507436,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,63,36.6266204468966,36.7054057216471,0.0787852747505386,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,64,36.7054057216471,36.9951045137611,0.289698792113989,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,65,36.9951045137611,37.7310021414921,0.735897627730982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,66,37.7310021414921,38.436539499491,0.705537357998868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,67,38.436539499491,39.1968858510133,0.76034635152233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,68,39.1968858510133,39.642610280745,0.445724429731679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,69,39.642610280745,40.0522291787649,0.409618898019968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,70,40.0522291787649,40.8230292151682,0.770800036403293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,71,40.8230292151682,41.1402470928908,0.317217877722549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,72,41.1402470928908,42.4260629035448,1.28581581065406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,73,42.4260629035448,43.0575260626351,0.631463159090244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,74,43.0575260626351,43.5955557077547,0.538029645119631,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,75,43.5955557077547,43.9807940165823,0.385238308827591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,76,43.9807940165823,44.3630031662036,0.382209149621341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,77,44.3630031662036,44.7456184860371,0.382615319833422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,78,44.7456184860371,44.8811108955335,0.135492409496434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,79,44.8811108955335,44.9411931091832,0.0600822136496819,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,80,44.9411931091832,45.0749043150896,0.133711205906421,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,81,45.0749043150896,45.2245525922998,0.149648277210178,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,82,45.2245525922998,45.3090346596758,0.0844820673760358,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,83,45.3090346596758,45.4891608506046,0.180126190928793,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,84,45.4891608506046,45.591152089845,0.101991239240354,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,85,45.591152089845,46.0771071534246,0.485955063579604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"S0057","TPL_012",10,1,86,46.0771071534246,46.2298461216717,0.152738968247171,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,87,46.2298461216717,46.3110565568961,0.0812104352243725,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,88,46.3110565568961,46.3588194548513,0.0477628979551983,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,89,46.3588194548513,46.4872328891979,0.128413434346606,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,90,46.4872328891979,46.5579242692206,0.0706913800226365,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,91,46.5579242692206,46.602223841606,0.0442995723854525,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,92,46.602223841606,46.6983581828447,0.0961343412386411,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,93,46.6983581828447,46.7360454096027,0.0376872267580595,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,94,46.7360454096027,47.2573670679477,0.521321658344962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,95,47.2573670679477,47.9932227963866,0.735855728438906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,96,47.9932227963866,48.3542609952286,0.361038198842045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,97,48.3542609952286,48.696454306073,0.342193310844429,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,98,48.696454306073,49.0082444953674,0.311790189294312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,99,49.0082444953674,49.1300291974423,0.121784702074976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,100,49.1300291974423,49.7220637117474,0.592034514305097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,101,49.7220637117474,50.035965387441,0.313901675693586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,102,50.035965387441,50.2082104100527,0.172245022611627,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,103,50.2082104100527,50.4187047854851,0.210494375432472,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,104,50.4187047854851,50.6277210147883,0.209016229303144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,105,50.6277210147883,51.0653924986746,0.437671483886308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,106,51.0653924986746,51.2587918612456,0.193399362570998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,107,51.2587918612456,51.5822206246948,0.323428763449223,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,108,51.5822206246948,51.7359465590171,0.153725934322264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,109,51.7359465590171,51.8493786135263,0.113432054509237,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,110,51.8493786135263,51.9224748029633,0.0730961894369515,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,111,51.9224748029633,52.0260838733226,0.103609070359353,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,112,52.0260838733226,52.1469339746697,0.120850101347119,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,113,52.1469339746697,52.1899866182378,0.0430526435680481,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,114,52.1899866182378,52.2791940034146,0.0892073851767825,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,115,52.2791940034146,52.3411969451891,0.0620029417745211,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,116,52.3411969451891,52.4326998800314,0.0915029348423655,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,117,52.4326998800314,52.6259664603386,0.193266580307114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,118,52.6259664603386,52.694460060643,0.0684936003044982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,119,52.694460060643,52.802389427283,0.107929366639933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,120,52.802389427283,53.1965826316984,0.394193204415414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,121,53.1965826316984,53.4258087420017,0.229226110303334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,122,53.4258087420017,53.804676390655,0.378867648653237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,123,53.804676390655,54.4398286223011,0.635152231646119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,124,54.4398286223011,54.8047913448171,0.364962722516062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,125,54.8047913448171,55.160792876872,0.356001532054862,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,126,55.160792876872,55.6297166047522,0.46892372788018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,127,55.6297166047522,56.0332937276364,0.403577122884177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,128,56.0332937276364,56.4163620828409,0.383068355204531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,129,56.4163620828409,56.5531805982249,0.136818515384012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,130,56.5531805982249,56.71126076637,0.158080168145061,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,131,56.71126076637,59.871953187065,3.16069242069498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"S0057","TPL_012",10,1,132,59.871953187065,60.1983368072876,0.326383620222623,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,133,60.1983368072876,60.4535613597022,0.25522455241467,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,134,60.4535613597022,60.6729585143469,0.219397154644639,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,135,60.6729585143469,60.9558203770726,0.282861862725695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,136,60.9558203770726,61.3185815353943,0.362761158321708,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,137,61.3185815353943,61.7630840457507,0.44450251035643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,138,61.7630840457507,62.0556241580114,0.292540112260661,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,139,62.0556241580114,62.185380485132,0.129756327120615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,140,62.185380485132,62.2243579781666,0.0389774930345532,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,141,62.2243579781666,62.2532854182021,0.0289274400355151,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,142,62.2532854182021,62.3286983964649,0.075412978262857,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,143,62.3286983964649,62.4339462476562,0.105247851191264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,144,62.4339462476562,62.5452264769029,0.111280229246723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,145,62.5452264769029,62.9736988397304,0.428472362827485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,146,62.9736988397304,63.2919913125892,0.318292472858771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,147,63.2919913125892,64.1319427457891,0.83995143319993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,148,64.1319427457891,64.2771160729576,0.145173327168494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,149,64.2771160729576,64.4591099448116,0.181993871854012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,150,64.4591099448116,64.7867246148965,0.327614670084859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,151,64.7867246148965,65.2659599242055,0.479235309309015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,152,65.2659599242055,65.6477946089856,0.381834684780147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,153,65.6477946089856,66.3415271273169,0.693732518331279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,154,66.3415271273169,66.7363565391783,0.394829411861419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,155,66.7363565391783,66.8324061564167,0.0960496172383749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,156,66.8324061564167,66.9852776820786,0.152871525661896,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,157,66.9852776820786,67.07473978122,0.0894620991414588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,158,67.07473978122,67.2418947749783,0.167154993758256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,159,67.2418947749783,67.3202122933235,0.078317518345167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,160,67.3202122933235,67.6562935341413,0.336081240817836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,161,67.6562935341413,68.2687816710238,0.612488136882498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,162,68.2687816710238,68.416547525898,0.147765854874244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0057","TPL_012",10,1,163,68.416547525898,68.8572310939294,0.440683568031389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,164,68.8572310939294,69.2065571389257,0.349326044996291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0057","TPL_012",10,1,165,69.2065571389257,69.9645246639525,0.757967525026761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"S0012","TPL_013",1,0.1,1,0,0.0738980125172593,0.0738980125172593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0012","TPL_013",1,0.1,2,0.0738980125172593,0.143336237985344,0.0694382254680848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0012","TPL_013",1,0.1,3,0.143336237985344,0.214710004180136,0.0713737661947918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0012","TPL_013",1,0.1,4,0.214710004180136,0.253513482304245,0.0388034781241095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0012","TPL_013",1,0.1,5,0.253513482304245,0.28055369145958,0.0270402091553351,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0012","TPL_013",1,0.1,6,0.28055369145958,0.29636299574663,0.0158093042870492,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0012","TPL_013",1,0.1,7,0.29636299574663,0.31125443844538,0.0148914426987507,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0012","TPL_013",1,0.1,8,0.31125443844538,0.328263657049905,0.0170092186045242,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0012","TPL_013",1,0.1,9,0.328263657049905,0.39090146944764,0.0626378123977356,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"S0012","TPL_013",1,0.1,10,0.39090146944764,0.408478955418979,0.0175774859713385,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0012","TPL_013",1,0.1,11,0.408478955418979,0.417171295970049,0.00869234055107029,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
