"Template_ID","Event_ID","Run_ID","State_Envelope_ID","Event_Label","Pause_Subtype","Event_Context","Latent_Pulse_ID","Latent_Start_u","Latent_End_u","Latent_Duration_u","Realized_Start_u","Realized_End_u","Realized_Duration_u","Realized_Left_Spike_Index","Realized_Right_Spike_Index","N_Realized_Spikes","N_Realized_ISIs","Rate_Multiplier","Target_Mean_ISI_Contrast","Pulse_Refractory_Limited","Latent_Window_Truncated","Pulse_Strength_Stratum","Frozen_Target_Spikes","Burst_Quota_ID","Is_Four_Spike_Boundary","Observed_Left_Context_ISIs","Observed_Right_Context_ISIs","Composite_HFS_Regime_ID","Boundary_Definition","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Evaluation_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Latent_Start_s","Latent_End_s","Latent_Duration_s","Realized_Start_s","Realized_End_s","Realized_Duration_s"
"TPL_011","TPL_011_EVENT_004","TPL_011_RUN_009","none","Burst","none","standalone_burst","TPL_011_PULSE_003",31.630116769267,32.5301167692669,0.899999999999999,31.6575935697495,32.4913772293442,0.833783659594744,92,99,8,7,3.1647250644881,2.92836743500084,FALSE,FALSE,"weak",8,"BQ_031",FALSE,7,6,"none","first_to_last_pulse_exposed_spike","PHENO_0053","clear_burst_like",3.7175258317129,"eligible","S0050",1,0.1,"holdout",3.1630116769267,3.2530116769267,0.0899999999999999,3.16575935697495,3.24913772293442,0.0833783659594744
"TPL_011","TPL_011_EVENT_005","TPL_011_RUN_013","none","Pause","canonical","canonical","none",,,,49.547740065319,52.4736074759751,2.92586741065607,141,142,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0050",1,0.1,"holdout",,,,4.9547740065319,5.24736074759751,0.292586741065607
"TPL_011","TPL_011_EVENT_006","TPL_011_RUN_015","none","Burst","none","standalone_burst","TPL_011_PULSE_004",58.8562216039935,59.5893483037008,0.733126699707263,58.9614471748536,59.5893483037008,0.627901128847121,153,157,5,4,3.62167336841219,3.30124706192873,FALSE,TRUE,"moderate",5,"BQ_032",FALSE,8,0,"none","first_to_last_pulse_exposed_spike","PHENO_0054","clear_burst_like",2.26044387234003,"eligible","S0050",1,0.1,"holdout",5.88562216039935,5.95893483037008,0.0733126699707263,5.89614471748536,5.95893483037008,0.0627901128847121
"TPL_011","TPL_011_EVENT_007","TPL_011_RUN_017","none","Burst","none","standalone_burst","TPL_011_PULSE_005",60.1566883998812,60.6894579163219,0.532769516440652,60.1566883998812,60.6352194478596,0.478531047978393,158,163,6,5,6.21507176235693,5.25544482585974,FALSE,TRUE,"strong",6,"BQ_033",FALSE,0,3,"none","first_to_last_pulse_exposed_spike","PHENO_0055","clear_burst_like",4.28723047020066,"eligible","S0050",1,0.1,"holdout",6.01566883998813,6.06894579163219,0.0532769516440652,6.01566883998813,6.06352194478596,0.0478531047978393
"TPL_011","TPL_011_EVENT_001","TPL_011_RUN_001","none","Pause","canonical","canonical","none",,,,0,4.15693224179558,4.15693224179558,1,2,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0034",4,0.4,"holdout",,,,0,1.66277289671823,1.66277289671823
"TPL_011","TPL_011_EVENT_002","TPL_011_RUN_003","TPL_011_STATE_001","Burst","none","burst_in_hfs","TPL_011_PULSE_001",9.42782786211265,10.2446770858194,0.816849223706791,9.45617673730222,10.1659544252118,0.709777687909547,18,25,8,7,3.57581517987966,3.08215132029727,FALSE,FALSE,"moderate",8,"BQ_081",FALSE,15,11,"none","first_to_last_pulse_exposed_spike","PHENO_0051","ambiguous_burst_like",2.10034717789297,"exclude_primary_include_sensitivity","S0034",4,0.4,"holdout",3.77113114484506,4.09787083432778,0.326739689482717,3.78247069492089,4.06638177008471,0.283911075163819
"TPL_011","TPL_011_EVENT_003","TPL_011_RUN_005","TPL_011_STATE_002","Burst","none","burst_in_hfs","TPL_011_PULSE_002",16.4595884059163,17.2116737025284,0.752085296612115,16.4905434604477,17.1804830189633,0.689939558515551,49,56,8,7,3.00738925385351,2.63761405386031,FALSE,FALSE,"weak",8,"BQ_082",FALSE,12,15,"none","first_to_last_pulse_exposed_spike","PHENO_0052","clear_burst_like",2.5605748425947,"eligible","S0034",4,0.4,"holdout",6.5838353623665,6.88466948101135,0.300834118644846,6.59621738417908,6.8721932075853,0.27597582340622
"TPL_011","TPL_011_EVENT_004","TPL_011_RUN_009","none","Burst","none","standalone_burst","TPL_011_PULSE_003",31.630116769267,32.5301167692669,0.899999999999999,31.6575935697495,32.4913772293442,0.833783659594744,92,99,8,7,3.1647250644881,2.92836743500084,FALSE,FALSE,"weak",8,"BQ_031",FALSE,7,6,"none","first_to_last_pulse_exposed_spike","PHENO_0053","clear_burst_like",3.7175258317129,"eligible","S0034",4,0.4,"holdout",12.6520467077068,13.0120467077068,0.359999999999999,12.6630374278998,12.9965508917377,0.333513463837897
"TPL_011","TPL_011_EVENT_005","TPL_011_RUN_013","none","Pause","canonical","canonical","none",,,,49.547740065319,52.4736074759751,2.92586741065607,141,142,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0034",4,0.4,"holdout",,,,19.8190960261276,20.98944299039,1.17034696426243
"TPL_011","TPL_011_EVENT_006","TPL_011_RUN_015","none","Burst","none","standalone_burst","TPL_011_PULSE_004",58.8562216039935,59.5893483037008,0.733126699707263,58.9614471748536,59.5893483037008,0.627901128847121,153,157,5,4,3.62167336841219,3.30124706192873,FALSE,TRUE,"moderate",5,"BQ_032",FALSE,8,0,"none","first_to_last_pulse_exposed_spike","PHENO_0054","clear_burst_like",2.26044387234003,"eligible","S0034",4,0.4,"holdout",23.5424886415974,23.8357393214803,0.293250679882905,23.5845788699415,23.8357393214803,0.251160451538848
"TPL_011","TPL_011_EVENT_007","TPL_011_RUN_017","none","Burst","none","standalone_burst","TPL_011_PULSE_005",60.1566883998812,60.6894579163219,0.532769516440652,60.1566883998812,60.6352194478596,0.478531047978393,158,163,6,5,6.21507176235693,5.25544482585974,FALSE,TRUE,"strong",6,"BQ_033",FALSE,0,3,"none","first_to_last_pulse_exposed_spike","PHENO_0055","clear_burst_like",4.28723047020066,"eligible","S0034",4,0.4,"holdout",24.0626753599525,24.2757831665288,0.213107806576261,24.0626753599525,24.2540877791439,0.191412419191357
"TPL_011","TPL_011_EVENT_001","TPL_011_RUN_001","none","Pause","canonical","canonical","none",,,,0,4.15693224179558,4.15693224179558,1,2,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0046",10,1,"holdout",,,,0,4.15693224179558,4.15693224179558
"TPL_011","TPL_011_EVENT_002","TPL_011_RUN_003","TPL_011_STATE_001","Burst","none","burst_in_hfs","TPL_011_PULSE_001",9.42782786211265,10.2446770858194,0.816849223706791,9.45617673730222,10.1659544252118,0.709777687909547,18,25,8,7,3.57581517987966,3.08215132029727,FALSE,FALSE,"moderate",8,"BQ_081",FALSE,15,11,"none","first_to_last_pulse_exposed_spike","PHENO_0051","ambiguous_burst_like",2.10034717789297,"exclude_primary_include_sensitivity","S0046",10,1,"holdout",9.42782786211265,10.2446770858194,0.816849223706791,9.45617673730222,10.1659544252118,0.709777687909547
"TPL_011","TPL_011_EVENT_003","TPL_011_RUN_005","TPL_011_STATE_002","Burst","none","burst_in_hfs","TPL_011_PULSE_002",16.4595884059163,17.2116737025284,0.752085296612115,16.4905434604477,17.1804830189633,0.689939558515551,49,56,8,7,3.00738925385351,2.63761405386031,FALSE,FALSE,"weak",8,"BQ_082",FALSE,12,15,"none","first_to_last_pulse_exposed_spike","PHENO_0052","clear_burst_like",2.5605748425947,"eligible","S0046",10,1,"holdout",16.4595884059163,17.2116737025284,0.752085296612115,16.4905434604477,17.1804830189633,0.689939558515551
"TPL_011","TPL_011_EVENT_004","TPL_011_RUN_009","none","Burst","none","standalone_burst","TPL_011_PULSE_003",31.630116769267,32.5301167692669,0.899999999999999,31.6575935697495,32.4913772293442,0.833783659594744,92,99,8,7,3.1647250644881,2.92836743500084,FALSE,FALSE,"weak",8,"BQ_031",FALSE,7,6,"none","first_to_last_pulse_exposed_spike","PHENO_0053","clear_burst_like",3.7175258317129,"eligible","S0046",10,1,"holdout",31.630116769267,32.5301167692669,0.899999999999999,31.6575935697495,32.4913772293442,0.833783659594744
"TPL_011","TPL_011_EVENT_005","TPL_011_RUN_013","none","Pause","canonical","canonical","none",,,,49.547740065319,52.4736074759751,2.92586741065607,141,142,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0046",10,1,"holdout",,,,49.547740065319,52.4736074759751,2.92586741065607
"TPL_011","TPL_011_EVENT_006","TPL_011_RUN_015","none","Burst","none","standalone_burst","TPL_011_PULSE_004",58.8562216039935,59.5893483037008,0.733126699707263,58.9614471748536,59.5893483037008,0.627901128847121,153,157,5,4,3.62167336841219,3.30124706192873,FALSE,TRUE,"moderate",5,"BQ_032",FALSE,8,0,"none","first_to_last_pulse_exposed_spike","PHENO_0054","clear_burst_like",2.26044387234003,"eligible","S0046",10,1,"holdout",58.8562216039935,59.5893483037008,0.733126699707263,58.9614471748536,59.5893483037008,0.627901128847121
"TPL_011","TPL_011_EVENT_007","TPL_011_RUN_017","none","Burst","none","standalone_burst","TPL_011_PULSE_005",60.1566883998812,60.6894579163219,0.532769516440652,60.1566883998812,60.6352194478596,0.478531047978393,158,163,6,5,6.21507176235693,5.25544482585974,FALSE,TRUE,"strong",6,"BQ_033",FALSE,0,3,"none","first_to_last_pulse_exposed_spike","PHENO_0055","clear_burst_like",4.28723047020066,"eligible","S0046",10,1,"holdout",60.1566883998812,60.6894579163219,0.532769516440652,60.1566883998812,60.6352194478596,0.478531047978393
"TPL_012","TPL_012_EVENT_001","TPL_012_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,6.1656131270975,13.3892428911925,7.22362976409495,16,19,4,3,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0016",1,0.1,"holdout",,,,0.61656131270975,1.33892428911925,0.722362976409495
"TPL_012","TPL_012_EVENT_002","TPL_012_RUN_004","none","Pause","canonical","canonical","none",,,,21.8134491164158,24.7803149057008,2.96686578928493,33,34,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0016",1,0.1,"holdout",,,,2.18134491164158,2.47803149057008,0.296686578928493
"TPL_012","TPL_012_EVENT_003","TPL_012_RUN_007","none","Burst","none","standalone_burst","TPL_012_PULSE_001",36.1660900686545,37.0660900686545,0.899999999999999,36.3868237889012,36.9951045137611,0.608280724859945,60,65,6,5,4.11061210130848,3.694744406268,FALSE,FALSE,"moderate",6,"BQ_035",FALSE,4,5,"none","first_to_last_pulse_exposed_spike","PHENO_0056","clear_burst_like",4.54250199075616,"eligible","S0016",1,0.1,"holdout",3.61660900686545,3.70660900686545,0.0899999999999999,3.63868237889012,3.69951045137611,0.0608280724859945
"TPL_012","TPL_012_EVENT_004","TPL_012_RUN_009","none","Burst","none","standalone_burst","TPL_012_PULSE_002",44.8666416463824,45.591152089845,0.724510443462599,44.8811108955335,45.591152089845,0.710041194311465,79,85,7,6,5.9412736175675,5.13091264583636,FALSE,TRUE,"strong",7,"BQ_036",FALSE,6,0,"none","first_to_last_pulse_exposed_spike","PHENO_0057","clear_burst_like",3.09551796753846,"eligible","S0016",1,0.1,"holdout",4.48666416463824,4.5591152089845,0.0724510443462599,4.48811108955335,4.5591152089845,0.0710041194311465
"TPL_012","TPL_012_EVENT_005","TPL_012_RUN_011","none","Burst","none","standalone_burst","TPL_012_PULSE_003",46.0771071534246,46.8640201327612,0.786912979336641,46.0771071534246,46.7360454096027,0.658938256178139,86,94,9,8,3.19389394549383,2.97791508194059,FALSE,TRUE,"weak",9,"BQ_034",FALSE,0,5,"none","first_to_last_pulse_exposed_spike","PHENO_0058","clear_burst_like",5.3717373767829,"eligible","S0016",1,0.1,"holdout",4.60771071534246,4.68640201327612,0.0786912979336641,4.60771071534246,4.67360454096027,0.0658938256178139
"TPL_012","TPL_012_EVENT_006","TPL_012_RUN_012","TPL_012_STATE_004","Burst","none","burst_in_hfs","TPL_012_PULSE_004",51.7110067378427,52.5504232891748,0.839416551332064,51.7359465590171,52.4326998800314,0.696753321014377,109,117,9,8,3.69197087280929,3.12376183900051,FALSE,FALSE,"moderate",9,"BQ_083",FALSE,10,14,"none","first_to_last_pulse_exposed_spike","PHENO_0059","clear_burst_like",2.36822266464592,"eligible","S0016",1,0.1,"holdout",5.17110067378427,5.25504232891748,0.0839416551332064,5.17359465590171,5.24326998800314,0.0696753321014377
"TPL_012","TPL_012_EVENT_007","TPL_012_RUN_013","none","Pause","canonical","canonical","none",,,,56.71126076637,59.871953187065,3.16069242069498,131,132,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"TPL_012_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0016",1,0.1,"holdout",,,,5.671126076637,5.9871953187065,0.316069242069498
"TPL_012","TPL_012_EVENT_008","TPL_012_RUN_014","TPL_012_STATE_005","Burst","none","burst_in_hfs","TPL_012_PULSE_005",62.076301202268,62.3502930521907,0.27399184992273,62.185380485132,62.3286983964649,0.143317911332929,140,143,4,3,5.34238323282867,4.17171789507847,FALSE,FALSE,"strong",4,"BQ_084",TRUE,8,20,"none","first_to_last_pulse_exposed_spike","PHENO_0060","clear_burst_like",3.95132532863195,"eligible","S0016",1,0.1,"holdout",6.2076301202268,6.23502930521907,0.027399184992273,6.2185380485132,6.23286983964649,0.0143317911332929
"TPL_012","TPL_012_EVENT_001","TPL_012_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,6.1656131270975,13.3892428911925,7.22362976409495,16,19,4,3,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0031",4,0.4,"holdout",,,,2.466245250839,5.35569715647698,2.88945190563798
"TPL_012","TPL_012_EVENT_002","TPL_012_RUN_004","none","Pause","canonical","canonical","none",,,,21.8134491164158,24.7803149057008,2.96686578928493,33,34,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0031",4,0.4,"holdout",,,,8.72537964656633,9.91212596228031,1.18674631571397
"TPL_012","TPL_012_EVENT_003","TPL_012_RUN_007","none","Burst","none","standalone_burst","TPL_012_PULSE_001",36.1660900686545,37.0660900686545,0.899999999999999,36.3868237889012,36.9951045137611,0.608280724859945,60,65,6,5,4.11061210130848,3.694744406268,FALSE,FALSE,"moderate",6,"BQ_035",FALSE,4,5,"none","first_to_last_pulse_exposed_spike","PHENO_0056","clear_burst_like",4.54250199075616,"eligible","S0031",4,0.4,"holdout",14.4664360274618,14.8264360274618,0.359999999999999,14.5547295155605,14.7980418055044,0.243312289943978
"TPL_012","TPL_012_EVENT_004","TPL_012_RUN_009","none","Burst","none","standalone_burst","TPL_012_PULSE_002",44.8666416463824,45.591152089845,0.724510443462599,44.8811108955335,45.591152089845,0.710041194311465,79,85,7,6,5.9412736175675,5.13091264583636,FALSE,TRUE,"strong",7,"BQ_036",FALSE,6,0,"none","first_to_last_pulse_exposed_spike","PHENO_0057","clear_burst_like",3.09551796753846,"eligible","S0031",4,0.4,"holdout",17.946656658553,18.236460835938,0.289804177385039,17.9524443582134,18.236460835938,0.284016477724586
"TPL_012","TPL_012_EVENT_005","TPL_012_RUN_011","none","Burst","none","standalone_burst","TPL_012_PULSE_003",46.0771071534246,46.8640201327612,0.786912979336641,46.0771071534246,46.7360454096027,0.658938256178139,86,94,9,8,3.19389394549383,2.97791508194059,FALSE,TRUE,"weak",9,"BQ_034",FALSE,0,5,"none","first_to_last_pulse_exposed_spike","PHENO_0058","clear_burst_like",5.3717373767829,"eligible","S0031",4,0.4,"holdout",18.4308428613698,18.7456080531045,0.314765191734657,18.4308428613698,18.6944181638411,0.263575302471256
"TPL_012","TPL_012_EVENT_006","TPL_012_RUN_012","TPL_012_STATE_004","Burst","none","burst_in_hfs","TPL_012_PULSE_004",51.7110067378427,52.5504232891748,0.839416551332064,51.7359465590171,52.4326998800314,0.696753321014377,109,117,9,8,3.69197087280929,3.12376183900051,FALSE,FALSE,"moderate",9,"BQ_083",FALSE,10,14,"none","first_to_last_pulse_exposed_spike","PHENO_0059","clear_burst_like",2.36822266464592,"eligible","S0031",4,0.4,"holdout",20.6844026951371,21.0201693156699,0.335766620532826,20.6943786236068,20.9730799520126,0.278701328405751
"TPL_012","TPL_012_EVENT_007","TPL_012_RUN_013","none","Pause","canonical","canonical","none",,,,56.71126076637,59.871953187065,3.16069242069498,131,132,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"TPL_012_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0031",4,0.4,"holdout",,,,22.684504306548,23.948781274826,1.26427696827799
"TPL_012","TPL_012_EVENT_008","TPL_012_RUN_014","TPL_012_STATE_005","Burst","none","burst_in_hfs","TPL_012_PULSE_005",62.076301202268,62.3502930521907,0.27399184992273,62.185380485132,62.3286983964649,0.143317911332929,140,143,4,3,5.34238323282867,4.17171789507847,FALSE,FALSE,"strong",4,"BQ_084",TRUE,8,20,"none","first_to_last_pulse_exposed_spike","PHENO_0060","clear_burst_like",3.95132532863195,"eligible","S0031",4,0.4,"holdout",24.8305204809072,24.9401172208763,0.109596739969092,24.8741521940528,24.931479358586,0.0573271645331715
"TPL_012","TPL_012_EVENT_001","TPL_012_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,6.1656131270975,13.3892428911925,7.22362976409495,16,19,4,3,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0057",10,1,"holdout",,,,6.1656131270975,13.3892428911925,7.22362976409495
"TPL_012","TPL_012_EVENT_002","TPL_012_RUN_004","none","Pause","canonical","canonical","none",,,,21.8134491164158,24.7803149057008,2.96686578928493,33,34,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0057",10,1,"holdout",,,,21.8134491164158,24.7803149057008,2.96686578928493
"TPL_012","TPL_012_EVENT_003","TPL_012_RUN_007","none","Burst","none","standalone_burst","TPL_012_PULSE_001",36.1660900686545,37.0660900686545,0.899999999999999,36.3868237889012,36.9951045137611,0.608280724859945,60,65,6,5,4.11061210130848,3.694744406268,FALSE,FALSE,"moderate",6,"BQ_035",FALSE,4,5,"none","first_to_last_pulse_exposed_spike","PHENO_0056","clear_burst_like",4.54250199075616,"eligible","S0057",10,1,"holdout",36.1660900686545,37.0660900686545,0.899999999999999,36.3868237889012,36.9951045137611,0.608280724859945
"TPL_012","TPL_012_EVENT_004","TPL_012_RUN_009","none","Burst","none","standalone_burst","TPL_012_PULSE_002",44.8666416463824,45.591152089845,0.724510443462599,44.8811108955335,45.591152089845,0.710041194311465,79,85,7,6,5.9412736175675,5.13091264583636,FALSE,TRUE,"strong",7,"BQ_036",FALSE,6,0,"none","first_to_last_pulse_exposed_spike","PHENO_0057","clear_burst_like",3.09551796753846,"eligible","S0057",10,1,"holdout",44.8666416463824,45.591152089845,0.724510443462599,44.8811108955335,45.591152089845,0.710041194311465
"TPL_012","TPL_012_EVENT_005","TPL_012_RUN_011","none","Burst","none","standalone_burst","TPL_012_PULSE_003",46.0771071534246,46.8640201327612,0.786912979336641,46.0771071534246,46.7360454096027,0.658938256178139,86,94,9,8,3.19389394549383,2.97791508194059,FALSE,TRUE,"weak",9,"BQ_034",FALSE,0,5,"none","first_to_last_pulse_exposed_spike","PHENO_0058","clear_burst_like",5.3717373767829,"eligible","S0057",10,1,"holdout",46.0771071534246,46.8640201327612,0.786912979336641,46.0771071534246,46.7360454096027,0.658938256178139
"TPL_012","TPL_012_EVENT_006","TPL_012_RUN_012","TPL_012_STATE_004","Burst","none","burst_in_hfs","TPL_012_PULSE_004",51.7110067378427,52.5504232891748,0.839416551332064,51.7359465590171,52.4326998800314,0.696753321014377,109,117,9,8,3.69197087280929,3.12376183900051,FALSE,FALSE,"moderate",9,"BQ_083",FALSE,10,14,"none","first_to_last_pulse_exposed_spike","PHENO_0059","clear_burst_like",2.36822266464592,"eligible","S0057",10,1,"holdout",51.7110067378427,52.5504232891748,0.839416551332064,51.7359465590171,52.4326998800314,0.696753321014377
"TPL_012","TPL_012_EVENT_007","TPL_012_RUN_013","none","Pause","canonical","canonical","none",,,,56.71126076637,59.871953187065,3.16069242069498,131,132,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"TPL_012_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0057",10,1,"holdout",,,,56.71126076637,59.871953187065,3.16069242069498
"TPL_012","TPL_012_EVENT_008","TPL_012_RUN_014","TPL_012_STATE_005","Burst","none","burst_in_hfs","TPL_012_PULSE_005",62.076301202268,62.3502930521907,0.27399184992273,62.185380485132,62.3286983964649,0.143317911332929,140,143,4,3,5.34238323282867,4.17171789507847,FALSE,FALSE,"strong",4,"BQ_084",TRUE,8,20,"none","first_to_last_pulse_exposed_spike","PHENO_0060","clear_burst_like",3.95132532863195,"eligible","S0057",10,1,"holdout",62.076301202268,62.3502930521907,0.27399184992273,62.185380485132,62.3286983964649,0.143317911332929
"TPL_013","TPL_013_EVENT_001","TPL_013_RUN_001","none","Burst","none","standalone_burst","TPL_013_PULSE_001",2.50754996349569,3.28263657049905,0.775086607003351,2.53513482304245,3.28263657049905,0.747501747456592,5,9,5,4,2.82371810656114,2.65564907882363,FALSE,TRUE,"weak",5,"BQ_037",FALSE,4,0,"none","first_to_last_pulse_exposed_spike","PHENO_0061","clear_burst_like",3.18802467825774,"eligible","S0012",1,0.1,"holdout",0.250754996349569,0.328263657049905,0.0775086607003351,0.253513482304245,0.328263657049905,0.0747501747456592
"TPL_013","TPL_013_EVENT_002","TPL_013_RUN_003","none","Burst","none","standalone_burst","TPL_013_PULSE_002",3.9090146944764,4.77949807873418,0.870483384257776,3.9090146944764,4.67903480666519,0.770020112188792,10,16,7,6,4.34598919493823,3.89595348923467,FALSE,TRUE,"moderate",7,"BQ_038",FALSE,0,3,"none","first_to_last_pulse_exposed_spike","PHENO_0062","clear_burst_like",4.84958782856167,"eligible","S0012",1,0.1,"holdout",0.39090146944764,0.477949807873418,0.0870483384257776,0.39090146944764,0.467903480666519,0.0770020112188792
"TPL_013","TPL_013_EVENT_003","TPL_013_RUN_004","none","Pause","canonical","canonical","none",,,,7.122263345744,12.1022229756857,4.97995962994173,19,20,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0012",1,0.1,"holdout",,,,0.7122263345744,1.21022229756857,0.497995962994173
"TPL_013","TPL_013_EVENT_004","TPL_013_RUN_007","none","Pause","canonical","canonical","none",,,,22.5807377222604,26.7485475634834,4.16780984122306,32,33,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0012",1,0.1,"holdout",,,,2.25807377222604,2.67485475634834,0.416780984122306
"TPL_013","TPL_013_EVENT_005","TPL_013_RUN_009","TPL_013_STATE_002","Burst","none","burst_in_hfs","TPL_013_PULSE_003",30.6412794107557,31.2549228599406,0.613643449184863,30.6680035553941,31.241028432819,0.573024877424817,46,54,9,8,5.01413912332902,4.04411564359907,FALSE,FALSE,"strong",9,"BQ_086",FALSE,11,14,"none","first_to_last_pulse_exposed_spike","PHENO_0063","clear_burst_like",4.88800774860628,"eligible","S0012",1,0.1,"holdout",3.06412794107557,3.12549228599406,0.0613643449184863,3.06680035553941,3.1241028432819,0.0573024877424817
"TPL_013","TPL_013_EVENT_006","TPL_013_RUN_011","none","Burst","none","standalone_burst","TPL_013_PULSE_004",43.5011002469489,44.4011002469489,0.899999999999999,43.5894350534252,44.2687354137736,0.679300360348449,75,82,8,7,5.92214704262218,5.16470479557756,FALSE,FALSE,"strong",8,"BQ_039",FALSE,4,4,"none","first_to_last_pulse_exposed_spike","PHENO_0064","clear_burst_like",6.56595465446463,"eligible","S0012",1,0.1,"holdout",4.35011002469489,4.44011002469489,0.0899999999999999,4.35894350534252,4.42687354137736,0.0679300360348449
"TPL_013","TPL_013_EVENT_007","TPL_013_RUN_017","TPL_013_STATE_005","Burst","none","burst_in_hfs","TPL_013_PULSE_005",66.0702963272809,66.4155213105426,0.345224983261716,66.1078747757234,66.3660177767477,0.258143001024223,141,145,5,4,4.03147143760093,3.14374785381369,FALSE,FALSE,"moderate",5,"BQ_085",FALSE,16,9,"none","first_to_last_pulse_exposed_spike","PHENO_0065","clear_burst_like",2.71445654985174,"eligible","S0012",1,0.1,"holdout",6.60702963272809,6.64155213105426,0.0345224983261716,6.61078747757234,6.63660177767477,0.0258143001024223
"TPL_013","TPL_013_EVENT_001","TPL_013_RUN_001","none","Burst","none","standalone_burst","TPL_013_PULSE_001",2.50754996349569,3.28263657049905,0.775086607003351,2.53513482304245,3.28263657049905,0.747501747456592,5,9,5,4,2.82371810656114,2.65564907882363,FALSE,TRUE,"weak",5,"BQ_037",FALSE,4,0,"none","first_to_last_pulse_exposed_spike","PHENO_0061","clear_burst_like",3.18802467825774,"eligible","S0022",4,0.4,"holdout",1.00301998539828,1.31305462819962,0.31003464280134,1.01405392921698,1.31305462819962,0.299000698982637
"TPL_013","TPL_013_EVENT_002","TPL_013_RUN_003","none","Burst","none","standalone_burst","TPL_013_PULSE_002",3.9090146944764,4.77949807873418,0.870483384257776,3.9090146944764,4.67903480666519,0.770020112188792,10,16,7,6,4.34598919493823,3.89595348923467,FALSE,TRUE,"moderate",7,"BQ_038",FALSE,0,3,"none","first_to_last_pulse_exposed_spike","PHENO_0062","clear_burst_like",4.84958782856167,"eligible","S0022",4,0.4,"holdout",1.56360587779056,1.91179923149367,0.34819335370311,1.56360587779056,1.87161392266608,0.308008044875517
"TPL_013","TPL_013_EVENT_003","TPL_013_RUN_004","none","Pause","canonical","canonical","none",,,,7.122263345744,12.1022229756857,4.97995962994173,19,20,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0022",4,0.4,"holdout",,,,2.8489053382976,4.8408891902743,1.99198385197669
"TPL_013","TPL_013_EVENT_004","TPL_013_RUN_007","none","Pause","canonical","canonical","none",,,,22.5807377222604,26.7485475634834,4.16780984122306,32,33,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0022",4,0.4,"holdout",,,,9.03229508890415,10.6994190253934,1.66712393648922
