"Template_ID","State_Envelope_ID","Run_ID","State_Label","Tonic_Subtype","Start_u","End_u","Duration_u","N_Boundary_Spikes","N_ISIs","Renewal_Family","Regularity_Regime","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","Observed_Mean_ISI_u","CV","CV2","LV","Contains_Injected_Burst","Burst_Strength_Stratum","Tonic_Intended_Stratum","Composite_HFS_Regime_ID","Boundary_Observability","Start_Boundary_Observability","End_Boundary_Observability","Start_Boundary_Contrast","End_Boundary_Contrast","Start_Hard_Cut_Reason","End_Hard_Cut_Reason","Tonic_Phenotype_Evidence_Score","Tonic_Phenotype","Eligibility_Reason","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Mean_ISI_Parameter_s","Refractory_s","Observed_Mean_ISI_s"
"TPL_007","TPL_007_STATE_004","TPL_007_RUN_012","Broad_HFS","none",29.5335449231488,35.9751321044519,6.44158718130309,32,31,"shifted_gamma","irregular",0.235700743910857,1.65572959631681,0.02,0.207793134880745,0.60054267340434,0.472863138866253,0.302964989400141,TRUE,"moderate","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.363455973862733,4.23922901258645,"none","none",,"not_applicable","not_applicable","S0041",4,0.4,"holdout",11.8134179692595,14.3900528417808,2.57663487252124,0.0942802975643426,0.008,0.083117253952298
"TPL_007","TPL_007_STATE_005","TPL_007_RUN_013","Tonic","generic_stress",35.9751321044519,47.6383758100413,11.6632437055894,16,15,"shifted_gamma","generic_stress",0.755694733478595,18.6876875320449,0.02,0.777549580372627,0.17422562240998,0.200913549802709,0.0480726716339451,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.857796332727405,"eligible","pre_frozen_timestamp_evidence_contract_met","S0041",4,0.4,"holdout",14.3900528417808,19.0553503240165,4.66529748223577,0.302277893391438,0.008,0.311019832149051
"TPL_007","TPL_007_STATE_001","TPL_007_RUN_001","Tonic","stn_like_empirical",0,4.53572489287477,4.53572489287477,13,12,"shifted_gamma","stn_like_empirical",0.368130105128512,67.2582645621151,0.02,0.377977074406231,0.102547205999503,0.123530747207673,0.015649445786138,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.697783925660831,"eligible","pre_frozen_timestamp_evidence_contract_met","S0043",10,1,"holdout",0,4.53572489287477,4.53572489287477,0.368130105128512,0.02,0.377977074406231
"TPL_007","TPL_007_STATE_002","TPL_007_RUN_003","Broad_HFS","none",6.64044016374894,15.4765839401092,8.83614377636024,35,34,"shifted_gamma","intermediate",0.288179781073704,3.10531514817849,0.02,0.259886581657654,0.604671677123828,0.579528037710677,0.335090051232879,TRUE,"weak","not_applicable","none","no_evidence_at_one_or_more_boundaries","ambiguous","no_evidence",1.59256532207607,0.228292641327091,"none","none",,"not_applicable","not_applicable","S0043",10,1,"holdout",6.64044016374894,15.4765839401092,8.83614377636024,0.288179781073704,0.02,0.259886581657654
"TPL_007","TPL_007_STATE_003","TPL_007_RUN_005","Broad_HFS","none",15.9316007080004,22.3410929997413,6.4094922917409,33,32,"shifted_gamma","regular",0.198178572813049,11.7162573183887,0.02,0.200296634116903,0.241118469573829,0.227248881383085,0.0636562643458066,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.439687653567963,8.03505860093947,"none","none",,"not_applicable","not_applicable","S0043",10,1,"holdout",15.9316007080004,22.3410929997413,6.4094922917409,0.198178572813049,0.02,0.200296634116903
"TPL_007","TPL_007_STATE_004","TPL_007_RUN_012","Broad_HFS","none",29.5335449231488,35.9751321044519,6.44158718130309,32,31,"shifted_gamma","irregular",0.235700743910857,1.65572959631681,0.02,0.207793134880745,0.60054267340434,0.472863138866253,0.302964989400141,TRUE,"moderate","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.363455973862733,4.23922901258645,"none","none",,"not_applicable","not_applicable","S0043",10,1,"holdout",29.5335449231488,35.9751321044519,6.44158718130309,0.235700743910857,0.02,0.207793134880745
"TPL_007","TPL_007_STATE_005","TPL_007_RUN_013","Tonic","generic_stress",35.9751321044519,47.6383758100413,11.6632437055894,16,15,"shifted_gamma","generic_stress",0.755694733478595,18.6876875320449,0.02,0.777549580372627,0.17422562240998,0.200913549802709,0.0480726716339451,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.857796332727405,"eligible","pre_frozen_timestamp_evidence_contract_met","S0043",10,1,"holdout",35.9751321044519,47.6383758100413,11.6632437055894,0.755694733478595,0.02,0.777549580372627
"TPL_008","TPL_008_STATE_001","TPL_008_RUN_001","Tonic","stn_like_empirical",0,5.63749460111961,5.63749460111961,14,13,"shifted_gamma","stn_like_empirical",0.397852885304019,39.4207626534626,0.02,0.433653430855355,0.14539828322387,0.198678739326296,0.0368948791880199,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.727608355475147,"eligible","pre_frozen_timestamp_evidence_contract_met","S0026",1,0.1,"holdout",0,0.563749460111961,0.563749460111961,0.0397852885304019,0.002,0.0433653430855355
"TPL_008","TPL_008_STATE_002","TPL_008_RUN_003","Broad_HFS","none",8.89773013330654,15.2075470364964,6.30981690318988,33,32,"shifted_gamma","regular",0.184031777167693,7.04395239008591,0.02,0.197181778224684,0.377418256189042,0.498182039804081,0.256390361682851,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",1.89310361333712,0.566593182458581,"none","none",,"not_applicable","not_applicable","S0026",1,0.1,"holdout",0.889773013330654,1.52075470364964,0.630981690318988,0.0184031777167693,0.002,0.0197181778224684
"TPL_008","TPL_008_STATE_003","TPL_008_RUN_009","Tonic","generic_stress",18.6738787557891,31.3138282502582,12.6399494944691,15,14,"shifted_gamma","generic_stress",0.883927973965183,29.6764672296122,0.02,0.90285353531922,0.171361713721002,0.237673950526818,0.0581478265208073,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.798081412922847,"eligible","pre_frozen_timestamp_evidence_contract_met","S0026",1,0.1,"holdout",1.86738787557891,3.13138282502582,1.26399494944691,0.0883927973965183,0.002,0.090285353531922
"TPL_008","TPL_008_STATE_004","TPL_008_RUN_012","Broad_HFS","none",37.9498893318267,45.0639052499068,7.11401591808008,35,34,"shifted_gamma","intermediate",0.212579293558374,3.38331242552958,0.02,0.209235762296473,0.523714025585398,0.530201074988968,0.287403937272156,TRUE,"strong","not_applicable","TPL_008_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",6.57375955284552,2.03188466046782,"none","canonical_pause",,"not_applicable","not_applicable","S0026",1,0.1,"holdout",3.79498893318267,4.50639052499068,0.711401591808008,0.0212579293558374,0.002,0.0209235762296473
"TPL_008","TPL_008_STATE_005","TPL_008_RUN_014","Broad_HFS","none",49.0593287570384,54.7855123012692,5.72618354423079,32,31,"shifted_gamma","irregular",0.234900193954818,1.41992771008518,0.02,0.184715598200993,0.769026369421264,0.864415116905185,0.752336542212534,TRUE,"moderate","not_applicable","TPL_008_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",2.25010115842674,,"canonical_pause","none",,"not_applicable","not_applicable","S0026",1,0.1,"holdout",4.90593287570384,5.47855123012692,0.572618354423079,0.0234900193954818,0.002,0.0184715598200993
"TPL_008","TPL_008_STATE_001","TPL_008_RUN_001","Tonic","stn_like_empirical",0,5.63749460111961,5.63749460111961,14,13,"shifted_gamma","stn_like_empirical",0.397852885304019,39.4207626534626,0.02,0.433653430855355,0.14539828322387,0.198678739326296,0.0368948791880199,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.727608355475147,"eligible","pre_frozen_timestamp_evidence_contract_met","S0001",4,0.4,"holdout",0,2.25499784044784,2.25499784044784,0.159141154121608,0.008,0.173461372342142
"TPL_008","TPL_008_STATE_002","TPL_008_RUN_003","Broad_HFS","none",8.89773013330654,15.2075470364964,6.30981690318988,33,32,"shifted_gamma","regular",0.184031777167693,7.04395239008591,0.02,0.197181778224684,0.377418256189042,0.498182039804081,0.256390361682851,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",1.89310361333712,0.566593182458581,"none","none",,"not_applicable","not_applicable","S0001",4,0.4,"holdout",3.55909205332261,6.08301881459857,2.52392676127595,0.0736127108670771,0.008,0.0788727112898735
"TPL_008","TPL_008_STATE_003","TPL_008_RUN_009","Tonic","generic_stress",18.6738787557891,31.3138282502582,12.6399494944691,15,14,"shifted_gamma","generic_stress",0.883927973965183,29.6764672296122,0.02,0.90285353531922,0.171361713721002,0.237673950526818,0.0581478265208073,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.798081412922847,"eligible","pre_frozen_timestamp_evidence_contract_met","S0001",4,0.4,"holdout",7.46955150231565,12.5255313001033,5.05597979778763,0.353571189586073,0.008,0.361141414127688
"TPL_008","TPL_008_STATE_004","TPL_008_RUN_012","Broad_HFS","none",37.9498893318267,45.0639052499068,7.11401591808008,35,34,"shifted_gamma","intermediate",0.212579293558374,3.38331242552958,0.02,0.209235762296473,0.523714025585398,0.530201074988968,0.287403937272156,TRUE,"strong","not_applicable","TPL_008_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",6.57375955284552,2.03188466046782,"none","canonical_pause",,"not_applicable","not_applicable","S0001",4,0.4,"holdout",15.1799557327307,18.0255620999627,2.84560636723203,0.0850317174233496,0.008,0.0836943049185892
"TPL_008","TPL_008_STATE_005","TPL_008_RUN_014","Broad_HFS","none",49.0593287570384,54.7855123012692,5.72618354423079,32,31,"shifted_gamma","irregular",0.234900193954818,1.41992771008518,0.02,0.184715598200993,0.769026369421264,0.864415116905185,0.752336542212534,TRUE,"moderate","not_applicable","TPL_008_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",2.25010115842674,,"canonical_pause","none",,"not_applicable","not_applicable","S0001",4,0.4,"holdout",19.6237315028154,21.9142049205077,2.29047341769232,0.0939600775819272,0.008,0.0738862392803973
"TPL_008","TPL_008_STATE_001","TPL_008_RUN_001","Tonic","stn_like_empirical",0,5.63749460111961,5.63749460111961,14,13,"shifted_gamma","stn_like_empirical",0.397852885304019,39.4207626534626,0.02,0.433653430855355,0.14539828322387,0.198678739326296,0.0368948791880199,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.727608355475147,"eligible","pre_frozen_timestamp_evidence_contract_met","S0054",10,1,"holdout",0,5.63749460111961,5.63749460111961,0.397852885304019,0.02,0.433653430855355
"TPL_008","TPL_008_STATE_002","TPL_008_RUN_003","Broad_HFS","none",8.89773013330654,15.2075470364964,6.30981690318988,33,32,"shifted_gamma","regular",0.184031777167693,7.04395239008591,0.02,0.197181778224684,0.377418256189042,0.498182039804081,0.256390361682851,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",1.89310361333712,0.566593182458581,"none","none",,"not_applicable","not_applicable","S0054",10,1,"holdout",8.89773013330654,15.2075470364964,6.30981690318988,0.184031777167693,0.02,0.197181778224684
"TPL_008","TPL_008_STATE_003","TPL_008_RUN_009","Tonic","generic_stress",18.6738787557891,31.3138282502582,12.6399494944691,15,14,"shifted_gamma","generic_stress",0.883927973965183,29.6764672296122,0.02,0.90285353531922,0.171361713721002,0.237673950526818,0.0581478265208073,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.798081412922847,"eligible","pre_frozen_timestamp_evidence_contract_met","S0054",10,1,"holdout",18.6738787557891,31.3138282502582,12.6399494944691,0.883927973965183,0.02,0.90285353531922
"TPL_008","TPL_008_STATE_004","TPL_008_RUN_012","Broad_HFS","none",37.9498893318267,45.0639052499068,7.11401591808008,35,34,"shifted_gamma","intermediate",0.212579293558374,3.38331242552958,0.02,0.209235762296473,0.523714025585398,0.530201074988968,0.287403937272156,TRUE,"strong","not_applicable","TPL_008_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",6.57375955284552,2.03188466046782,"none","canonical_pause",,"not_applicable","not_applicable","S0054",10,1,"holdout",37.9498893318267,45.0639052499068,7.11401591808008,0.212579293558374,0.02,0.209235762296473
"TPL_008","TPL_008_STATE_005","TPL_008_RUN_014","Broad_HFS","none",49.0593287570384,54.7855123012692,5.72618354423079,32,31,"shifted_gamma","irregular",0.234900193954818,1.41992771008518,0.02,0.184715598200993,0.769026369421264,0.864415116905185,0.752336542212534,TRUE,"moderate","not_applicable","TPL_008_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",2.25010115842674,,"canonical_pause","none",,"not_applicable","not_applicable","S0054",10,1,"holdout",49.0593287570384,54.7855123012692,5.72618354423079,0.234900193954818,0.02,0.184715598200993
"TPL_009","TPL_009_STATE_001","TPL_009_RUN_001","Broad_HFS","none",0,7.40365910051747,7.40365910051747,35,34,"shifted_gamma","irregular",0.243914369447157,1.31552657943685,0.02,0.217754679426985,0.764993082400904,0.685132121082003,0.466792183700007,TRUE,"strong","not_applicable","none","ambiguous_or_edge","recording_edge_unobservable","clear",,3.26348676167412,"none","none",,"not_applicable","not_applicable","S0048",1,0.1,"holdout",0,0.740365910051747,0.740365910051747,0.0243914369447157,0.002,0.0217754679426985
"TPL_009","TPL_009_STATE_002","TPL_009_RUN_003","Tonic","generic_stress",8.24084353281848,20.0602108986421,11.8193673658236,16,15,"shifted_gamma","generic_stress",0.751180659630336,25.5351883275434,0.02,0.78795782438824,0.207819893810753,0.325507877765643,0.108330431694795,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.737614282376133,"eligible","pre_frozen_timestamp_evidence_contract_met","S0048",1,0.1,"holdout",0.824084353281848,2.00602108986421,1.18193673658236,0.0751180659630336,0.002,0.078795782438824
"TPL_009","TPL_009_STATE_003","TPL_009_RUN_007","Broad_HFS","none",24.97776346302,30.732943782377,5.75518031935699,33,32,"shifted_gamma","intermediate",0.202804795778357,4.05864461092278,0.02,0.179849384979906,0.348556912068813,0.440472162271648,0.208428934446524,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","no_evidence",0.406288690900898,0.547583777054562,"none","none",,"not_applicable","not_applicable","S0048",1,0.1,"holdout",2.497776346302,3.0732943782377,0.575518031935699,0.0202804795778357,0.002,0.0179849384979906
"TPL_009","TPL_009_STATE_004","TPL_009_RUN_012","Tonic","stn_like_empirical",37.5972783115989,44.7490456960894,7.1517673844905,17,16,"shifted_gamma","stn_like_empirical",0.462181465234607,49.778988128528,0.02,0.446985461530656,0.145094672286833,0.145238429905102,0.025878332225121,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.872667951562247,"eligible","pre_frozen_timestamp_evidence_contract_met","S0048",1,0.1,"holdout",3.75972783115989,4.47490456960894,0.71517673844905,0.0462181465234607,0.002,0.0446985461530656
"TPL_009","TPL_009_STATE_005","TPL_009_RUN_013","Broad_HFS","none",44.7490456960894,49.3673572026096,4.61831150652019,27,26,"shifted_gamma","regular",0.185201679533347,9.93982476415113,0.02,0.177627365635392,0.461211165339542,0.325766653873926,0.138886199927251,TRUE,"weak","not_applicable","none","ambiguous_or_edge","clear","recording_edge_unobservable",1.97667896391098,,"none","none",,"not_applicable","not_applicable","S0048",1,0.1,"holdout",4.47490456960894,4.93673572026096,0.461831150652019,0.0185201679533347,0.002,0.0177627365635392
"TPL_009","TPL_009_STATE_001","TPL_009_RUN_001","Broad_HFS","none",0,7.40365910051747,7.40365910051747,35,34,"shifted_gamma","irregular",0.243914369447157,1.31552657943685,0.02,0.217754679426985,0.764993082400904,0.685132121082003,0.466792183700007,TRUE,"strong","not_applicable","none","ambiguous_or_edge","recording_edge_unobservable","clear",,3.26348676167412,"none","none",,"not_applicable","not_applicable","S0039",4,0.4,"holdout",0,2.96146364020699,2.96146364020699,0.0975657477788627,0.008,0.0871018717707938
"TPL_009","TPL_009_STATE_002","TPL_009_RUN_003","Tonic","generic_stress",8.24084353281848,20.0602108986421,11.8193673658236,16,15,"shifted_gamma","generic_stress",0.751180659630336,25.5351883275434,0.02,0.78795782438824,0.207819893810753,0.325507877765643,0.108330431694795,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.737614282376133,"eligible","pre_frozen_timestamp_evidence_contract_met","S0039",4,0.4,"holdout",3.29633741312739,8.02408435945683,4.72774694632944,0.300472263852134,0.008,0.315183129755296
"TPL_009","TPL_009_STATE_003","TPL_009_RUN_007","Broad_HFS","none",24.97776346302,30.732943782377,5.75518031935699,33,32,"shifted_gamma","intermediate",0.202804795778357,4.05864461092278,0.02,0.179849384979906,0.348556912068813,0.440472162271648,0.208428934446524,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","no_evidence",0.406288690900898,0.547583777054562,"none","none",,"not_applicable","not_applicable","S0039",4,0.4,"holdout",9.99110538520802,12.2931775129508,2.3020721277428,0.0811219183113426,0.008,0.0719397539919624
"TPL_009","TPL_009_STATE_004","TPL_009_RUN_012","Tonic","stn_like_empirical",37.5972783115989,44.7490456960894,7.1517673844905,17,16,"shifted_gamma","stn_like_empirical",0.462181465234607,49.778988128528,0.02,0.446985461530656,0.145094672286833,0.145238429905102,0.025878332225121,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.872667951562247,"eligible","pre_frozen_timestamp_evidence_contract_met","S0039",4,0.4,"holdout",15.0389113246395,17.8996182784357,2.8607069537962,0.184872586093843,0.008,0.178794184612262
"TPL_009","TPL_009_STATE_005","TPL_009_RUN_013","Broad_HFS","none",44.7490456960894,49.3673572026096,4.61831150652019,27,26,"shifted_gamma","regular",0.185201679533347,9.93982476415113,0.02,0.177627365635392,0.461211165339542,0.325766653873926,0.138886199927251,TRUE,"weak","not_applicable","none","ambiguous_or_edge","clear","recording_edge_unobservable",1.97667896391098,,"none","none",,"not_applicable","not_applicable","S0039",4,0.4,"holdout",17.8996182784357,19.7469428810438,1.84732460260808,0.074080671813339,0.008,0.0710509462541568
"TPL_009","TPL_009_STATE_001","TPL_009_RUN_001","Broad_HFS","none",0,7.40365910051747,7.40365910051747,35,34,"shifted_gamma","irregular",0.243914369447157,1.31552657943685,0.02,0.217754679426985,0.764993082400904,0.685132121082003,0.466792183700007,TRUE,"strong","not_applicable","none","ambiguous_or_edge","recording_edge_unobservable","clear",,3.26348676167412,"none","none",,"not_applicable","not_applicable","S0008",10,1,"holdout",0,7.40365910051747,7.40365910051747,0.243914369447157,0.02,0.217754679426985
"TPL_009","TPL_009_STATE_002","TPL_009_RUN_003","Tonic","generic_stress",8.24084353281848,20.0602108986421,11.8193673658236,16,15,"shifted_gamma","generic_stress",0.751180659630336,25.5351883275434,0.02,0.78795782438824,0.207819893810753,0.325507877765643,0.108330431694795,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.737614282376133,"eligible","pre_frozen_timestamp_evidence_contract_met","S0008",10,1,"holdout",8.24084353281848,20.0602108986421,11.8193673658236,0.751180659630336,0.02,0.78795782438824
"TPL_009","TPL_009_STATE_003","TPL_009_RUN_007","Broad_HFS","none",24.97776346302,30.732943782377,5.75518031935699,33,32,"shifted_gamma","intermediate",0.202804795778357,4.05864461092278,0.02,0.179849384979906,0.348556912068813,0.440472162271648,0.208428934446524,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","no_evidence",0.406288690900898,0.547583777054562,"none","none",,"not_applicable","not_applicable","S0008",10,1,"holdout",24.97776346302,30.732943782377,5.75518031935699,0.202804795778357,0.02,0.179849384979906
"TPL_009","TPL_009_STATE_004","TPL_009_RUN_012","Tonic","stn_like_empirical",37.5972783115989,44.7490456960894,7.1517673844905,17,16,"shifted_gamma","stn_like_empirical",0.462181465234607,49.778988128528,0.02,0.446985461530656,0.145094672286833,0.145238429905102,0.025878332225121,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.872667951562247,"eligible","pre_frozen_timestamp_evidence_contract_met","S0008",10,1,"holdout",37.5972783115989,44.7490456960894,7.1517673844905,0.462181465234607,0.02,0.446985461530656
"TPL_009","TPL_009_STATE_005","TPL_009_RUN_013","Broad_HFS","none",44.7490456960894,49.3673572026096,4.61831150652019,27,26,"shifted_gamma","regular",0.185201679533347,9.93982476415113,0.02,0.177627365635392,0.461211165339542,0.325766653873926,0.138886199927251,TRUE,"weak","not_applicable","none","ambiguous_or_edge","clear","recording_edge_unobservable",1.97667896391098,,"none","none",,"not_applicable","not_applicable","S0008",10,1,"holdout",44.7490456960894,49.3673572026096,4.61831150652019,0.185201679533347,0.02,0.177627365635392
"TPL_010","TPL_010_STATE_001","TPL_010_RUN_001","Tonic","stn_like_empirical",0,7.1913304642795,7.1913304642795,17,16,"shifted_gamma","stn_like_empirical",0.440678099729121,42.8707958525047,0.02,0.449458154017469,0.160772264822382,0.226903411837437,0.057496036161522,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.878426557351522,"eligible","pre_frozen_timestamp_evidence_contract_met","S0036",1,0.1,"holdout",0,0.71913304642795,0.71913304642795,0.0440678099729121,0.002,0.0449458154017469
"TPL_010","TPL_010_STATE_002","TPL_010_RUN_008","Tonic","generic_stress",16.5675963193169,30.1237727226028,13.556176403286,14,13,"shifted_gamma","generic_stress",0.999867393658497,24.3987604659051,0.02,1.04278280025277,0.128621318470226,0.145527452569308,0.0198512239676786,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.805345632371074,"eligible","pre_frozen_timestamp_evidence_contract_met","S0036",1,0.1,"holdout",1.65675963193169,3.01237727226028,1.3556176403286,0.0999867393658497,0.002,0.104278280025277
"TPL_010","TPL_010_STATE_003","TPL_010_RUN_011","Broad_HFS","none",37.2236739851319,44.9588080332413,7.73513404810934,34,33,"shifted_gamma","regular",0.234147716877051,11.0464744297788,0.02,0.234398001457859,0.280636848952914,0.34015916992253,0.12787920356067,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",9.67113527075958,0.298471109385793,"none","none",,"not_applicable","not_applicable","S0036",1,0.1,"holdout",3.72236739851319,4.49588080332413,0.773513404810934,0.0234147716877051,0.002,0.0234398001457859
"TPL_010","TPL_010_STATE_004","TPL_010_RUN_013","Broad_HFS","none",45.3495759095543,52.5703985320665,7.22082262251217,35,34,"shifted_gamma","intermediate",0.241395782115869,2.87174848378636,0.02,0.21237713595624,0.673276845994376,0.569209683342786,0.367715879576536,TRUE,"moderate","not_applicable","TPL_010_REGIME_01","no_evidence_at_one_or_more_boundaries","no_evidence","hard_cut_canonical_pause",0.607481134535757,2.08898995001762,"none","canonical_pause",,"not_applicable","not_applicable","S0036",1,0.1,"holdout",4.53495759095543,5.25703985320665,0.722082262251217,0.0241395782115869,0.002,0.021237713595624
"TPL_010","TPL_010_STATE_005","TPL_010_RUN_015","Broad_HFS","none",56.1656253186315,62.5336348162244,6.36800949759294,34,33,"shifted_gamma","irregular",0.227044898685999,1.7146353000775,0.02,0.192969984775544,0.709670055146564,0.604690554093999,0.428571540476936,TRUE,"weak","not_applicable","TPL_010_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",1.64536995394588,,"canonical_pause","none",,"not_applicable","not_applicable","S0036",1,0.1,"holdout",5.61656253186315,6.25336348162245,0.636800949759294,0.0227044898685999,0.002,0.0192969984775544
"TPL_010","TPL_010_STATE_001","TPL_010_RUN_001","Tonic","stn_like_empirical",0,7.1913304642795,7.1913304642795,17,16,"shifted_gamma","stn_like_empirical",0.440678099729121,42.8707958525047,0.02,0.449458154017469,0.160772264822382,0.226903411837437,0.057496036161522,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.878426557351522,"eligible","pre_frozen_timestamp_evidence_contract_met","S0027",4,0.4,"holdout",0,2.8765321857118,2.8765321857118,0.176271239891648,0.008,0.179783261606987
"TPL_010","TPL_010_STATE_002","TPL_010_RUN_008","Tonic","generic_stress",16.5675963193169,30.1237727226028,13.556176403286,14,13,"shifted_gamma","generic_stress",0.999867393658497,24.3987604659051,0.02,1.04278280025277,0.128621318470226,0.145527452569308,0.0198512239676786,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.805345632371074,"eligible","pre_frozen_timestamp_evidence_contract_met","S0027",4,0.4,"holdout",6.62703852772674,12.0495090890411,5.42247056131439,0.399946957463399,0.008,0.417113120101107
"TPL_010","TPL_010_STATE_003","TPL_010_RUN_011","Broad_HFS","none",37.2236739851319,44.9588080332413,7.73513404810934,34,33,"shifted_gamma","regular",0.234147716877051,11.0464744297788,0.02,0.234398001457859,0.280636848952914,0.34015916992253,0.12787920356067,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",9.67113527075958,0.298471109385793,"none","none",,"not_applicable","not_applicable","S0027",4,0.4,"holdout",14.8894695940528,17.9835232132965,3.09405361924374,0.0936590867508203,0.008,0.0937592005831435
"TPL_010","TPL_010_STATE_004","TPL_010_RUN_013","Broad_HFS","none",45.3495759095543,52.5703985320665,7.22082262251217,35,34,"shifted_gamma","intermediate",0.241395782115869,2.87174848378636,0.02,0.21237713595624,0.673276845994376,0.569209683342786,0.367715879576536,TRUE,"moderate","not_applicable","TPL_010_REGIME_01","no_evidence_at_one_or_more_boundaries","no_evidence","hard_cut_canonical_pause",0.607481134535757,2.08898995001762,"none","canonical_pause",,"not_applicable","not_applicable","S0027",4,0.4,"holdout",18.1398303638217,21.0281594128266,2.88832904900487,0.0965583128463477,0.008,0.0849508543824961
"TPL_010","TPL_010_STATE_005","TPL_010_RUN_015","Broad_HFS","none",56.1656253186315,62.5336348162244,6.36800949759294,34,33,"shifted_gamma","irregular",0.227044898685999,1.7146353000775,0.02,0.192969984775544,0.709670055146564,0.604690554093999,0.428571540476936,TRUE,"weak","not_applicable","TPL_010_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",1.64536995394588,,"canonical_pause","none",,"not_applicable","not_applicable","S0027",4,0.4,"holdout",22.4662501274526,25.0134539264898,2.54720379903717,0.0908179594743997,0.008,0.0771879939102175
"TPL_010","TPL_010_STATE_001","TPL_010_RUN_001","Tonic","stn_like_empirical",0,7.1913304642795,7.1913304642795,17,16,"shifted_gamma","stn_like_empirical",0.440678099729121,42.8707958525047,0.02,0.449458154017469,0.160772264822382,0.226903411837437,0.057496036161522,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.878426557351522,"eligible","pre_frozen_timestamp_evidence_contract_met","S0002",10,1,"holdout",0,7.1913304642795,7.1913304642795,0.440678099729121,0.02,0.449458154017469
"TPL_010","TPL_010_STATE_002","TPL_010_RUN_008","Tonic","generic_stress",16.5675963193169,30.1237727226028,13.556176403286,14,13,"shifted_gamma","generic_stress",0.999867393658497,24.3987604659051,0.02,1.04278280025277,0.128621318470226,0.145527452569308,0.0198512239676786,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.805345632371074,"eligible","pre_frozen_timestamp_evidence_contract_met","S0002",10,1,"holdout",16.5675963193169,30.1237727226028,13.556176403286,0.999867393658497,0.02,1.04278280025277
