"Template_ID","Transition_ID","Boundary_u","Left_Run_ID","Right_Run_ID","Left_Descriptor","Right_Descriptor","Direct_Target_Boundary","Transition_Type","Sample_ID","Scale_Factor","B_s","Split","Boundary_s"
"TPL_007","TPL_007_TRANS_008",28.0637850327036,"TPL_007_RUN_008","TPL_007_RUN_009","Background","Burst",FALSE,"Background -> Burst","S0043",10,1,"holdout",28.0637850327036
"TPL_007","TPL_007_TRANS_009",28.5489295781626,"TPL_007_RUN_009","TPL_007_RUN_010","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0043",10,1,"holdout",28.5489295781626
"TPL_007","TPL_007_TRANS_010",29.0524196501857,"TPL_007_RUN_010","TPL_007_RUN_011","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0043",10,1,"holdout",29.0524196501857
"TPL_007","TPL_007_TRANS_011",29.5335449231488,"TPL_007_RUN_011","TPL_007_RUN_012","Burst","Burst",TRUE,"Burst -> Burst","S0043",10,1,"holdout",29.5335449231488
"TPL_007","TPL_007_TRANS_012",35.9751321044519,"TPL_007_RUN_012","TPL_007_RUN_013","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0043",10,1,"holdout",35.9751321044519
"TPL_007","TPL_007_TRANS_013",47.6383758100413,"TPL_007_RUN_013","TPL_007_RUN_014","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0043",10,1,"holdout",47.6383758100413
"TPL_008","TPL_008_TRANS_001",5.63749460111961,"TPL_008_RUN_001","TPL_008_RUN_002","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0026",1,0.1,"holdout",0.563749460111961
"TPL_008","TPL_008_TRANS_002",8.89773013330654,"TPL_008_RUN_002","TPL_008_RUN_003","Pause:canonical","Broad_HFS",TRUE,"Pause:canonical -> Broad_HFS","S0026",1,0.1,"holdout",0.889773013330654
"TPL_008","TPL_008_TRANS_003",15.2075470364964,"TPL_008_RUN_003","TPL_008_RUN_004","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0026",1,0.1,"holdout",1.52075470364964
"TPL_008","TPL_008_TRANS_004",16.0193517976682,"TPL_008_RUN_004","TPL_008_RUN_005","Burst","Background",FALSE,"Burst -> Background","S0026",1,0.1,"holdout",1.60193517976682
"TPL_008","TPL_008_TRANS_005",17.0013270931298,"TPL_008_RUN_005","TPL_008_RUN_006","Background","Burst",FALSE,"Background -> Burst","S0026",1,0.1,"holdout",1.70013270931298
"TPL_008","TPL_008_TRANS_006",17.790707050278,"TPL_008_RUN_006","TPL_008_RUN_007","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0026",1,0.1,"holdout",1.7790707050278
"TPL_008","TPL_008_TRANS_007",18.2767426874164,"TPL_008_RUN_007","TPL_008_RUN_008","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0026",1,0.1,"holdout",1.82767426874164
"TPL_008","TPL_008_TRANS_008",18.6738787557891,"TPL_008_RUN_008","TPL_008_RUN_009","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0026",1,0.1,"holdout",1.86738787557891
"TPL_008","TPL_008_TRANS_009",31.3138282502582,"TPL_008_RUN_009","TPL_008_RUN_010","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0026",1,0.1,"holdout",3.13138282502582
"TPL_008","TPL_008_TRANS_010",36.8301289214333,"TPL_008_RUN_010","TPL_008_RUN_011","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0026",1,0.1,"holdout",3.68301289214333
"TPL_008","TPL_008_TRANS_011",37.9498893318267,"TPL_008_RUN_011","TPL_008_RUN_012","Background","Burst",FALSE,"Background -> Burst","S0026",1,0.1,"holdout",3.79498893318267
"TPL_008","TPL_008_TRANS_012",45.0639052499068,"TPL_008_RUN_012","TPL_008_RUN_013","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0026",1,0.1,"holdout",4.50639052499068
"TPL_008","TPL_008_TRANS_013",49.0593287570384,"TPL_008_RUN_013","TPL_008_RUN_014","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0026",1,0.1,"holdout",4.90593287570384
"TPL_008","TPL_008_TRANS_001",5.63749460111961,"TPL_008_RUN_001","TPL_008_RUN_002","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0001",4,0.4,"holdout",2.25499784044784
"TPL_008","TPL_008_TRANS_002",8.89773013330654,"TPL_008_RUN_002","TPL_008_RUN_003","Pause:canonical","Broad_HFS",TRUE,"Pause:canonical -> Broad_HFS","S0001",4,0.4,"holdout",3.55909205332261
"TPL_008","TPL_008_TRANS_003",15.2075470364964,"TPL_008_RUN_003","TPL_008_RUN_004","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0001",4,0.4,"holdout",6.08301881459857
"TPL_008","TPL_008_TRANS_004",16.0193517976682,"TPL_008_RUN_004","TPL_008_RUN_005","Burst","Background",FALSE,"Burst -> Background","S0001",4,0.4,"holdout",6.40774071906729
"TPL_008","TPL_008_TRANS_005",17.0013270931298,"TPL_008_RUN_005","TPL_008_RUN_006","Background","Burst",FALSE,"Background -> Burst","S0001",4,0.4,"holdout",6.80053083725193
"TPL_008","TPL_008_TRANS_006",17.790707050278,"TPL_008_RUN_006","TPL_008_RUN_007","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0001",4,0.4,"holdout",7.11628282011118
"TPL_008","TPL_008_TRANS_007",18.2767426874164,"TPL_008_RUN_007","TPL_008_RUN_008","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0001",4,0.4,"holdout",7.31069707496655
"TPL_008","TPL_008_TRANS_008",18.6738787557891,"TPL_008_RUN_008","TPL_008_RUN_009","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0001",4,0.4,"holdout",7.46955150231565
"TPL_008","TPL_008_TRANS_009",31.3138282502582,"TPL_008_RUN_009","TPL_008_RUN_010","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0001",4,0.4,"holdout",12.5255313001033
"TPL_008","TPL_008_TRANS_010",36.8301289214333,"TPL_008_RUN_010","TPL_008_RUN_011","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0001",4,0.4,"holdout",14.7320515685733
"TPL_008","TPL_008_TRANS_011",37.9498893318267,"TPL_008_RUN_011","TPL_008_RUN_012","Background","Burst",FALSE,"Background -> Burst","S0001",4,0.4,"holdout",15.1799557327307
"TPL_008","TPL_008_TRANS_012",45.0639052499068,"TPL_008_RUN_012","TPL_008_RUN_013","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0001",4,0.4,"holdout",18.0255620999627
"TPL_008","TPL_008_TRANS_013",49.0593287570384,"TPL_008_RUN_013","TPL_008_RUN_014","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0001",4,0.4,"holdout",19.6237315028154
"TPL_008","TPL_008_TRANS_001",5.63749460111961,"TPL_008_RUN_001","TPL_008_RUN_002","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0054",10,1,"holdout",5.63749460111961
"TPL_008","TPL_008_TRANS_002",8.89773013330654,"TPL_008_RUN_002","TPL_008_RUN_003","Pause:canonical","Broad_HFS",TRUE,"Pause:canonical -> Broad_HFS","S0054",10,1,"holdout",8.89773013330654
"TPL_008","TPL_008_TRANS_003",15.2075470364964,"TPL_008_RUN_003","TPL_008_RUN_004","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0054",10,1,"holdout",15.2075470364964
"TPL_008","TPL_008_TRANS_004",16.0193517976682,"TPL_008_RUN_004","TPL_008_RUN_005","Burst","Background",FALSE,"Burst -> Background","S0054",10,1,"holdout",16.0193517976682
"TPL_008","TPL_008_TRANS_005",17.0013270931298,"TPL_008_RUN_005","TPL_008_RUN_006","Background","Burst",FALSE,"Background -> Burst","S0054",10,1,"holdout",17.0013270931298
"TPL_008","TPL_008_TRANS_006",17.790707050278,"TPL_008_RUN_006","TPL_008_RUN_007","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0054",10,1,"holdout",17.790707050278
"TPL_008","TPL_008_TRANS_007",18.2767426874164,"TPL_008_RUN_007","TPL_008_RUN_008","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0054",10,1,"holdout",18.2767426874164
"TPL_008","TPL_008_TRANS_008",18.6738787557891,"TPL_008_RUN_008","TPL_008_RUN_009","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0054",10,1,"holdout",18.6738787557891
"TPL_008","TPL_008_TRANS_009",31.3138282502582,"TPL_008_RUN_009","TPL_008_RUN_010","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0054",10,1,"holdout",31.3138282502582
"TPL_008","TPL_008_TRANS_010",36.8301289214333,"TPL_008_RUN_010","TPL_008_RUN_011","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0054",10,1,"holdout",36.8301289214333
"TPL_008","TPL_008_TRANS_011",37.9498893318267,"TPL_008_RUN_011","TPL_008_RUN_012","Background","Burst",FALSE,"Background -> Burst","S0054",10,1,"holdout",37.9498893318267
"TPL_008","TPL_008_TRANS_012",45.0639052499068,"TPL_008_RUN_012","TPL_008_RUN_013","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0054",10,1,"holdout",45.0639052499068
"TPL_008","TPL_008_TRANS_013",49.0593287570384,"TPL_008_RUN_013","TPL_008_RUN_014","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0054",10,1,"holdout",49.0593287570384
"TPL_009","TPL_009_TRANS_001",7.40365910051747,"TPL_009_RUN_001","TPL_009_RUN_002","Burst","Background",FALSE,"Burst -> Background","S0048",1,0.1,"holdout",0.740365910051747
"TPL_009","TPL_009_TRANS_002",8.24084353281848,"TPL_009_RUN_002","TPL_009_RUN_003","Background","Tonic:generic_stress",FALSE,"Background -> Tonic:generic_stress","S0048",1,0.1,"holdout",0.824084353281848
"TPL_009","TPL_009_TRANS_003",20.0602108986421,"TPL_009_RUN_003","TPL_009_RUN_004","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0048",1,0.1,"holdout",2.00602108986421
"TPL_009","TPL_009_TRANS_004",23.6087940973999,"TPL_009_RUN_004","TPL_009_RUN_005","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0048",1,0.1,"holdout",2.36087940973999
"TPL_009","TPL_009_TRANS_005",24.5400241298297,"TPL_009_RUN_005","TPL_009_RUN_006","Background","Burst",FALSE,"Background -> Burst","S0048",1,0.1,"holdout",2.45400241298297
"TPL_009","TPL_009_TRANS_006",24.97776346302,"TPL_009_RUN_006","TPL_009_RUN_007","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0048",1,0.1,"holdout",2.497776346302
"TPL_009","TPL_009_TRANS_007",30.732943782377,"TPL_009_RUN_007","TPL_009_RUN_008","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0048",1,0.1,"holdout",3.0732943782377
"TPL_009","TPL_009_TRANS_008",31.4183890644169,"TPL_009_RUN_008","TPL_009_RUN_009","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0048",1,0.1,"holdout",3.14183890644169
"TPL_009","TPL_009_TRANS_009",32.0427743989786,"TPL_009_RUN_009","TPL_009_RUN_010","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0048",1,0.1,"holdout",3.20427743989786
"TPL_009","TPL_009_TRANS_010",32.8213263774587,"TPL_009_RUN_010","TPL_009_RUN_011","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0048",1,0.1,"holdout",3.28213263774587
"TPL_009","TPL_009_TRANS_011",37.5972783115989,"TPL_009_RUN_011","TPL_009_RUN_012","Pause:canonical","Tonic:stn_like_empirical",TRUE,"Pause:canonical -> Tonic:stn_like_empirical","S0048",1,0.1,"holdout",3.75972783115989
"TPL_009","TPL_009_TRANS_012",44.7490456960894,"TPL_009_RUN_012","TPL_009_RUN_013","Tonic:stn_like_empirical","Burst",TRUE,"Tonic:stn_like_empirical -> Burst","S0048",1,0.1,"holdout",4.47490456960894
"TPL_009","TPL_009_TRANS_001",7.40365910051747,"TPL_009_RUN_001","TPL_009_RUN_002","Burst","Background",FALSE,"Burst -> Background","S0039",4,0.4,"holdout",2.96146364020699
"TPL_009","TPL_009_TRANS_002",8.24084353281848,"TPL_009_RUN_002","TPL_009_RUN_003","Background","Tonic:generic_stress",FALSE,"Background -> Tonic:generic_stress","S0039",4,0.4,"holdout",3.29633741312739
"TPL_009","TPL_009_TRANS_003",20.0602108986421,"TPL_009_RUN_003","TPL_009_RUN_004","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0039",4,0.4,"holdout",8.02408435945683
"TPL_009","TPL_009_TRANS_004",23.6087940973999,"TPL_009_RUN_004","TPL_009_RUN_005","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0039",4,0.4,"holdout",9.44351763895997
"TPL_009","TPL_009_TRANS_005",24.5400241298297,"TPL_009_RUN_005","TPL_009_RUN_006","Background","Burst",FALSE,"Background -> Burst","S0039",4,0.4,"holdout",9.81600965193188
"TPL_009","TPL_009_TRANS_006",24.97776346302,"TPL_009_RUN_006","TPL_009_RUN_007","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0039",4,0.4,"holdout",9.99110538520802
"TPL_009","TPL_009_TRANS_007",30.732943782377,"TPL_009_RUN_007","TPL_009_RUN_008","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0039",4,0.4,"holdout",12.2931775129508
"TPL_009","TPL_009_TRANS_008",31.4183890644169,"TPL_009_RUN_008","TPL_009_RUN_009","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0039",4,0.4,"holdout",12.5673556257668
"TPL_009","TPL_009_TRANS_009",32.0427743989786,"TPL_009_RUN_009","TPL_009_RUN_010","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0039",4,0.4,"holdout",12.8171097595914
"TPL_009","TPL_009_TRANS_010",32.8213263774587,"TPL_009_RUN_010","TPL_009_RUN_011","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0039",4,0.4,"holdout",13.1285305509835
"TPL_009","TPL_009_TRANS_011",37.5972783115989,"TPL_009_RUN_011","TPL_009_RUN_012","Pause:canonical","Tonic:stn_like_empirical",TRUE,"Pause:canonical -> Tonic:stn_like_empirical","S0039",4,0.4,"holdout",15.0389113246395
"TPL_009","TPL_009_TRANS_012",44.7490456960894,"TPL_009_RUN_012","TPL_009_RUN_013","Tonic:stn_like_empirical","Burst",TRUE,"Tonic:stn_like_empirical -> Burst","S0039",4,0.4,"holdout",17.8996182784357
"TPL_009","TPL_009_TRANS_001",7.40365910051747,"TPL_009_RUN_001","TPL_009_RUN_002","Burst","Background",FALSE,"Burst -> Background","S0008",10,1,"holdout",7.40365910051747
"TPL_009","TPL_009_TRANS_002",8.24084353281848,"TPL_009_RUN_002","TPL_009_RUN_003","Background","Tonic:generic_stress",FALSE,"Background -> Tonic:generic_stress","S0008",10,1,"holdout",8.24084353281848
"TPL_009","TPL_009_TRANS_003",20.0602108986421,"TPL_009_RUN_003","TPL_009_RUN_004","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0008",10,1,"holdout",20.0602108986421
"TPL_009","TPL_009_TRANS_004",23.6087940973999,"TPL_009_RUN_004","TPL_009_RUN_005","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0008",10,1,"holdout",23.6087940973999
"TPL_009","TPL_009_TRANS_005",24.5400241298297,"TPL_009_RUN_005","TPL_009_RUN_006","Background","Burst",FALSE,"Background -> Burst","S0008",10,1,"holdout",24.5400241298297
"TPL_009","TPL_009_TRANS_006",24.97776346302,"TPL_009_RUN_006","TPL_009_RUN_007","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0008",10,1,"holdout",24.97776346302
"TPL_009","TPL_009_TRANS_007",30.732943782377,"TPL_009_RUN_007","TPL_009_RUN_008","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0008",10,1,"holdout",30.732943782377
"TPL_009","TPL_009_TRANS_008",31.4183890644169,"TPL_009_RUN_008","TPL_009_RUN_009","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0008",10,1,"holdout",31.4183890644169
"TPL_009","TPL_009_TRANS_009",32.0427743989786,"TPL_009_RUN_009","TPL_009_RUN_010","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0008",10,1,"holdout",32.0427743989786
"TPL_009","TPL_009_TRANS_010",32.8213263774587,"TPL_009_RUN_010","TPL_009_RUN_011","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0008",10,1,"holdout",32.8213263774587
"TPL_009","TPL_009_TRANS_011",37.5972783115989,"TPL_009_RUN_011","TPL_009_RUN_012","Pause:canonical","Tonic:stn_like_empirical",TRUE,"Pause:canonical -> Tonic:stn_like_empirical","S0008",10,1,"holdout",37.5972783115989
"TPL_009","TPL_009_TRANS_012",44.7490456960894,"TPL_009_RUN_012","TPL_009_RUN_013","Tonic:stn_like_empirical","Burst",TRUE,"Tonic:stn_like_empirical -> Burst","S0008",10,1,"holdout",44.7490456960894
"TPL_010","TPL_010_TRANS_001",7.1913304642795,"TPL_010_RUN_001","TPL_010_RUN_002","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0036",1,0.1,"holdout",0.71913304642795
"TPL_010","TPL_010_TRANS_002",10.461351320103,"TPL_010_RUN_002","TPL_010_RUN_003","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0036",1,0.1,"holdout",1.0461351320103
"TPL_010","TPL_010_TRANS_003",13.6930326708322,"TPL_010_RUN_003","TPL_010_RUN_004","Background","Burst",FALSE,"Background -> Burst","S0036",1,0.1,"holdout",1.36930326708322
"TPL_010","TPL_010_TRANS_004",14.0570683035794,"TPL_010_RUN_004","TPL_010_RUN_005","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0036",1,0.1,"holdout",1.40570683035794
"TPL_010","TPL_010_TRANS_005",14.5486986560692,"TPL_010_RUN_005","TPL_010_RUN_006","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0036",1,0.1,"holdout",1.45486986560692
"TPL_010","TPL_010_TRANS_006",15.135750481815,"TPL_010_RUN_006","TPL_010_RUN_007","Burst","Background",FALSE,"Burst -> Background","S0036",1,0.1,"holdout",1.5135750481815
"TPL_010","TPL_010_TRANS_007",16.5675963193169,"TPL_010_RUN_007","TPL_010_RUN_008","Background","Tonic:generic_stress",FALSE,"Background -> Tonic:generic_stress","S0036",1,0.1,"holdout",1.65675963193169
"TPL_010","TPL_010_TRANS_008",30.1237727226028,"TPL_010_RUN_008","TPL_010_RUN_009","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0036",1,0.1,"holdout",3.01237727226028
"TPL_010","TPL_010_TRANS_009",36.9708212052742,"TPL_010_RUN_009","TPL_010_RUN_010","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0036",1,0.1,"holdout",3.69708212052742
"TPL_010","TPL_010_TRANS_010",37.2236739851319,"TPL_010_RUN_010","TPL_010_RUN_011","Background","Broad_HFS",FALSE,"Background -> Broad_HFS","S0036",1,0.1,"holdout",3.72236739851319
"TPL_010","TPL_010_TRANS_011",44.9588080332413,"TPL_010_RUN_011","TPL_010_RUN_012","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0036",1,0.1,"holdout",4.49588080332413
"TPL_010","TPL_010_TRANS_012",45.3495759095543,"TPL_010_RUN_012","TPL_010_RUN_013","Burst","Burst",TRUE,"Burst -> Burst","S0036",1,0.1,"holdout",4.53495759095543
"TPL_010","TPL_010_TRANS_013",52.5703985320665,"TPL_010_RUN_013","TPL_010_RUN_014","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0036",1,0.1,"holdout",5.25703985320665
"TPL_010","TPL_010_TRANS_014",56.1656253186315,"TPL_010_RUN_014","TPL_010_RUN_015","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0036",1,0.1,"holdout",5.61656253186315
"TPL_010","TPL_010_TRANS_001",7.1913304642795,"TPL_010_RUN_001","TPL_010_RUN_002","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0027",4,0.4,"holdout",2.8765321857118
"TPL_010","TPL_010_TRANS_002",10.461351320103,"TPL_010_RUN_002","TPL_010_RUN_003","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0027",4,0.4,"holdout",4.18454052804121
"TPL_010","TPL_010_TRANS_003",13.6930326708322,"TPL_010_RUN_003","TPL_010_RUN_004","Background","Burst",FALSE,"Background -> Burst","S0027",4,0.4,"holdout",5.47721306833287
"TPL_010","TPL_010_TRANS_004",14.0570683035794,"TPL_010_RUN_004","TPL_010_RUN_005","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0027",4,0.4,"holdout",5.62282732143175
"TPL_010","TPL_010_TRANS_005",14.5486986560692,"TPL_010_RUN_005","TPL_010_RUN_006","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0027",4,0.4,"holdout",5.81947946242769
"TPL_010","TPL_010_TRANS_006",15.135750481815,"TPL_010_RUN_006","TPL_010_RUN_007","Burst","Background",FALSE,"Burst -> Background","S0027",4,0.4,"holdout",6.05430019272599
"TPL_010","TPL_010_TRANS_007",16.5675963193169,"TPL_010_RUN_007","TPL_010_RUN_008","Background","Tonic:generic_stress",FALSE,"Background -> Tonic:generic_stress","S0027",4,0.4,"holdout",6.62703852772674
"TPL_010","TPL_010_TRANS_008",30.1237727226028,"TPL_010_RUN_008","TPL_010_RUN_009","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0027",4,0.4,"holdout",12.0495090890411
"TPL_010","TPL_010_TRANS_009",36.9708212052742,"TPL_010_RUN_009","TPL_010_RUN_010","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0027",4,0.4,"holdout",14.7883284821097
"TPL_010","TPL_010_TRANS_010",37.2236739851319,"TPL_010_RUN_010","TPL_010_RUN_011","Background","Broad_HFS",FALSE,"Background -> Broad_HFS","S0027",4,0.4,"holdout",14.8894695940528
"TPL_010","TPL_010_TRANS_011",44.9588080332413,"TPL_010_RUN_011","TPL_010_RUN_012","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0027",4,0.4,"holdout",17.9835232132965
"TPL_010","TPL_010_TRANS_012",45.3495759095543,"TPL_010_RUN_012","TPL_010_RUN_013","Burst","Burst",TRUE,"Burst -> Burst","S0027",4,0.4,"holdout",18.1398303638217
"TPL_010","TPL_010_TRANS_013",52.5703985320665,"TPL_010_RUN_013","TPL_010_RUN_014","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0027",4,0.4,"holdout",21.0281594128266
"TPL_010","TPL_010_TRANS_014",56.1656253186315,"TPL_010_RUN_014","TPL_010_RUN_015","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0027",4,0.4,"holdout",22.4662501274526
"TPL_010","TPL_010_TRANS_001",7.1913304642795,"TPL_010_RUN_001","TPL_010_RUN_002","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0002",10,1,"holdout",7.1913304642795
"TPL_010","TPL_010_TRANS_002",10.461351320103,"TPL_010_RUN_002","TPL_010_RUN_003","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0002",10,1,"holdout",10.461351320103
"TPL_010","TPL_010_TRANS_003",13.6930326708322,"TPL_010_RUN_003","TPL_010_RUN_004","Background","Burst",FALSE,"Background -> Burst","S0002",10,1,"holdout",13.6930326708322
"TPL_010","TPL_010_TRANS_004",14.0570683035794,"TPL_010_RUN_004","TPL_010_RUN_005","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0002",10,1,"holdout",14.0570683035794
"TPL_010","TPL_010_TRANS_005",14.5486986560692,"TPL_010_RUN_005","TPL_010_RUN_006","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0002",10,1,"holdout",14.5486986560692
"TPL_010","TPL_010_TRANS_006",15.135750481815,"TPL_010_RUN_006","TPL_010_RUN_007","Burst","Background",FALSE,"Burst -> Background","S0002",10,1,"holdout",15.135750481815
"TPL_010","TPL_010_TRANS_007",16.5675963193169,"TPL_010_RUN_007","TPL_010_RUN_008","Background","Tonic:generic_stress",FALSE,"Background -> Tonic:generic_stress","S0002",10,1,"holdout",16.5675963193169
"TPL_010","TPL_010_TRANS_008",30.1237727226028,"TPL_010_RUN_008","TPL_010_RUN_009","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0002",10,1,"holdout",30.1237727226028
"TPL_010","TPL_010_TRANS_009",36.9708212052742,"TPL_010_RUN_009","TPL_010_RUN_010","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0002",10,1,"holdout",36.9708212052742
"TPL_010","TPL_010_TRANS_010",37.2236739851319,"TPL_010_RUN_010","TPL_010_RUN_011","Background","Broad_HFS",FALSE,"Background -> Broad_HFS","S0002",10,1,"holdout",37.2236739851319
"TPL_010","TPL_010_TRANS_011",44.9588080332413,"TPL_010_RUN_011","TPL_010_RUN_012","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0002",10,1,"holdout",44.9588080332413
"TPL_010","TPL_010_TRANS_012",45.3495759095543,"TPL_010_RUN_012","TPL_010_RUN_013","Burst","Burst",TRUE,"Burst -> Burst","S0002",10,1,"holdout",45.3495759095543
"TPL_010","TPL_010_TRANS_013",52.5703985320665,"TPL_010_RUN_013","TPL_010_RUN_014","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0002",10,1,"holdout",52.5703985320665
"TPL_010","TPL_010_TRANS_014",56.1656253186315,"TPL_010_RUN_014","TPL_010_RUN_015","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0002",10,1,"holdout",56.1656253186315
"TPL_011","TPL_011_TRANS_001",4.22007746221498,"TPL_011_RUN_001","TPL_011_RUN_002","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0050",1,0.1,"holdout",0.422007746221498
"TPL_011","TPL_011_TRANS_002",9.64703684859987,"TPL_011_RUN_002","TPL_011_RUN_003","Burst","Background",FALSE,"Burst -> Background","S0050",1,0.1,"holdout",0.964703684859987
"TPL_011","TPL_011_TRANS_003",10.924434889614,"TPL_011_RUN_003","TPL_011_RUN_004","Background","Burst",FALSE,"Background -> Burst","S0050",1,0.1,"holdout",1.0924434889614
"TPL_011","TPL_011_TRANS_004",17.4117079765541,"TPL_011_RUN_004","TPL_011_RUN_005","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0050",1,0.1,"holdout",1.74117079765541
"TPL_011","TPL_011_TRANS_005",34.5974576146969,"TPL_011_RUN_005","TPL_011_RUN_006","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0050",1,0.1,"holdout",3.45974576146969
