"Phenotype_Evidence_ID","Template_ID","Candidate_Origin","Mechanism_Event_ID","State_Envelope_ID","Start_Interval_Index","End_Interval_Index","Start_u","End_u","N_ISIs","N_Spikes","Duration_u","Internal_Median_ISI_u","Flank_Median_ISI_u","Median_Contrast","Mean_Rate_Ratio","Internal_CV","Compactness","Evidence_Score","Phenotype_Label","Ambiguity_Reason","Mechanism_Estimand_Role","Phenotype_Estimand_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Internal_Median_ISI_s","Flank_Median_ISI_s"
"PHENO_0037","TPL_008","injected_rate_pulse","TPL_008_EVENT_003","none",55,62,17.0013270931298,17.790707050278,8,9,0.789379957148135,0.0877485936946735,0.128535347232725,1.46481375735743,2.73215587868306,0.440895993517525,1.00583926968463,1.28687327997117,"no_burst_evidence","none","injected_burst","eligible","S0026",1,0.1,"holdout",1.70013270931298,1.7790707050278,0.0789379957148135,0.00877485936946735,0.0128535347232725
"PHENO_0038","TPL_008","injected_rate_pulse","TPL_008_EVENT_004","none",64,67,18.2767426874164,18.6738787557891,4,5,0.397136068372756,0.105413948942638,0.624046310950421,5.91995952347826,5.45683919626141,0.284443824306455,0.178652535183409,3.95243227090006,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0026",1,0.1,"holdout",1.82767426874164,1.86738787557891,0.0397136068372756,0.0105413948942638,0.0624046310950421
"PHENO_0039","TPL_008","injected_rate_pulse","TPL_008_EVENT_006","none",98,101,41.2997593289651,41.5060509556803,4,5,0.20629162671524,0.0453376329420054,0.237260702943277,5.23319563786608,4.2610900885338,0.314527934972431,0.223301871316065,3.6409726849298,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0026",1,0.1,"holdout",4.12997593289651,4.15060509556803,0.020629162671524,0.00453376329420054,0.0237260702943277
"PHENO_0040","TPL_008","injected_rate_pulse","TPL_008_EVENT_008","none",128,130,50.9410898432491,51.1077211193539,3,4,0.166631276104793,0.0599845163140846,0.28964987582162,4.82874404296245,5.16370580058293,0.207877760231293,0.214387991810015,3.11688949703355,"no_burst_evidence","none","injected_burst","eligible","S0026",1,0.1,"holdout",5.09410898432491,5.11077211193539,0.0166631276104793,0.00599845163140846,0.028964987582162
"PHENO_0108","TPL_008","null_model_burst_like_excursion","none","TPL_008_STATE_002",21,25,10.4949414362346,11.3172804201898,5,6,0.822338983955162,0.11886574845299,0.253977629322132,2.1366763144774,1.54032270766798,0.503318776567549,0.996837884837139,1.75540406924509,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0026",1,0.1,"holdout",1.04949414362346,1.13172804201898,0.0822338983955162,0.011886574845299,0.0253977629322132
"PHENO_0036","TPL_008","injected_rate_pulse","TPL_008_EVENT_002","none",47,53,15.2075470364964,16.0193517976682,7,8,0.811804761171806,0.107452956671928,0.164124604405189,1.52740891910764,2.17453952094547,0.204445214899688,0.762775631753212,1.29442795599871,"no_burst_evidence","none","injected_burst","eligible","S0001",4,0.4,"holdout",6.08301881459857,6.40774071906729,0.324721904468723,0.0429811826687711,0.0656498417620757
"PHENO_0037","TPL_008","injected_rate_pulse","TPL_008_EVENT_003","none",55,62,17.0013270931298,17.790707050278,8,9,0.789379957148135,0.0877485936946735,0.128535347232725,1.46481375735743,2.73215587868306,0.440895993517525,1.00583926968463,1.28687327997117,"no_burst_evidence","none","injected_burst","eligible","S0001",4,0.4,"holdout",6.80053083725193,7.11628282011118,0.315751982859254,0.0350994374778694,0.05141413889309
"PHENO_0038","TPL_008","injected_rate_pulse","TPL_008_EVENT_004","none",64,67,18.2767426874164,18.6738787557891,4,5,0.397136068372756,0.105413948942638,0.624046310950421,5.91995952347826,5.45683919626141,0.284443824306455,0.178652535183409,3.95243227090006,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0001",4,0.4,"holdout",7.31069707496655,7.46955150231565,0.158854427349103,0.0421655795770552,0.249618524380168
"PHENO_0039","TPL_008","injected_rate_pulse","TPL_008_EVENT_006","none",98,101,41.2997593289651,41.5060509556803,4,5,0.20629162671524,0.0453376329420054,0.237260702943277,5.23319563786608,4.2610900885338,0.314527934972431,0.223301871316065,3.6409726849298,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0001",4,0.4,"holdout",16.519903731586,16.6024203822721,0.082516650686096,0.0181350531768022,0.0949042811773106
"PHENO_0040","TPL_008","injected_rate_pulse","TPL_008_EVENT_008","none",128,130,50.9410898432491,51.1077211193539,3,4,0.166631276104793,0.0599845163140846,0.28964987582162,4.82874404296245,5.16370580058293,0.207877760231293,0.214387991810015,3.11688949703355,"no_burst_evidence","none","injected_burst","eligible","S0001",4,0.4,"holdout",20.3764359372996,20.4430884477416,0.0666525104419174,0.0239938065256339,0.115859950328648
"PHENO_0108","TPL_008","null_model_burst_like_excursion","none","TPL_008_STATE_002",21,25,10.4949414362346,11.3172804201898,5,6,0.822338983955162,0.11886574845299,0.253977629322132,2.1366763144774,1.54032270766798,0.503318776567549,0.996837884837139,1.75540406924509,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0001",4,0.4,"holdout",4.19797657449384,4.5269121680759,0.328935593582065,0.0475462993811959,0.101591051728853
"PHENO_0036","TPL_008","injected_rate_pulse","TPL_008_EVENT_002","none",47,53,15.2075470364964,16.0193517976682,7,8,0.811804761171806,0.107452956671928,0.164124604405189,1.52740891910764,2.17453952094547,0.204445214899688,0.762775631753212,1.29442795599871,"no_burst_evidence","none","injected_burst","eligible","S0054",10,1,"holdout",15.2075470364964,16.0193517976682,0.811804761171806,0.107452956671928,0.164124604405189
"PHENO_0037","TPL_008","injected_rate_pulse","TPL_008_EVENT_003","none",55,62,17.0013270931298,17.790707050278,8,9,0.789379957148135,0.0877485936946735,0.128535347232725,1.46481375735743,2.73215587868306,0.440895993517525,1.00583926968463,1.28687327997117,"no_burst_evidence","none","injected_burst","eligible","S0054",10,1,"holdout",17.0013270931298,17.790707050278,0.789379957148135,0.0877485936946735,0.128535347232725
"PHENO_0038","TPL_008","injected_rate_pulse","TPL_008_EVENT_004","none",64,67,18.2767426874164,18.6738787557891,4,5,0.397136068372756,0.105413948942638,0.624046310950421,5.91995952347826,5.45683919626141,0.284443824306455,0.178652535183409,3.95243227090006,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0054",10,1,"holdout",18.2767426874164,18.6738787557891,0.397136068372756,0.105413948942638,0.624046310950421
"PHENO_0039","TPL_008","injected_rate_pulse","TPL_008_EVENT_006","none",98,101,41.2997593289651,41.5060509556803,4,5,0.20629162671524,0.0453376329420054,0.237260702943277,5.23319563786608,4.2610900885338,0.314527934972431,0.223301871316065,3.6409726849298,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0054",10,1,"holdout",41.2997593289651,41.5060509556803,0.20629162671524,0.0453376329420054,0.237260702943277
"PHENO_0040","TPL_008","injected_rate_pulse","TPL_008_EVENT_008","none",128,130,50.9410898432491,51.1077211193539,3,4,0.166631276104793,0.0599845163140846,0.28964987582162,4.82874404296245,5.16370580058293,0.207877760231293,0.214387991810015,3.11688949703355,"no_burst_evidence","none","injected_burst","eligible","S0054",10,1,"holdout",50.9410898432491,51.1077211193539,0.166631276104793,0.0599845163140846,0.28964987582162
"PHENO_0108","TPL_008","null_model_burst_like_excursion","none","TPL_008_STATE_002",21,25,10.4949414362346,11.3172804201898,5,6,0.822338983955162,0.11886574845299,0.253977629322132,2.1366763144774,1.54032270766798,0.503318776567549,0.996837884837139,1.75540406924509,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0054",10,1,"holdout",10.4949414362346,11.3172804201898,0.822338983955162,0.11886574845299,0.253977629322132
"PHENO_0041","TPL_009","injected_rate_pulse","TPL_009_EVENT_001","none",12,17,2.89716848776243,3.17016205793554,6,7,0.272993570173118,0.0445558945179121,0.228807739133655,5.13529672357204,5.6507572304423,0.34267810597626,0.253934187336863,4.40638191248277,"clear_burst_like","none","injected_burst","eligible","S0048",1,0.1,"holdout",0.289716848776243,0.317016205793554,0.0272993570173118,0.00445558945179121,0.0228807739133655
"PHENO_0042","TPL_009","injected_rate_pulse","TPL_009_EVENT_003","none",53,58,24.5400241298297,24.97776346302,6,7,0.437739333190338,0.0672216423451121,0.415397606104424,6.17952182679197,11.2547760810909,0.457459566845411,0.249873055538934,5.02056307749848,"clear_burst_like","none","injected_burst","eligible","S0048",1,0.1,"holdout",2.45400241298297,2.497776346302,0.0437739333190338,0.00672216423451121,0.0415397606104424
"PHENO_0043","TPL_009","injected_rate_pulse","TPL_009_EVENT_004","none",91,97,30.732943782377,31.4183890644169,7,8,0.685445282039901,0.0973378326488696,0.163889640237719,1.6837198423035,2.23357809312228,0.193384497166026,0.636043836528906,1.5600138407488,"no_burst_evidence","none","injected_burst","eligible","S0048",1,0.1,"holdout",3.0732943782377,3.14183890644169,0.0685445282039901,0.00973378326488696,0.0163889640237719
"PHENO_0044","TPL_009","injected_rate_pulse","TPL_009_EVENT_005","none",99,103,32.0427743989786,32.8213263774587,5,6,0.778551978480132,0.17708169720947,0.364719075727678,2.05960910401854,5.48762472882733,0.34079091328084,0.512811372378165,2.00714014482328,"no_burst_evidence","none","injected_burst","eligible","S0048",1,0.1,"holdout",3.20427743989786,3.28213263774587,0.0778551978480132,0.017708169720947,0.0364719075727678
"PHENO_0045","TPL_009","injected_rate_pulse","TPL_009_EVENT_007","none",128,132,46.3384419125187,46.6192440629159,5,6,0.280802150397204,0.0545187891708587,0.185709970801998,3.40634804305712,3.6568010987874,0.083667788021001,0.318288877097314,3.05639646881921,"no_burst_evidence","none","injected_burst","eligible","S0048",1,0.1,"holdout",4.63384419125187,4.66192440629159,0.0280802150397204,0.00545187891708587,0.0185709970801998
"PHENO_0109","TPL_009","null_model_burst_like_excursion","none","TPL_009_STATE_003",60,65,25.1883161146803,26.0542304641411,6,7,0.865914349460803,0.128980538667269,0.21055265166025,1.63243737261334,1.41225721783984,0.443947156937022,0.889183720540415,1.2423343778982,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0048",1,0.1,"holdout",2.51883161146803,2.60542304641411,0.0865914349460803,0.0128980538667269,0.021055265166025
"PHENO_0041","TPL_009","injected_rate_pulse","TPL_009_EVENT_001","none",12,17,2.89716848776243,3.17016205793554,6,7,0.272993570173118,0.0445558945179121,0.228807739133655,5.13529672357204,5.6507572304423,0.34267810597626,0.253934187336863,4.40638191248277,"clear_burst_like","none","injected_burst","eligible","S0039",4,0.4,"holdout",1.15886739510497,1.26806482317422,0.109197428069247,0.0178223578071648,0.0915230956534621
"PHENO_0042","TPL_009","injected_rate_pulse","TPL_009_EVENT_003","none",53,58,24.5400241298297,24.97776346302,6,7,0.437739333190338,0.0672216423451121,0.415397606104424,6.17952182679197,11.2547760810909,0.457459566845411,0.249873055538934,5.02056307749848,"clear_burst_like","none","injected_burst","eligible","S0039",4,0.4,"holdout",9.81600965193188,9.99110538520802,0.175095733276135,0.0268886569380448,0.166159042441769
"PHENO_0043","TPL_009","injected_rate_pulse","TPL_009_EVENT_004","none",91,97,30.732943782377,31.4183890644169,7,8,0.685445282039901,0.0973378326488696,0.163889640237719,1.6837198423035,2.23357809312228,0.193384497166026,0.636043836528906,1.5600138407488,"no_burst_evidence","none","injected_burst","eligible","S0039",4,0.4,"holdout",12.2931775129508,12.5673556257668,0.274178112815961,0.0389351330595479,0.0655558560950876
"PHENO_0044","TPL_009","injected_rate_pulse","TPL_009_EVENT_005","none",99,103,32.0427743989786,32.8213263774587,5,6,0.778551978480132,0.17708169720947,0.364719075727678,2.05960910401854,5.48762472882733,0.34079091328084,0.512811372378165,2.00714014482328,"no_burst_evidence","none","injected_burst","eligible","S0039",4,0.4,"holdout",12.8171097595914,13.1285305509835,0.311420791392053,0.0708326788837879,0.145887630291071
"PHENO_0045","TPL_009","injected_rate_pulse","TPL_009_EVENT_007","none",128,132,46.3384419125187,46.6192440629159,5,6,0.280802150397204,0.0545187891708587,0.185709970801998,3.40634804305712,3.6568010987874,0.083667788021001,0.318288877097314,3.05639646881921,"no_burst_evidence","none","injected_burst","eligible","S0039",4,0.4,"holdout",18.5353767650075,18.6476976251664,0.112320860158882,0.0218075156683435,0.0742839883207993
"PHENO_0109","TPL_009","null_model_burst_like_excursion","none","TPL_009_STATE_003",60,65,25.1883161146803,26.0542304641411,6,7,0.865914349460803,0.128980538667269,0.21055265166025,1.63243737261334,1.41225721783984,0.443947156937022,0.889183720540415,1.2423343778982,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0039",4,0.4,"holdout",10.0753264458721,10.4216921856564,0.346365739784321,0.0515922154669075,0.0842210606641
"PHENO_0041","TPL_009","injected_rate_pulse","TPL_009_EVENT_001","none",12,17,2.89716848776243,3.17016205793554,6,7,0.272993570173118,0.0445558945179121,0.228807739133655,5.13529672357204,5.6507572304423,0.34267810597626,0.253934187336863,4.40638191248277,"clear_burst_like","none","injected_burst","eligible","S0008",10,1,"holdout",2.89716848776243,3.17016205793554,0.272993570173118,0.0445558945179121,0.228807739133655
"PHENO_0042","TPL_009","injected_rate_pulse","TPL_009_EVENT_003","none",53,58,24.5400241298297,24.97776346302,6,7,0.437739333190338,0.0672216423451121,0.415397606104424,6.17952182679197,11.2547760810909,0.457459566845411,0.249873055538934,5.02056307749848,"clear_burst_like","none","injected_burst","eligible","S0008",10,1,"holdout",24.5400241298297,24.97776346302,0.437739333190338,0.0672216423451121,0.415397606104424
"PHENO_0043","TPL_009","injected_rate_pulse","TPL_009_EVENT_004","none",91,97,30.732943782377,31.4183890644169,7,8,0.685445282039901,0.0973378326488696,0.163889640237719,1.6837198423035,2.23357809312228,0.193384497166026,0.636043836528906,1.5600138407488,"no_burst_evidence","none","injected_burst","eligible","S0008",10,1,"holdout",30.732943782377,31.4183890644169,0.685445282039901,0.0973378326488696,0.163889640237719
"PHENO_0044","TPL_009","injected_rate_pulse","TPL_009_EVENT_005","none",99,103,32.0427743989786,32.8213263774587,5,6,0.778551978480132,0.17708169720947,0.364719075727678,2.05960910401854,5.48762472882733,0.34079091328084,0.512811372378165,2.00714014482328,"no_burst_evidence","none","injected_burst","eligible","S0008",10,1,"holdout",32.0427743989786,32.8213263774587,0.778551978480132,0.17708169720947,0.364719075727678
"PHENO_0045","TPL_009","injected_rate_pulse","TPL_009_EVENT_007","none",128,132,46.3384419125187,46.6192440629159,5,6,0.280802150397204,0.0545187891708587,0.185709970801998,3.40634804305712,3.6568010987874,0.083667788021001,0.318288877097314,3.05639646881921,"no_burst_evidence","none","injected_burst","eligible","S0008",10,1,"holdout",46.3384419125187,46.6192440629159,0.280802150397204,0.0545187891708587,0.185709970801998
"PHENO_0109","TPL_009","null_model_burst_like_excursion","none","TPL_009_STATE_003",60,65,25.1883161146803,26.0542304641411,6,7,0.865914349460803,0.128980538667269,0.21055265166025,1.63243737261334,1.41225721783984,0.443947156937022,0.889183720540415,1.2423343778982,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0008",10,1,"holdout",25.1883161146803,26.0542304641411,0.865914349460803,0.128980538667269,0.21055265166025
"PHENO_0046","TPL_010","injected_rate_pulse","TPL_010_EVENT_002","none",21,23,13.6930326708322,14.0570683035794,3,4,0.364035632747179,0.137466147709799,0.64153004488652,4.66682201818034,7.44382287735993,0.351788155944665,0.226872567524245,3.13485405605056,"no_burst_evidence","none","injected_burst","eligible","S0036",1,0.1,"holdout",1.36930326708322,1.40570683035794,0.0364035632747179,0.0137466147709799,0.064153004488652
"PHENO_0047","TPL_010","injected_rate_pulse","TPL_010_EVENT_003","none",25,32,14.5486986560692,15.135750481815,8,9,0.587051825745735,0.0753526428212956,0.557421067927284,7.39749857545474,7.72450212534588,0.196395429194472,0.148492279335572,6.15154386621556,"clear_burst_like","none","injected_burst","eligible","S0036",1,0.1,"holdout",1.45486986560692,1.5135750481815,0.0587051825745736,0.00753526428212956,0.0557421067927284
"PHENO_0048","TPL_010","injected_rate_pulse","TPL_010_EVENT_005","none",85,88,44.9588080332413,45.3495759095543,4,5,0.390767876313037,0.103129118420049,0.215033287047819,2.08508799786283,2.49683006407557,0.508512411496663,0.54841137515746,1.64752636622679,"no_burst_evidence","none","injected_burst","eligible","S0036",1,0.1,"holdout",4.49588080332413,4.53495759095543,0.0390767876313037,0.0103129118420049,0.0215033287047819
"PHENO_0049","TPL_010","injected_rate_pulse","TPL_010_EVENT_006","none",97,103,47.3453538927823,47.6834422650605,7,8,0.338088372278262,0.0500412305812001,0.205884421002601,4.11429572397344,5.45378018147377,0.244395142983408,0.278919757521069,4.14196742557149,"clear_burst_like","none","injected_burst","eligible","S0036",1,0.1,"holdout",4.73453538927823,4.76834422650605,0.0338088372278262,0.00500412305812001,0.0205884421002601
"PHENO_0050","TPL_010","injected_rate_pulse","TPL_010_EVENT_008","none",133,140,57.8734314880973,58.2066994843765,8,9,0.33326799627921,0.0456464280932745,0.263929371526887,5.78203777495077,6.30957831473575,0.35649985574689,0.195825364232619,5.38806719367663,"clear_burst_like","none","injected_burst","eligible","S0036",1,0.1,"holdout",5.78734314880973,5.82066994843765,0.033326799627921,0.00456464280932745,0.0263929371526887
"PHENO_0110","TPL_010","null_model_burst_like_excursion","none","TPL_010_STATE_003",66,74,40.3536616829173,42.1151566498276,9,10,1.76149496691036,0.156582701019735,0.256264036343632,1.63660503155667,1.28894292522781,0.287112456630114,0.936143176320914,1.51261634600532,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0036",1,0.1,"holdout",4.03536616829173,4.21151566498276,0.176149496691036,0.0156582701019735,0.0256264036343632
"PHENO_0046","TPL_010","injected_rate_pulse","TPL_010_EVENT_002","none",21,23,13.6930326708322,14.0570683035794,3,4,0.364035632747179,0.137466147709799,0.64153004488652,4.66682201818034,7.44382287735993,0.351788155944665,0.226872567524245,3.13485405605056,"no_burst_evidence","none","injected_burst","eligible","S0027",4,0.4,"holdout",5.47721306833287,5.62282732143175,0.145614253098872,0.0549864590839195,0.256612017954608
"PHENO_0047","TPL_010","injected_rate_pulse","TPL_010_EVENT_003","none",25,32,14.5486986560692,15.135750481815,8,9,0.587051825745735,0.0753526428212956,0.557421067927284,7.39749857545474,7.72450212534588,0.196395429194472,0.148492279335572,6.15154386621556,"clear_burst_like","none","injected_burst","eligible","S0027",4,0.4,"holdout",5.81947946242769,6.05430019272599,0.234820730298294,0.0301410571285182,0.222968427170914
"PHENO_0048","TPL_010","injected_rate_pulse","TPL_010_EVENT_005","none",85,88,44.9588080332413,45.3495759095543,4,5,0.390767876313037,0.103129118420049,0.215033287047819,2.08508799786283,2.49683006407557,0.508512411496663,0.54841137515746,1.64752636622679,"no_burst_evidence","none","injected_burst","eligible","S0027",4,0.4,"holdout",17.9835232132965,18.1398303638217,0.156307150525215,0.0412516473680197,0.0860133148191277
"PHENO_0049","TPL_010","injected_rate_pulse","TPL_010_EVENT_006","none",97,103,47.3453538927823,47.6834422650605,7,8,0.338088372278262,0.0500412305812001,0.205884421002601,4.11429572397344,5.45378018147377,0.244395142983408,0.278919757521069,4.14196742557149,"clear_burst_like","none","injected_burst","eligible","S0027",4,0.4,"holdout",18.9381415571129,19.0733769060242,0.135235348911305,0.0200164922324801,0.0823537684010403
"PHENO_0050","TPL_010","injected_rate_pulse","TPL_010_EVENT_008","none",133,140,57.8734314880973,58.2066994843765,8,9,0.33326799627921,0.0456464280932745,0.263929371526887,5.78203777495077,6.30957831473575,0.35649985574689,0.195825364232619,5.38806719367663,"clear_burst_like","none","injected_burst","eligible","S0027",4,0.4,"holdout",23.1493725952389,23.2826797937506,0.133307198511684,0.0182585712373098,0.105571748610755
"PHENO_0110","TPL_010","null_model_burst_like_excursion","none","TPL_010_STATE_003",66,74,40.3536616829173,42.1151566498276,9,10,1.76149496691036,0.156582701019735,0.256264036343632,1.63660503155667,1.28894292522781,0.287112456630114,0.936143176320914,1.51261634600532,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0027",4,0.4,"holdout",16.1414646731669,16.8460626599311,0.704597986764145,0.0626330804078939,0.102505614537453
"PHENO_0046","TPL_010","injected_rate_pulse","TPL_010_EVENT_002","none",21,23,13.6930326708322,14.0570683035794,3,4,0.364035632747179,0.137466147709799,0.64153004488652,4.66682201818034,7.44382287735993,0.351788155944665,0.226872567524245,3.13485405605056,"no_burst_evidence","none","injected_burst","eligible","S0002",10,1,"holdout",13.6930326708322,14.0570683035794,0.364035632747179,0.137466147709799,0.64153004488652
"PHENO_0047","TPL_010","injected_rate_pulse","TPL_010_EVENT_003","none",25,32,14.5486986560692,15.135750481815,8,9,0.587051825745735,0.0753526428212956,0.557421067927284,7.39749857545474,7.72450212534588,0.196395429194472,0.148492279335572,6.15154386621556,"clear_burst_like","none","injected_burst","eligible","S0002",10,1,"holdout",14.5486986560692,15.135750481815,0.587051825745735,0.0753526428212956,0.557421067927284
"PHENO_0048","TPL_010","injected_rate_pulse","TPL_010_EVENT_005","none",85,88,44.9588080332413,45.3495759095543,4,5,0.390767876313037,0.103129118420049,0.215033287047819,2.08508799786283,2.49683006407557,0.508512411496663,0.54841137515746,1.64752636622679,"no_burst_evidence","none","injected_burst","eligible","S0002",10,1,"holdout",44.9588080332413,45.3495759095543,0.390767876313037,0.103129118420049,0.215033287047819
"PHENO_0049","TPL_010","injected_rate_pulse","TPL_010_EVENT_006","none",97,103,47.3453538927823,47.6834422650605,7,8,0.338088372278262,0.0500412305812001,0.205884421002601,4.11429572397344,5.45378018147377,0.244395142983408,0.278919757521069,4.14196742557149,"clear_burst_like","none","injected_burst","eligible","S0002",10,1,"holdout",47.3453538927823,47.6834422650605,0.338088372278262,0.0500412305812001,0.205884421002601
"PHENO_0050","TPL_010","injected_rate_pulse","TPL_010_EVENT_008","none",133,140,57.8734314880973,58.2066994843765,8,9,0.33326799627921,0.0456464280932745,0.263929371526887,5.78203777495077,6.30957831473575,0.35649985574689,0.195825364232619,5.38806719367663,"clear_burst_like","none","injected_burst","eligible","S0002",10,1,"holdout",57.8734314880973,58.2066994843765,0.33326799627921,0.0456464280932745,0.263929371526887
"PHENO_0110","TPL_010","null_model_burst_like_excursion","none","TPL_010_STATE_003",66,74,40.3536616829173,42.1151566498276,9,10,1.76149496691036,0.156582701019735,0.256264036343632,1.63660503155667,1.28894292522781,0.287112456630114,0.936143176320914,1.51261634600532,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0002",10,1,"holdout",40.3536616829173,42.1151566498276,1.76149496691036,0.156582701019735,0.256264036343632
"PHENO_0051","TPL_011","injected_rate_pulse","TPL_011_EVENT_002","none",15,18,6.61811803003852,6.8340631730981,4,5,0.215945143059584,0.0560498690459306,0.137555881939711,2.45416955081535,2.95981950281778,0.426044404828712,0.521223651098416,2.02425450246946,"no_burst_evidence","none","injected_burst","eligible","S0050",1,0.1,"holdout",0.661811803003852,0.68340631730981,0.0215945143059584,0.00560498690459306,0.0137555881939711
"PHENO_0052","TPL_011","injected_rate_pulse","TPL_011_EVENT_003","none",51,55,13.9172185873412,14.2390752711315,5,6,0.321856683790286,0.0615611985854416,0.205234247091793,3.33382474363207,3.02758390613184,0.197827859583498,0.331542393803676,2.94965309900902,"no_burst_evidence","none","injected_burst","eligible","S0050",1,0.1,"holdout",1.39172185873412,1.42390752711315,0.0321856683790286,0.00615611985854416,0.0205234247091793
"PHENO_0053","TPL_011","injected_rate_pulse","TPL_011_EVENT_005","none",88,92,38.3219470400968,39.0511403040752,5,6,0.729193263978427,0.150020528509887,0.581920246977195,3.8789374544754,6.05975349496735,0.284627241551705,0.262395373820296,3.45308169070666,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0050",1,0.1,"holdout",3.83219470400968,3.90511403040752,0.0729193263978427,0.0150020528509887,0.0581920246977195
"PHENO_0054","TPL_011","injected_rate_pulse","TPL_011_EVENT_006","none",133,138,50.0312105078204,50.5638154814049,6,7,0.532604973584495,0.0898304482702552,0.391664173107976,4.36003805669157,3.46517059388652,0.511611301639938,0.285012173277744,3.86635591761555,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0050",1,0.1,"holdout",5.00312105078204,5.05638154814049,0.0532604973584495,0.00898304482702552,0.0391664173107976
"PHENO_0055","TPL_011","injected_rate_pulse","TPL_011_EVENT_007","none",140,146,51.0804877528484,51.5771671090267,7,8,0.496679356178271,0.0821154875022241,0.116600551904337,1.41995810353289,2.75247296916359,0.342805570442337,0.723679093727599,1.14651720017005,"no_burst_evidence","none","injected_burst","eligible","S0050",1,0.1,"holdout",5.10804877528484,5.15771671090267,0.0496679356178271,0.00821154875022241,0.0116600551904337
"PHENO_0111","TPL_011","null_model_burst_like_excursion","none","TPL_011_STATE_004",97,105,40.1099749075127,40.8519866973917,9,10,0.742011789879073,0.0711280140725255,0.248257824276257,3.49029601786887,3.00836440316058,0.486741537359859,0.410568656840789,3.97663463659155,"ambiguous_burst_like","gamma_null_excursion_between_guard_bands","mechanism_negative_null_excursion_audit","exclude_primary_include_sensitivity","S0050",1,0.1,"holdout",4.01099749075127,4.08519866973917,0.0742011789879073,0.00711280140725255,0.0248257824276257
"PHENO_0051","TPL_011","injected_rate_pulse","TPL_011_EVENT_002","none",15,18,6.61811803003852,6.8340631730981,4,5,0.215945143059584,0.0560498690459306,0.137555881939711,2.45416955081535,2.95981950281778,0.426044404828712,0.521223651098416,2.02425450246946,"no_burst_evidence","none","injected_burst","eligible","S0034",4,0.4,"holdout",2.64724721201541,2.73362526923924,0.0863780572238335,0.0224199476183722,0.0550223527758843
"PHENO_0052","TPL_011","injected_rate_pulse","TPL_011_EVENT_003","none",51,55,13.9172185873412,14.2390752711315,5,6,0.321856683790286,0.0615611985854416,0.205234247091793,3.33382474363207,3.02758390613184,0.197827859583498,0.331542393803676,2.94965309900902,"no_burst_evidence","none","injected_burst","eligible","S0034",4,0.4,"holdout",5.56688743493648,5.6956301084526,0.128742673516114,0.0246244794341767,0.0820936988367172
"PHENO_0053","TPL_011","injected_rate_pulse","TPL_011_EVENT_005","none",88,92,38.3219470400968,39.0511403040752,5,6,0.729193263978427,0.150020528509887,0.581920246977195,3.8789374544754,6.05975349496735,0.284627241551705,0.262395373820296,3.45308169070666,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0034",4,0.4,"holdout",15.3287788160387,15.6204561216301,0.291677305591371,0.0600082114039547,0.232768098790878
"PHENO_0054","TPL_011","injected_rate_pulse","TPL_011_EVENT_006","none",133,138,50.0312105078204,50.5638154814049,6,7,0.532604973584495,0.0898304482702552,0.391664173107976,4.36003805669157,3.46517059388652,0.511611301639938,0.285012173277744,3.86635591761555,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0034",4,0.4,"holdout",20.0124842031281,20.2255261925619,0.213041989433798,0.0359321793081021,0.15666566924319
"PHENO_0055","TPL_011","injected_rate_pulse","TPL_011_EVENT_007","none",140,146,51.0804877528484,51.5771671090267,7,8,0.496679356178271,0.0821154875022241,0.116600551904337,1.41995810353289,2.75247296916359,0.342805570442337,0.723679093727599,1.14651720017005,"no_burst_evidence","none","injected_burst","eligible","S0034",4,0.4,"holdout",20.4321951011394,20.6308668436107,0.198671742471309,0.0328461950008896,0.0466402207617347
