"Template_ID","Event_ID","Run_ID","State_Envelope_ID","Event_Label","Pause_Subtype","Event_Context","Latent_Pulse_ID","Latent_Start_u","Latent_End_u","Latent_Duration_u","Realized_Start_u","Realized_End_u","Realized_Duration_u","Realized_Left_Spike_Index","Realized_Right_Spike_Index","N_Realized_Spikes","N_Realized_ISIs","Rate_Multiplier","Pulse_Strength_Stratum","Frozen_Target_Spikes","Burst_Quota_ID","Is_Four_Spike_Boundary","Composite_HFS_Regime_ID","Boundary_Definition","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Evaluation_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Latent_Start_s","Latent_End_s","Latent_Duration_s","Realized_Start_s","Realized_End_s","Realized_Duration_s"
"TPL_010","TPL_010_EVENT_005","TPL_010_RUN_012","none","Burst","none","standalone_burst","TPL_010_PULSE_003",44.9402591423353,45.3621984157116,0.421939273376303,44.9588080332413,45.3495759095543,0.390767876313035,85,89,5,4,11.4240466067567,"strong",5,"BQ_030",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0048","no_burst_evidence",1.64752636622679,"eligible","S0002",10,1,"holdout",44.9402591423353,45.3621984157116,0.421939273376303,44.9588080332413,45.3495759095543,0.390767876313035
"TPL_010","TPL_010_EVENT_006","TPL_010_RUN_013","TPL_010_STATE_004","Burst","none","burst_in_hfs","TPL_010_PULSE_004",47.3188794469882,47.7154589311757,0.396579484187498,47.3453538927823,47.6834422650605,0.338088372278264,97,104,8,7,7.84892067906912,"moderate",8,"BQ_079",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0049","clear_burst_like",4.14196742557149,"eligible","S0002",10,1,"holdout",47.3188794469882,47.7154589311757,0.396579484187498,47.3453538927823,47.6834422650605,0.338088372278264
"TPL_010","TPL_010_EVENT_007","TPL_010_RUN_014","none","Pause","canonical","canonical","none",,,,52.5703985320665,56.1656253186315,3.59522678656504,123,124,2,1,,"none",,"none",FALSE,"TPL_010_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0002",10,1,"holdout",,,,52.5703985320665,56.1656253186315,3.59522678656504
"TPL_010","TPL_010_EVENT_008","TPL_010_RUN_015","TPL_010_STATE_005","Burst","none","burst_in_hfs","TPL_010_PULSE_005",57.8290256534845,58.3038468158013,0.474821162316815,57.8734314880973,58.2066994843765,0.333267996279211,133,141,9,8,5.40041908959392,"weak",9,"BQ_080",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0050","clear_burst_like",5.38806719367663,"eligible","S0002",10,1,"holdout",57.8290256534845,58.3038468158013,0.474821162316815,57.8734314880973,58.2066994843765,0.333267996279211
"TPL_011","TPL_011_EVENT_001","TPL_011_RUN_001","none","Pause","canonical","canonical","none",,,,0,4.22007746221498,4.22007746221498,1,2,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0050",1,0.1,"holdout",,,,0,0.422007746221498,0.422007746221498
"TPL_011","TPL_011_EVENT_002","TPL_011_RUN_002","TPL_011_STATE_001","Burst","none","burst_in_hfs","TPL_011_PULSE_001",6.6107030159238,6.85694072142713,0.246237705503334,6.61811803003852,6.8340631730981,0.215945143059583,15,19,5,4,7.3410812667571,"moderate",5,"BQ_081",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0051","no_burst_evidence",2.02425450246946,"eligible","S0050",1,0.1,"holdout",0.66107030159238,0.685694072142713,0.0246237705503334,0.661811803003852,0.68340631730981,0.0215945143059583
"TPL_011","TPL_011_EVENT_003","TPL_011_RUN_004","TPL_011_STATE_002","Burst","none","burst_in_hfs","TPL_011_PULSE_002",13.8788815925432,14.243287474734,0.364405882190798,13.9172185873412,14.2390752711315,0.321856683790287,51,56,6,5,5.16952896257862,"weak",6,"BQ_082",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0052","no_burst_evidence",2.94965309900902,"eligible","S0050",1,0.1,"holdout",1.38788815925432,1.4243287474734,0.0364405882190798,1.39172185873412,1.42390752711315,0.0321856683790287
"TPL_011","TPL_011_EVENT_004","TPL_011_RUN_006","none","Pause","canonical","canonical","none",,,,34.5974576146969,37.6828628748817,3.08540526018478,86,87,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0050",1,0.1,"holdout",,,,3.45974576146969,3.76828628748817,0.308540526018478
"TPL_011","TPL_011_EVENT_005","TPL_011_RUN_008","none","Burst","none","standalone_burst","TPL_011_PULSE_003",38.2491443079737,39.1491443079737,0.899999999999999,38.3219470400968,39.0511403040752,0.729193263978424,88,93,6,5,4.20837444986682,"weak",6,"BQ_031",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0053","ambiguous_burst_like",3.45308169070666,"exclude_primary_include_sensitivity","S0050",1,0.1,"holdout",3.82491443079737,3.91491443079737,0.0899999999999999,3.83219470400968,3.90511403040752,0.0729193263978424
"TPL_011","TPL_011_EVENT_006","TPL_011_RUN_011","none","Burst","none","standalone_burst","TPL_011_PULSE_004",49.9167837260263,50.6254058779814,0.708622151955097,50.0312105078204,50.5638154814049,0.532604973584498,133,139,7,6,6.21765029395465,"moderate",7,"BQ_032",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0054","ambiguous_burst_like",3.86635591761555,"exclude_primary_include_sensitivity","S0050",1,0.1,"holdout",4.99167837260263,5.06254058779814,0.0708622151955098,5.00312105078204,5.05638154814049,0.0532604973584498
"TPL_011","TPL_011_EVENT_007","TPL_011_RUN_013","none","Burst","none","standalone_burst","TPL_011_PULSE_005",51.0408643844565,51.6506818538206,0.60981746936411,51.0804877528484,51.5771671090267,0.496679356178269,140,147,8,7,9.80405865609646,"strong",8,"BQ_033",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0055","no_burst_evidence",1.14651720017005,"eligible","S0050",1,0.1,"holdout",5.10408643844565,5.16506818538206,0.060981746936411,5.10804877528484,5.15771671090267,0.0496679356178269
"TPL_011","TPL_011_EVENT_001","TPL_011_RUN_001","none","Pause","canonical","canonical","none",,,,0,4.22007746221498,4.22007746221498,1,2,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0034",4,0.4,"holdout",,,,0,1.68803098488599,1.68803098488599
"TPL_011","TPL_011_EVENT_002","TPL_011_RUN_002","TPL_011_STATE_001","Burst","none","burst_in_hfs","TPL_011_PULSE_001",6.6107030159238,6.85694072142713,0.246237705503334,6.61811803003852,6.8340631730981,0.215945143059583,15,19,5,4,7.3410812667571,"moderate",5,"BQ_081",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0051","no_burst_evidence",2.02425450246946,"eligible","S0034",4,0.4,"holdout",2.64428120636952,2.74277628857085,0.0984950822013335,2.64724721201541,2.73362526923924,0.0863780572238333
"TPL_011","TPL_011_EVENT_003","TPL_011_RUN_004","TPL_011_STATE_002","Burst","none","burst_in_hfs","TPL_011_PULSE_002",13.8788815925432,14.243287474734,0.364405882190798,13.9172185873412,14.2390752711315,0.321856683790287,51,56,6,5,5.16952896257862,"weak",6,"BQ_082",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0052","no_burst_evidence",2.94965309900902,"eligible","S0034",4,0.4,"holdout",5.55155263701729,5.69731498989361,0.145762352876319,5.56688743493648,5.6956301084526,0.128742673516115
"TPL_011","TPL_011_EVENT_004","TPL_011_RUN_006","none","Pause","canonical","canonical","none",,,,34.5974576146969,37.6828628748817,3.08540526018478,86,87,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0034",4,0.4,"holdout",,,,13.8389830458788,15.0731451499527,1.23416210407391
"TPL_011","TPL_011_EVENT_005","TPL_011_RUN_008","none","Burst","none","standalone_burst","TPL_011_PULSE_003",38.2491443079737,39.1491443079737,0.899999999999999,38.3219470400968,39.0511403040752,0.729193263978424,88,93,6,5,4.20837444986682,"weak",6,"BQ_031",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0053","ambiguous_burst_like",3.45308169070666,"exclude_primary_include_sensitivity","S0034",4,0.4,"holdout",15.2996577231895,15.6596577231895,0.359999999999999,15.3287788160387,15.6204561216301,0.291677305591369
"TPL_011","TPL_011_EVENT_006","TPL_011_RUN_011","none","Burst","none","standalone_burst","TPL_011_PULSE_004",49.9167837260263,50.6254058779814,0.708622151955097,50.0312105078204,50.5638154814049,0.532604973584498,133,139,7,6,6.21765029395465,"moderate",7,"BQ_032",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0054","ambiguous_burst_like",3.86635591761555,"exclude_primary_include_sensitivity","S0034",4,0.4,"holdout",19.9667134904105,20.2501623511926,0.283448860782039,20.0124842031281,20.2255261925619,0.213041989433799
"TPL_011","TPL_011_EVENT_007","TPL_011_RUN_013","none","Burst","none","standalone_burst","TPL_011_PULSE_005",51.0408643844565,51.6506818538206,0.60981746936411,51.0804877528484,51.5771671090267,0.496679356178269,140,147,8,7,9.80405865609646,"strong",8,"BQ_033",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0055","no_burst_evidence",1.14651720017005,"eligible","S0034",4,0.4,"holdout",20.4163457537826,20.6602727415282,0.243926987745644,20.4321951011394,20.6308668436107,0.198671742471308
"TPL_011","TPL_011_EVENT_001","TPL_011_RUN_001","none","Pause","canonical","canonical","none",,,,0,4.22007746221498,4.22007746221498,1,2,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0046",10,1,"holdout",,,,0,4.22007746221498,4.22007746221498
"TPL_011","TPL_011_EVENT_002","TPL_011_RUN_002","TPL_011_STATE_001","Burst","none","burst_in_hfs","TPL_011_PULSE_001",6.6107030159238,6.85694072142713,0.246237705503334,6.61811803003852,6.8340631730981,0.215945143059583,15,19,5,4,7.3410812667571,"moderate",5,"BQ_081",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0051","no_burst_evidence",2.02425450246946,"eligible","S0046",10,1,"holdout",6.6107030159238,6.85694072142713,0.246237705503334,6.61811803003852,6.8340631730981,0.215945143059583
"TPL_011","TPL_011_EVENT_003","TPL_011_RUN_004","TPL_011_STATE_002","Burst","none","burst_in_hfs","TPL_011_PULSE_002",13.8788815925432,14.243287474734,0.364405882190798,13.9172185873412,14.2390752711315,0.321856683790287,51,56,6,5,5.16952896257862,"weak",6,"BQ_082",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0052","no_burst_evidence",2.94965309900902,"eligible","S0046",10,1,"holdout",13.8788815925432,14.243287474734,0.364405882190798,13.9172185873412,14.2390752711315,0.321856683790287
"TPL_011","TPL_011_EVENT_004","TPL_011_RUN_006","none","Pause","canonical","canonical","none",,,,34.5974576146969,37.6828628748817,3.08540526018478,86,87,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0046",10,1,"holdout",,,,34.5974576146969,37.6828628748817,3.08540526018478
"TPL_011","TPL_011_EVENT_005","TPL_011_RUN_008","none","Burst","none","standalone_burst","TPL_011_PULSE_003",38.2491443079737,39.1491443079737,0.899999999999999,38.3219470400968,39.0511403040752,0.729193263978424,88,93,6,5,4.20837444986682,"weak",6,"BQ_031",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0053","ambiguous_burst_like",3.45308169070666,"exclude_primary_include_sensitivity","S0046",10,1,"holdout",38.2491443079737,39.1491443079737,0.899999999999999,38.3219470400968,39.0511403040752,0.729193263978424
"TPL_011","TPL_011_EVENT_006","TPL_011_RUN_011","none","Burst","none","standalone_burst","TPL_011_PULSE_004",49.9167837260263,50.6254058779814,0.708622151955097,50.0312105078204,50.5638154814049,0.532604973584498,133,139,7,6,6.21765029395465,"moderate",7,"BQ_032",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0054","ambiguous_burst_like",3.86635591761555,"exclude_primary_include_sensitivity","S0046",10,1,"holdout",49.9167837260263,50.6254058779814,0.708622151955097,50.0312105078204,50.5638154814049,0.532604973584498
"TPL_011","TPL_011_EVENT_007","TPL_011_RUN_013","none","Burst","none","standalone_burst","TPL_011_PULSE_005",51.0408643844565,51.6506818538206,0.60981746936411,51.0804877528484,51.5771671090267,0.496679356178269,140,147,8,7,9.80405865609646,"strong",8,"BQ_033",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0055","no_burst_evidence",1.14651720017005,"eligible","S0046",10,1,"holdout",51.0408643844565,51.6506818538206,0.60981746936411,51.0804877528484,51.5771671090267,0.496679356178269
"TPL_012","TPL_012_EVENT_001","TPL_012_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,12.2075830892282,17.8385075580883,5.63092446886003,15,17,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0016",1,0.1,"holdout",,,,1.22075830892282,1.78385075580883,0.563092446886003
"TPL_012","TPL_012_EVENT_002","TPL_012_RUN_004","none","Pause","canonical","canonical","none",,,,23.7587707264146,27.3466440468824,3.58787332046777,32,33,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0016",1,0.1,"holdout",,,,2.37587707264146,2.73466440468824,0.358787332046777
"TPL_012","TPL_012_EVENT_003","TPL_012_RUN_006","none","Burst","none","standalone_burst","TPL_012_PULSE_001",33.5787947285693,34.1136403869635,0.534845658394183,33.6497405200556,34.0582207459214,0.408480225865837,61,65,5,4,7.73170317593031,"moderate",5,"BQ_035",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0056","no_burst_evidence",2.09297776849544,"eligible","S0016",1,0.1,"holdout",3.35787947285693,3.41136403869635,0.0534845658394183,3.36497405200556,3.40582207459214,0.0408480225865837
"TPL_012","TPL_012_EVENT_004","TPL_012_RUN_008","TPL_012_STATE_004","Burst","none","burst_in_hfs","TPL_012_PULSE_002",38.4527991712984,38.8122976239598,0.359498452661363,38.5013126467634,38.7750836682564,0.273771021492976,83,89,7,6,5.85635628155433,"moderate",7,"BQ_083",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0057","clear_burst_like",4.3681034318721,"eligible","S0016",1,0.1,"holdout",3.84527991712984,3.88122976239598,0.0359498452661363,3.85013126467634,3.87750836682564,0.0273771021492976
"TPL_012","TPL_012_EVENT_005","TPL_012_RUN_009","none","Pause","canonical","canonical","none",,,,41.3569886448616,44.2377716485233,2.88078300366178,99,100,2,1,,"none",,"none",FALSE,"TPL_012_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0016",1,0.1,"holdout",,,,4.13569886448616,4.42377716485233,0.288078300366178
"TPL_012","TPL_012_EVENT_006","TPL_012_RUN_010","TPL_012_STATE_005","Burst","none","burst_in_hfs","TPL_012_PULSE_003",47.4722910518106,47.6196500328921,0.14735898108151,47.4821296652172,47.6112360087785,0.129106343561354,114,117,4,3,10.6432973714545,"strong",4,"BQ_084",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0058","no_burst_evidence",2.55867891584979,"eligible","S0016",1,0.1,"holdout",4.74722910518106,4.76196500328921,0.014735898108151,4.74821296652172,4.76112360087785,0.0129106343561354
"TPL_012","TPL_012_EVENT_007","TPL_012_RUN_012","none","Burst","none","standalone_burst","TPL_012_PULSE_004",52.2893043046349,52.6576559313201,0.368351626685232,52.3033130561695,52.6470079168816,0.343694860712027,136,141,6,5,9.03589855693281,"strong",6,"BQ_036",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0059","no_burst_evidence",2.2725386776323,"eligible","S0016",1,0.1,"holdout",5.22893043046349,5.26576559313201,0.0368351626685232,5.23033130561695,5.26470079168816,0.0343694860712027
"TPL_012","TPL_012_EVENT_008","TPL_012_RUN_014","none","Burst","none","standalone_burst","TPL_012_PULSE_005",53.07506051209,53.97506051209,0.900000000000006,53.1329629804612,53.9041162313044,0.77115325084322,142,150,9,8,4.73792529571801,"weak",9,"BQ_034",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0060","no_burst_evidence",-0.689628519455498,"eligible","S0016",1,0.1,"holdout",5.307506051209,5.397506051209,0.0900000000000006,5.31329629804612,5.39041162313044,0.077115325084322
"TPL_012","TPL_012_EVENT_001","TPL_012_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,12.2075830892282,17.8385075580883,5.63092446886003,15,17,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0031",4,0.4,"holdout",,,,4.8830332356913,7.13540302323531,2.25236978754401
"TPL_012","TPL_012_EVENT_002","TPL_012_RUN_004","none","Pause","canonical","canonical","none",,,,23.7587707264146,27.3466440468824,3.58787332046777,32,33,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0031",4,0.4,"holdout",,,,9.50350829056583,10.9386576187529,1.43514932818711
"TPL_012","TPL_012_EVENT_003","TPL_012_RUN_006","none","Burst","none","standalone_burst","TPL_012_PULSE_001",33.5787947285693,34.1136403869635,0.534845658394183,33.6497405200556,34.0582207459214,0.408480225865837,61,65,5,4,7.73170317593031,"moderate",5,"BQ_035",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0056","no_burst_evidence",2.09297776849544,"eligible","S0031",4,0.4,"holdout",13.4315178914277,13.6454561547854,0.213938263357673,13.4598962080222,13.6232882983686,0.163392090346335
"TPL_012","TPL_012_EVENT_004","TPL_012_RUN_008","TPL_012_STATE_004","Burst","none","burst_in_hfs","TPL_012_PULSE_002",38.4527991712984,38.8122976239598,0.359498452661363,38.5013126467634,38.7750836682564,0.273771021492976,83,89,7,6,5.85635628155433,"moderate",7,"BQ_083",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0057","clear_burst_like",4.3681034318721,"eligible","S0031",4,0.4,"holdout",15.3811196685194,15.5249190495839,0.143799381064545,15.4005250587054,15.5100334673026,0.109508408597191
"TPL_012","TPL_012_EVENT_005","TPL_012_RUN_009","none","Pause","canonical","canonical","none",,,,41.3569886448616,44.2377716485233,2.88078300366178,99,100,2,1,,"none",,"none",FALSE,"TPL_012_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0031",4,0.4,"holdout",,,,16.5427954579446,17.6951086594093,1.15231320146471
"TPL_012","TPL_012_EVENT_006","TPL_012_RUN_010","TPL_012_STATE_005","Burst","none","burst_in_hfs","TPL_012_PULSE_003",47.4722910518106,47.6196500328921,0.14735898108151,47.4821296652172,47.6112360087785,0.129106343561354,114,117,4,3,10.6432973714545,"strong",4,"BQ_084",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0058","no_burst_evidence",2.55867891584979,"eligible","S0031",4,0.4,"holdout",18.9889164207242,19.0478600131568,0.058943592432604,18.9928518660869,19.0444944035114,0.0516425374245415
"TPL_012","TPL_012_EVENT_007","TPL_012_RUN_012","none","Burst","none","standalone_burst","TPL_012_PULSE_004",52.2893043046349,52.6576559313201,0.368351626685232,52.3033130561695,52.6470079168816,0.343694860712027,136,141,6,5,9.03589855693281,"strong",6,"BQ_036",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0059","no_burst_evidence",2.2725386776323,"eligible","S0031",4,0.4,"holdout",20.915721721854,21.063062372528,0.147340650674093,20.9213252224678,21.0588031667526,0.137477944284811
"TPL_012","TPL_012_EVENT_008","TPL_012_RUN_014","none","Burst","none","standalone_burst","TPL_012_PULSE_005",53.07506051209,53.97506051209,0.900000000000006,53.1329629804612,53.9041162313044,0.77115325084322,142,150,9,8,4.73792529571801,"weak",9,"BQ_034",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0060","no_burst_evidence",-0.689628519455498,"eligible","S0031",4,0.4,"holdout",21.230024204836,21.590024204836,0.360000000000002,21.2531851921845,21.5616464925218,0.308461300337288
"TPL_012","TPL_012_EVENT_001","TPL_012_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,12.2075830892282,17.8385075580883,5.63092446886003,15,17,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0057",10,1,"holdout",,,,12.2075830892282,17.8385075580883,5.63092446886003
"TPL_012","TPL_012_EVENT_002","TPL_012_RUN_004","none","Pause","canonical","canonical","none",,,,23.7587707264146,27.3466440468824,3.58787332046777,32,33,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0057",10,1,"holdout",,,,23.7587707264146,27.3466440468824,3.58787332046777
"TPL_012","TPL_012_EVENT_003","TPL_012_RUN_006","none","Burst","none","standalone_burst","TPL_012_PULSE_001",33.5787947285693,34.1136403869635,0.534845658394183,33.6497405200556,34.0582207459214,0.408480225865837,61,65,5,4,7.73170317593031,"moderate",5,"BQ_035",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0056","no_burst_evidence",2.09297776849544,"eligible","S0057",10,1,"holdout",33.5787947285693,34.1136403869635,0.534845658394183,33.6497405200556,34.0582207459214,0.408480225865837
"TPL_012","TPL_012_EVENT_004","TPL_012_RUN_008","TPL_012_STATE_004","Burst","none","burst_in_hfs","TPL_012_PULSE_002",38.4527991712984,38.8122976239598,0.359498452661363,38.5013126467634,38.7750836682564,0.273771021492976,83,89,7,6,5.85635628155433,"moderate",7,"BQ_083",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0057","clear_burst_like",4.3681034318721,"eligible","S0057",10,1,"holdout",38.4527991712984,38.8122976239598,0.359498452661363,38.5013126467634,38.7750836682564,0.273771021492976
"TPL_012","TPL_012_EVENT_005","TPL_012_RUN_009","none","Pause","canonical","canonical","none",,,,41.3569886448616,44.2377716485233,2.88078300366178,99,100,2,1,,"none",,"none",FALSE,"TPL_012_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0057",10,1,"holdout",,,,41.3569886448616,44.2377716485233,2.88078300366178
"TPL_012","TPL_012_EVENT_006","TPL_012_RUN_010","TPL_012_STATE_005","Burst","none","burst_in_hfs","TPL_012_PULSE_003",47.4722910518106,47.6196500328921,0.14735898108151,47.4821296652172,47.6112360087785,0.129106343561354,114,117,4,3,10.6432973714545,"strong",4,"BQ_084",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0058","no_burst_evidence",2.55867891584979,"eligible","S0057",10,1,"holdout",47.4722910518106,47.6196500328921,0.14735898108151,47.4821296652172,47.6112360087785,0.129106343561354
"TPL_012","TPL_012_EVENT_007","TPL_012_RUN_012","none","Burst","none","standalone_burst","TPL_012_PULSE_004",52.2893043046349,52.6576559313201,0.368351626685232,52.3033130561695,52.6470079168816,0.343694860712027,136,141,6,5,9.03589855693281,"strong",6,"BQ_036",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0059","no_burst_evidence",2.2725386776323,"eligible","S0057",10,1,"holdout",52.2893043046349,52.6576559313201,0.368351626685232,52.3033130561695,52.6470079168816,0.343694860712027
"TPL_012","TPL_012_EVENT_008","TPL_012_RUN_014","none","Burst","none","standalone_burst","TPL_012_PULSE_005",53.07506051209,53.97506051209,0.900000000000006,53.1329629804612,53.9041162313044,0.77115325084322,142,150,9,8,4.73792529571801,"weak",9,"BQ_034",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0060","no_burst_evidence",-0.689628519455498,"eligible","S0057",10,1,"holdout",53.07506051209,53.97506051209,0.900000000000006,53.1329629804612,53.9041162313044,0.77115325084322
"TPL_013","TPL_013_EVENT_001","TPL_013_RUN_001","none","Burst","none","standalone_burst","TPL_013_PULSE_001",-0.063248600563811,0.836751399436189,0.9,0,0.689316184315184,0.689316184315184,1,7,7,6,5.20830588357057,"weak",7,"BQ_037",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0061","no_burst_evidence",-0.740422248452139,"eligible","S0012",1,0.1,"holdout",-0.0063248600563811,0.0836751399436189,0.09,0,0.0689316184315184,0.0689316184315184
"TPL_013","TPL_013_EVENT_002","TPL_013_RUN_003","none","Burst","none","standalone_burst","TPL_013_PULSE_002",1.16475998829901,2.06475998829901,0.9,1.27688708385388,1.96616684319683,0.689279759342946,8,15,8,7,7.00369359413162,"moderate",8,"BQ_038",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0062","clear_burst_like",5.64506110228926,"eligible","S0012",1,0.1,"holdout",0.116475998829901,0.206475998829901,0.09,0.127688708385388,0.196616684319683,0.0689279759342946
"TPL_013","TPL_013_EVENT_003","TPL_013_RUN_005","none","Pause","canonical","canonical","none",,,,12.7098232698084,16.3371094058191,3.62728613601066,27,28,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0012",1,0.1,"holdout",,,,1.27098232698084,1.63371094058191,0.362728613601066
"TPL_013","TPL_013_EVENT_004","TPL_013_RUN_006","TPL_013_STATE_002","Burst","none","burst_in_hfs","TPL_013_PULSE_003",19.1409212586989,19.4605551778067,0.31963391910784,19.1593788904612,19.4538841402722,0.294505249811053,39,47,9,8,8.14175082556903,"strong",9,"BQ_086",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0063","clear_burst_like",4.74111717291984,"eligible","S0012",1,0.1,"holdout",1.91409212586989,1.94605551778067,0.031963391910784,1.91593788904612,1.94538841402722,0.0294505249811053
"TPL_013","TPL_013_EVENT_005","TPL_013_RUN_008","none","Burst","none","standalone_burst","TPL_013_PULSE_004",24.3853215326555,25.2853215326556,0.900000000000002,24.4051829977295,25.232327939528,0.827144941798537,63,71,9,8,8.11011462286115,"strong",9,"BQ_039",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0064","no_burst_evidence",3.1594926376015,"eligible","S0012",1,0.1,"holdout",2.43853215326556,2.52853215326556,0.0900000000000002,2.44051829977295,2.5232327939528,0.0827144941798537
"TPL_013","TPL_013_EVENT_006","TPL_013_RUN_012","none","Pause","canonical","canonical","none",,,,36.4665428763628,39.5288796670176,3.06233679065481,106,107,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0012",1,0.1,"holdout",,,,3.64665428763628,3.95288796670176,0.306233679065481
"TPL_013","TPL_013_EVENT_007","TPL_013_RUN_013","TPL_013_STATE_005","Burst","none","burst_in_hfs","TPL_013_PULSE_005",42.2245249302026,42.7945404833181,0.570015553115539,42.2313691838419,42.7167088088649,0.485339625023002,114,121,8,7,6.10818199359346,"moderate",8,"BQ_085",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0065","clear_burst_like",4.70949484218721,"eligible","S0012",1,0.1,"holdout",4.22245249302026,4.27945404833181,0.0570015553115539,4.22313691838419,4.27167088088649,0.0485339625023002
"TPL_013","TPL_013_EVENT_001","TPL_013_RUN_001","none","Burst","none","standalone_burst","TPL_013_PULSE_001",-0.063248600563811,0.836751399436189,0.9,0,0.689316184315184,0.689316184315184,1,7,7,6,5.20830588357057,"weak",7,"BQ_037",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0061","no_burst_evidence",-0.740422248452139,"eligible","S0022",4,0.4,"holdout",-0.0252994402255244,0.334700559774476,0.36,0,0.275726473726074,0.275726473726074
"TPL_013","TPL_013_EVENT_002","TPL_013_RUN_003","none","Burst","none","standalone_burst","TPL_013_PULSE_002",1.16475998829901,2.06475998829901,0.9,1.27688708385388,1.96616684319683,0.689279759342946,8,15,8,7,7.00369359413162,"moderate",8,"BQ_038",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0062","clear_burst_like",5.64506110228926,"eligible","S0022",4,0.4,"holdout",0.465903995319605,0.825903995319605,0.36,0.510754833541552,0.786466737278731,0.275711903737179
