"Template_ID","Run_ID","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","N_ISIs","Duration_u"
"TPL_017","TPL_017_RUN_004","burst","BQ_051",1284504141,"burst=1455557416;hfs=1974151460;hfs_shape=497526562;hfs_total=72354606;nested_burst=1974294938;nested_duration=1246301939;nested_position=1012258453;point_process=1284504141","0450695f6b07c65fc2bff440e1f8644fd54c4c24671088e846495855e97071b2",4,0.251363293651061
"TPL_017","TPL_017_RUN_005","pause","canonical_1",1981558424,"point_process=1981558424","954a0439a4f147f0c2dc724975eb6a3bfe1e02ab1b7f9fc498fc5453499cf81f",1,3.04039441007189
"TPL_017","TPL_017_RUN_006","background","background_01",401131801,"point_process=401131801","6f6f90b10d39d0b3133842e07ca8b9416fbe0d12f6e2c5448381d41c9688f31f",1,0.81229289970168
"TPL_017","TPL_017_RUN_007","hfs_with_nested_burst","BQ_093",237067895,"hfs_with_nested_burst=590908460;hfs=780421821;hfs_shape=1945531459;hfs_total=734105201;nested_burst=1702348614;nested_duration=1540381915;nested_position=1312505018;point_process=237067895","bda540be0cbbef9d08a3b8229b088cbb9bbe23333f1dd8da8dab7c1c920feec4",34,5.45668690067845
"TPL_017","TPL_017_RUN_008","background","background_02",1642754738,"point_process=1642754738","44bff283945a0b9b1d4e2087581e883cd67bc1b805650c486ab6f7d15cf54e4f",3,1.31038517823881
"TPL_017","TPL_017_RUN_009","tonic","generic_stress_2",2104968412,"point_process=2104968412","ac7c852afb42608eecb77617ce17a78bd94878cac7ed18e54237c76c28b6a5c6",11,7.34927257594321
"TPL_017","TPL_017_RUN_010","pause","canonical_2",180363387,"point_process=180363387","11fb0a19e42d2efe843bd60b233cf39e28b7d2da12c0e1d342e638783b8921f2",1,3.38959175297059
"TPL_017","TPL_017_RUN_011","background","background_03",1794534397,"point_process=1794534397","1ed124e39120ed706c96f9801258fa71819a1e113da4de6448a1b4d50d23ee2a",1,0.606199432747333
"TPL_017","TPL_017_RUN_012","hfs_with_nested_burst","BQ_094",1062723752,"hfs_with_nested_burst=810066877;hfs=1527188381;hfs_shape=1115712396;hfs_total=605513447;nested_burst=577096437;nested_duration=490850364;nested_position=25995811;point_process=1062723752","a47b0713d9d1003413e29bbdbde532e7a5ee6c564470605b51acc376d46d5682",30,5.29575275149645
"TPL_017","TPL_017_RUN_013","burst","BQ_049",210921880,"burst=35181183;hfs=829713545;hfs_shape=1509303826;hfs_total=587066950;nested_burst=894325318;nested_duration=1721334270;nested_position=195571827;point_process=210921880","68700b0c15269896cf565cfcb542ee0df19d13d555fbbccbc09c1475c180fb60",7,0.763470554577719
"TPL_017","TPL_017_RUN_014","hfs","regular_1",1635686079,"point_process=1635686079","01d6b8e1f2a08ba37c6aeb02876e46cd6dee98e0e30767f230bb421158c3c1f4",22,6.6376630525837
"TPL_018","TPL_018_RUN_001","hfs","irregular_1",364148743,"point_process=364148743","630053930fa5df567b1b4d12aa11ec4b75283ae9c42beca8037a199da123b728",25,3.96782248484295
"TPL_018","TPL_018_RUN_002","burst","BQ_053",1816675194,"burst=1703145091;hfs=1912444814;hfs_shape=1764456424;hfs_total=1925276694;nested_burst=850086270;nested_duration=1850404445;nested_position=834047792;point_process=1816675194","96802d998bf99cea3f4ead7a157cc2b60699365e2abb5925bd9e3c9f47ca3d4c",3,0.289959105958045
"TPL_018","TPL_018_RUN_003","background","background_01",260627731,"point_process=260627731","7b680d4b034aee211baa087cbaa090a2ed1e8d5288fb21e1359f3aa76a475232",3,3.08279054597039
"TPL_018","TPL_018_RUN_004","tonic","generic_stress_1",1831456120,"point_process=1831456120","2b39e5df489668a3361f6685469eff50139604a47b39137ee6df932458089109",9,4.85580351413533
"TPL_018","TPL_018_RUN_005","pause","complex_multi_gap_1",454340982,"point_process=454340982","6538a8d3d3cd52930e4e63aa9962b09588c5098b17f8b424b86aaad5f3e9244f",2,5.98550267405808
"TPL_018","TPL_018_RUN_006","burst","BQ_054",805651833,"burst=1256194285;hfs=1116644049;hfs_shape=1529728970;hfs_total=312889285;nested_burst=1728211164;nested_duration=1623300233;nested_position=1850606662;point_process=805651833","fd50403009297e0d263154418a3264b2d6e5332d67ff2458fcbfa67bb2108134",6,0.55184236331411
"TPL_018","TPL_018_RUN_007","contextual_separator","separator_1",1751578329,"point_process=1751578329","a43658f5eee2e67b4a87065daead2d044bf766ed94957fbdad344606bad3559c",1,0.628697586432099
"TPL_018","TPL_018_RUN_008","burst","BQ_052",1269446783,"burst=1836811943;hfs=982630292;hfs_shape=31575450;hfs_total=1909749203;nested_burst=1958349231;nested_duration=1256298555;nested_position=144840683;point_process=1269446783","76799415cd362405e0caa6af98c98e44c2f801a19dba882581b4d7ca1f15d2cf",5,0.828784151595776
"TPL_018","TPL_018_RUN_009","hfs_with_nested_burst","BQ_095",2070518859,"hfs_with_nested_burst=1792126717;hfs=1728743472;hfs_shape=1581928420;hfs_total=914986641;nested_burst=1054826561;nested_duration=401125870;nested_position=1836631072;point_process=2070518859","3ce3434587e63d5bc5bf851ba1754a4cd937ba02b0a668ed592a4670272c4f2e",31,6.59442476277416
"TPL_018","TPL_018_RUN_010","pause","canonical_2",190602639,"point_process=190602639","83fc7a464b29988829440c2fcc4ff830356169761c97c20a9bc72b2bc9c4f7bd",1,2.95873219314963
"TPL_018","TPL_018_RUN_011","hfs_with_nested_burst","BQ_096",1436324791,"hfs_with_nested_burst=1071493546;hfs=854449079;hfs_shape=1016339891;hfs_total=2082579022;nested_burst=481150575;nested_duration=902525788;nested_position=2031485089;point_process=1436324791","69ba3ecef0ab9750ed94f00dbf423ea3ad69ff7c8548a364b6182e16e9525f03",34,6.07448274415033
"TPL_018","TPL_018_RUN_012","tonic","stn_like_empirical_2",1327681488,"point_process=1327681488","9bf2cf0bb4e9f1a4a0f003870cd621d0275838072778f34f848668c9be2e2129",8,2.22424725582661
"TPL_018","TPL_018_RUN_013","pause","canonical_3",785824575,"point_process=785824575","b89c8b626751ec0db7379d7cc7563a1303d03c54fd86bd15f1c03df4fadb51d6",1,4.60996507485397
"TPL_019","TPL_019_RUN_001","burst","BQ_057",558146770,"burst=933707102;hfs=1768000623;hfs_shape=2074499672;hfs_total=367576080;nested_burst=2113175506;nested_duration=60095840;nested_position=70942410;point_process=558146770","cca094e0e62af8d4a793ee8b9b0b229c72ea9b1122e30856bd734f3c60d98a8f",4,0.379075145433936
"TPL_019","TPL_019_RUN_002","hfs","irregular_1",1283716326,"point_process=1283716326","8c64d97af7a1a57de9ba7f7a65a75bc757cb8386cfdbc549ce922832c2ef188b",22,5.15600622955368
"TPL_019","TPL_019_RUN_003","pause","canonical_1",1128558244,"point_process=1128558244","9e52b3a8c871c3acb02b4ac47ef8cb4ad5db52086e56d98a0ef3aecb1dc2b249",1,2.90094660129398
"TPL_019","TPL_019_RUN_004","background","background_01",172054185,"point_process=172054185","fd953a1ba8b8a7e5b190995a77c98f0e92ee781966cfa6981306c427ac9d4452",3,3.8323340292859
"TPL_019","TPL_019_RUN_005","hfs_with_nested_burst","BQ_097",584841853,"hfs_with_nested_burst=191041107;hfs=553190609;hfs_shape=383960455;hfs_total=1422185868;nested_burst=105410502;nested_duration=1038310582;nested_position=1104141934;point_process=584841853","b3eec88541610011118dfdfd026ae9dcc569737aab04703189ec7c1817966750",34,7.76080915740971
"TPL_019","TPL_019_RUN_006","background","background_02",571206292,"point_process=571206292","df19b08ec6056bc13c07a858cdcef7f3265802942c73e46150c52505cd8f7fae",2,2.43423819421949
"TPL_019","TPL_019_RUN_007","burst","BQ_055",1995172913,"burst=208277641;hfs=640213077;hfs_shape=287803215;hfs_total=872781652;nested_burst=1678330516;nested_duration=1367781189;nested_position=246912122;point_process=1995172913","bcb15f363f1d7ae8b3d2f45e32a7539581aa7ad3fc8831a3bd721b880dfa7088",7,0.670893853459345
"TPL_019","TPL_019_RUN_008","contextual_separator","separator_1",396199991,"point_process=396199991","ccdbdf3a99af09ac3fdce1579f159d289ade6d609c4e749a41bebd840bec78e3",1,0.510214094724506
"TPL_019","TPL_019_RUN_009","burst","BQ_056",343842902,"burst=173714688;hfs=1289891810;hfs_shape=1146584009;hfs_total=309894514;nested_burst=1157009233;nested_duration=1298337898;nested_position=1669024438;point_process=343842902","33d01285739a9b2a3d6b9106dde38851652e2c9c01950bd4dcf0acf317b989b3",8,0.792115646064026
"TPL_019","TPL_019_RUN_010","background","background_03",1209397567,"point_process=1209397567","aea49b367d47e9b653fe5f8aa3fef57e131c27049f32d40c67104db7533de21f",2,1.12017353320521
"TPL_019","TPL_019_RUN_011","tonic","stn_like_empirical_1",1879139969,"point_process=1879139969","2a9c5386e5f8ef9c9a006c03095965e949a31e35dd82dd84ae3b7dbf8f0b2401",11,2.77255802920421
"TPL_019","TPL_019_RUN_012","background","background_04",209538802,"point_process=209538802","b023d0a752f3d1350bffe39aea08afaf2d94ff058ed44e74373ecb3d2fcf3dc6",1,0.213001264648863
"TPL_019","TPL_019_RUN_013","tonic","generic_stress_2",1639352069,"point_process=1639352069","2cd73c23285c37fe3b06ea621582154060e59d35b211b2ebd5dfb4ce8e2b1280",11,9.47256357303405
"TPL_019","TPL_019_RUN_014","pause","canonical_2",416422900,"point_process=416422900","e2886bf84d8c6ada8ac36e1732084315abbb76c95774cb53960dd7f801e3fb88",1,4.09684504056349
"TPL_019","TPL_019_RUN_015","background","background_05",2101925599,"point_process=2101925599","0e95e22dee50d5248cb921a954534c8339bd8e64028540133f872d0964dca9c8",1,0.411627226932336
"TPL_019","TPL_019_RUN_016","hfs_with_nested_burst","BQ_098",1972889327,"hfs_with_nested_burst=2037116278;hfs=321441187;hfs_shape=406760744;hfs_total=1210867477;nested_burst=935108676;nested_duration=1888532838;nested_position=1984428778;point_process=1972889327","6085de0005da1b5ccb2980c0f05be791984a312a3ead112f2fe072c995e5ee67",30,7.3002747757193
"TPL_020","TPL_020_RUN_001","burst","BQ_059",1747402044,"burst=978444045;hfs=14530002;hfs_shape=473227430;hfs_total=356406277;nested_burst=94384513;nested_duration=659619163;nested_position=869515958;point_process=1747402044","6023f043bfc5bc87b227b44d52946b2a9f4f260ee690981f26ec78bd80081837",6,0.537344407600089
"TPL_020","TPL_020_RUN_002","contextual_separator","separator_1",654551471,"point_process=654551471","4664fa0c8da804dea605b00dcab0d55bf791b8d13467613a75c3533566c6bcfd",1,0.544777138205245
"TPL_020","TPL_020_RUN_003","burst","BQ_060",1986175579,"burst=557334293;hfs=162209364;hfs_shape=1863956799;hfs_total=1071030291;nested_burst=1094501952;nested_duration=815689158;nested_position=588789781;point_process=1986175579","1c49829762a805edd0dfac5fd451b7a837b4ebb2a965642cab6ec376a38b1f6a",7,0.414013208251736
"TPL_020","TPL_020_RUN_004","tonic","generic_stress_1",339294258,"point_process=339294258","2fcb28ccbb6a7861dc17cf3aaa9096435238fcea954e067948e3f90d72a1c9be",8,4.62206301998607
"TPL_020","TPL_020_RUN_005","pause","complex_multi_gap_1",1007875408,"point_process=1007875408","97e0901f777c96ebe960a865dd43773c66bcf333552366688117d70f511b5fa7",3,6.69020617567003
"TPL_020","TPL_020_RUN_006","tonic","stn_like_empirical_2",1818309806,"point_process=1818309806","7f19f98f5be186811c0406673fdf8622117c9f1d70f8000b89e72c4462906f3d",8,2.07634701003691
"TPL_020","TPL_020_RUN_007","pause","canonical_2",1286517840,"point_process=1286517840","b7c8f3457e4749acfcd2afb000e8dfebf4ef1d7064717515b8840d9b1ea12605",1,3.07390653891489
"TPL_020","TPL_020_RUN_008","hfs","intermediate_1",1713072141,"point_process=1713072141","a9a053b37025bb9708e3a62c59c72ca844bb4b4936a5217aa415f6e4a553f7b4",21,4.79767765909538
"TPL_020","TPL_020_RUN_009","burst","BQ_058",2118487110,"burst=948178176;hfs=563270137;hfs_shape=364576271;hfs_total=864789893;nested_burst=1869061472;nested_duration=2129631578;nested_position=1579051365;point_process=2118487110","49be2fe3cdc4fa5df65e16d2199eae047385d7fe9809ac9fed46eac31d96dc5d",5,0.737183898023016
"TPL_020","TPL_020_RUN_010","hfs_with_nested_burst","BQ_099",1664290206,"hfs_with_nested_burst=2103510173;hfs=1058563055;hfs_shape=1354532868;hfs_total=415170602;nested_burst=1112539392;nested_duration=314690653;nested_position=186442122;point_process=1664290206","d6a4de23392e69ccb6ba2cc6234758d8eb9a43d8933cf30656b4007c25b60b37",34,6.81248199302802
"TPL_020","TPL_020_RUN_011","pause","canonical_3",1984419054,"point_process=1984419054","aaa69b54a1fbd2d7ce1d56c28f03e66b972d64584959387bd28ffa8212903d3d",1,4.23404115755111
"TPL_020","TPL_020_RUN_012","hfs_with_nested_burst","BQ_100",2001453212,"hfs_with_nested_burst=211649622;hfs=1875291655;hfs_shape=1704973875;hfs_total=1370349192;nested_burst=1153912088;nested_duration=1297624355;nested_position=916388161;point_process=2001453212","2fef648ad13ea816d28fba97eadb695fa79583694f2fc135a0c2cbfe9f5b341f",29,5.88038418925302
