"Template_ID","Run_ID","Run_Ordinal","Start_u","End_u","Source_Type","Primary_Descriptor","State_Label","Event_Label","Pause_Subtype","Contextual_Separator_Label","Renewal_Family","Regularity_Regime","Tonic_Subtype","Burst_Strength_Stratum","Burst_Quota_ID","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","N_ISIs","Duration_u","Observed_Mean_ISI_u","CV","CV2","LV","Generation_Attempts"
"TPL_009","TPL_009_RUN_004",4,20.0602108986421,23.6087940973999,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_1",376964599,"point_process=376964599","508a5503fdaada7afc09dd11905c0055a0b569eaf0833757e8875c7348a4bb91",3.54858319875784,,,1,3.54858319875784,3.54858319875784,0,0,0,1
"TPL_009","TPL_009_RUN_005",5,23.6087940973999,24.5400241298297,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",2097263143,"point_process=2097263143","15035695493fc34aff3aad8e513f1f6cae8b788c24bef4b27db4efb978da1414",0.614046497922391,5.13820275198668,0.02,1,0.931230032429788,0.931230032429788,0,0,0,1
"TPL_009","TPL_009_RUN_006",6,24.5400241298297,24.97776346302,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_026","burst","BQ_026",299109964,"burst=371430042;hfs=913418902;hfs_shape=1563401624;hfs_total=1237440501;nested_burst=888918800;nested_duration=369361131;nested_position=335045302;point_process=299109964","d9eee4d3d3d53bc555bb2816a93b9db4a6e63acbf9a50b43842e49ed8d760733",0.582432366092689,2.38497394174337,0.02,6,0.437739333190338,0.072956555531723,0.457459566845411,0.58822299491085,0.347337536213931,3
"TPL_009","TPL_009_RUN_007",7,24.97776346302,30.732943782377,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","intermediate","none","none","none","hfs","intermediate_1",1673729510,"point_process=1673729510","6dabf5ae512c82e481e09531ad201ef5b06b392e580fc5af17239d7ecffd3fbf",0.202804795778357,4.05864461092278,0.02,32,5.75518031935699,0.179849384979906,0.348556912068813,0.440472162271648,0.208428934446524,3
"TPL_009","TPL_009_RUN_008",8,30.732943782377,31.4183890644169,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_027","burst","BQ_027",464521333,"burst=258760365;hfs=1271635993;hfs_shape=1921917705;hfs_total=1518690294;nested_burst=496901030;nested_duration=1656641448;nested_position=583932949;point_process=464521333","29fc4b0e866e2b18de74301317217f7df8b8bc8f0c5048c4c42b09cc5759fdae",0.791882838634774,4.26612707450986,0.02,7,0.685445282039901,0.0979207545771288,0.193384497166026,0.209335894540756,0.0389476544848682,2
"TPL_009","TPL_009_RUN_009",9,31.4183890644169,32.0427743989786,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",197471079,"point_process=197471079","c536deb0636081a215fe25a7ac44442229cfaacb1165cbec4584c4f3bc34db3b",0.624385334561637,,,1,0.624385334561637,0.624385334561637,0,0,0,1
"TPL_009","TPL_009_RUN_010",10,32.0427743989786,32.8213263774587,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_025","burst","BQ_025",447169920,"burst=139667059;hfs=1879150774;hfs_shape=600724957;hfs_total=1937502429;nested_burst=171926561;nested_duration=1031741968;nested_position=1874807393;point_process=447169920","710c6ea16ff2b1cfdbda4aceb002da7f345b6cdc2e374af6ac72bf1b029d225c",0.74724117583828,2.66540598720312,0.02,5,0.778551978480132,0.155710395696026,0.34079091328084,0.507300968012284,0.242145693851563,1
"TPL_009","TPL_009_RUN_011",11,32.8213263774587,37.5972783115989,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_2",93000553,"point_process=93000553","61a3fe6a085f22d5c4b9314075f757b49625646066a9e1528665eceeebbfbf3b",4.77595193414018,,,1,4.77595193414018,4.77595193414018,0,0,0,1
"TPL_009","TPL_009_RUN_012",12,37.5972783115989,44.7490456960894,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_2",2118472628,"point_process=2118472628","0092713217ee06bfc37487e8e8a576bfbb9140b32943f88d959a5781659463a2",0.462181465234607,49.778988128528,0.02,16,7.1517673844905,0.446985461530656,0.145094672286833,0.145238429905102,0.025878332225121,1
"TPL_009","TPL_009_RUN_013",13,44.7490456960894,49.3673572026096,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","regular","none","weak","BQ_077","hfs_with_nested_burst","BQ_077",2076151437,"hfs_with_nested_burst=1324217596;hfs=1590623871;hfs_shape=1961401121;hfs_total=1499222838;nested_burst=1068438712;nested_duration=839287576;nested_position=1790338830;point_process=2076151437","c5940ea30c193511bfed24b09a194460326a25fd80786ccbc12e506de48010ae",0.185201679533347,9.93982476415113,0.02,26,4.61831150652019,0.177627365635392,0.461211165339542,0.325766653873926,0.138886199927251,5
"TPL_010","TPL_010_RUN_001",1,0,7.1913304642795,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_1",472245404,"point_process=472245404","cd10d990c042aed3f79da1e397d988dee987dac3e2030f8b92216d910cbc48a0",0.440678099729121,42.8707958525047,0.02,16,7.1913304642795,0.449458154017469,0.160772264822382,0.226903411837437,0.057496036161522,1
"TPL_010","TPL_010_RUN_002",2,7.1913304642795,10.461351320103,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_1",395832800,"point_process=395832800","71807751418aa0a43a26524c6ed856670e8d24c46fe327b7b20bc8f5cb68e563",3.27002085582353,,,1,3.27002085582353,3.27002085582353,0,0,0,1
"TPL_010","TPL_010_RUN_003",3,10.461351320103,13.6930326708322,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",1300732986,"point_process=1300732986","ac7324e6e11b9de34bfa43eb3a720d68fe52214c2716e07d20ac3aa30bebaabe",0.736921992979478,2.3661128183594,0.02,3,3.23168135072916,1.07722711690972,0.378863657168651,0.384182858968022,0.161656828578072,1
"TPL_010","TPL_010_RUN_004",4,13.6930326708322,14.0570683035794,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_028","burst","BQ_028",1929058163,"burst=873852954;hfs=706727556;hfs_shape=1773537698;hfs_total=1783962516;nested_burst=1827378595;nested_duration=1133359435;nested_position=1405352760;point_process=1929058163","0cd9d112855716939cad456f0b4826b529120e4ba2f939152e959027e159be92",0.617471897113137,3.27760126292706,0.02,3,0.364035632747179,0.121345210915726,0.351788155944665,0.362157610199822,0.145670211484134,3
"TPL_010","TPL_010_RUN_005",5,14.0570683035794,14.5486986560692,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",1821354914,"point_process=1821354914","73a73b2cabe888a87d9aea9ea0fe36e6523012819eea8485a00c49d952134f51",0.491630352489869,,,1,0.491630352489869,0.491630352489869,0,0,0,1
"TPL_010","TPL_010_RUN_006",6,14.5486986560692,15.135750481815,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_029","burst","BQ_029",395537575,"burst=750416518;hfs=861184593;hfs_shape=726065819;hfs_total=654339772;nested_burst=242152452;nested_duration=425390024;nested_position=222516905;point_process=395537575","823cc3ae90e6777cb3e26120b87139caad52651160e72a7ca8285f569efb23e5",0.531636438646819,4.65292853936553,0.02,8,0.587051825745735,0.0733814782182169,0.196395429194472,0.242210078767394,0.059158801332046,1
"TPL_010","TPL_010_RUN_007",7,15.135750481815,16.5675963193169,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",1437728591,"point_process=1437728591","6daed796c11a4c552a94817d11f1f934e6118df5315afa893eb14f6b2398b60b",0.686538978782482,4.37006345507689,0.02,2,1.43184583750188,0.715922918750942,0.183138912880432,0.258997534393772,0.0503097921165398,1
"TPL_010","TPL_010_RUN_008",8,16.5675963193169,30.1237727226028,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_2",2051921663,"point_process=2051921663","391bfe51555896b687dcac312ca4262c67fc4e1840ae98cd81098a1a53596171",0.999867393658497,24.3987604659051,0.02,13,13.556176403286,1.04278280025277,0.128621318470226,0.145527452569308,0.0198512239676786,1
"TPL_010","TPL_010_RUN_009",9,30.1237727226028,36.9708212052742,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","explicit_gap","complex_multi_gap","none","none","none","pause","complex_multi_gap_2",1537047796,"point_process=1537047796","e4e45909396fcd1cab8786cc456bb49cae99c83cf371bca8ab57154b59aab596",2.28234949422379,,,3,6.84704848267138,2.28234949422379,0.185502172515447,0.176036726732155,0.0442770215898368,1
"TPL_010","TPL_010_RUN_010",10,36.9708212052742,37.2236739851319,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_03",576822989,"point_process=576822989","fe6192ba5cdb2a31f3aef9447ce5374e5d93ba8af37bafb46e1aafbe88e50449",0.728097927535418,4.10932853131089,0.02,1,0.252852779857739,0.252852779857739,0,0,0,1
"TPL_010","TPL_010_RUN_011",11,37.2236739851319,44.9588080332413,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","regular","none","none","none","hfs","regular_1",1611622494,"point_process=1611622494","a4e9c3e0ca30bffb3f621b018b5108a5a253022c2c02c427b895de391867fdcb",0.234147716877051,11.0464744297788,0.02,33,7.73513404810934,0.234398001457859,0.280636848952914,0.34015916992253,0.12787920356067,1
"TPL_010","TPL_010_RUN_012",12,44.9588080332413,45.3495759095543,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_030","burst","BQ_030",1721742352,"burst=264630614;hfs=1055339807;hfs_shape=2034991302;hfs_total=2074841473;nested_burst=1786369939;nested_duration=647352264;nested_position=1660226545;point_process=1721742352","c631ffa456d8024b1a9aaca5b73f2d03eb7dfd715667b460f9e59931e21d4a4a",0.839019012148492,2.82046235576272,0.02,4,0.390767876313037,0.0976919690782592,0.508512411496663,0.518663197280598,0.333636179790533,2
"TPL_010","TPL_010_RUN_013",13,45.3495759095543,52.5703985320665,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","intermediate","none","moderate","BQ_079","hfs_with_nested_burst","BQ_079",2055723087,"hfs_with_nested_burst=646377289;hfs=744029734;hfs_shape=440753249;hfs_total=1344912945;nested_burst=2051341212;nested_duration=1038490936;nested_position=584581115;point_process=2055723087","ba9f093793d7cff0ce1b3193810570b17233c281e2dbb445df0bfb67be035c2d",0.241395782115869,2.87174848378636,0.02,34,7.22082262251217,0.21237713595624,0.673276845994376,0.569209683342786,0.367715879576536,135
"TPL_010","TPL_010_RUN_014",14,52.5703985320665,56.1656253186315,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_3",1518135887,"point_process=1518135887","441a7be75dd98a8866af72940024cce832c0b39827a057150e9ddff2e0f0b60b",3.59522678656504,,,1,3.59522678656504,3.59522678656504,0,0,0,1
"TPL_010","TPL_010_RUN_015",15,56.1656253186315,62.5336348162244,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","irregular","none","weak","BQ_080","hfs_with_nested_burst","BQ_080",1808068833,"hfs_with_nested_burst=652415501;hfs=1307556740;hfs_shape=436406153;hfs_total=462468032;nested_burst=603748530;nested_duration=25369761;nested_position=118314130;point_process=1808068833","f1c17cac89321a68025b17fdd741807f6003a8474b9c0cd91b579dcc2a1f492d",0.227044898685999,1.7146353000775,0.02,33,6.36800949759294,0.192969984775544,0.709670055146564,0.604690554093999,0.428571540476936,887
"TPL_011","TPL_011_RUN_001",1,0,4.22007746221498,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_1",591287660,"point_process=591287660","f891758cea2cd59b26eb92c508fbd7cc287df7a8b541c2eb0df2fac8718a2f31",4.22007746221498,,,1,4.22007746221498,4.22007746221498,0,0,0,1
"TPL_011","TPL_011_RUN_002",2,4.22007746221498,9.64703684859987,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","intermediate","none","moderate","BQ_081","hfs_with_nested_burst","BQ_081",344646287,"hfs_with_nested_burst=721026085;hfs=1288001675;hfs_shape=1158657711;hfs_total=1893275099;nested_burst=1193826464;nested_duration=713725651;nested_position=1577027919;point_process=344646287","7454aa230daffab075692466979d80d50255d077e26f74c30749b25724da57e7",0.19399833209347,4.03898088275455,0.02,34,5.4269593863849,0.159616452540732,0.587552361943188,0.563774533727858,0.353875921268962,24
"TPL_011","TPL_011_RUN_003",3,9.64703684859987,10.924434889614,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",885987130,"point_process=885987130","2206d4488069a0724f4306dce08f5cc3778d0787c24523ed9314a2db2617f986",0.758096490707248,4.50363739486784,0.02,2,1.27739804101415,0.638699020507074,0.126371255738391,0.178715943759352,0.0239545414153468,1
"TPL_011","TPL_011_RUN_004",4,10.924434889614,17.4117079765541,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","regular","none","weak","BQ_082","hfs_with_nested_burst","BQ_082",379921074,"hfs_with_nested_burst=1573899381;hfs=1971998255;hfs_shape=874847408;hfs_total=996635946;nested_burst=1653443151;nested_duration=963327490;nested_position=2104870440;point_process=379921074","ba0a22fc2ba3df42e1955d9b5fad3ee2a7af3fd1e4aae5d7573c5466e726f9f1",0.236669873045757,8.62404128909111,0.02,31,6.48727308694005,0.20926687377226,0.467538106001303,0.330156804015083,0.127493452997612,3
"TPL_011","TPL_011_RUN_005",5,17.4117079765541,34.5974576146969,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_1",221796690,"point_process=221796690","00f45f6c48ec81dc7f1c5f68d025d83309e04660f2f931e2c9c18c7b85b0bf9b",1.04561304602539,23.9786999719217,0.02,17,17.1857496381429,1.01092644930252,0.189029450556014,0.284847650542173,0.0777255084630839,1
"TPL_011","TPL_011_RUN_006",6,34.5974576146969,37.6828628748817,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_2",1286614383,"point_process=1286614383","fc5783c96baeaf427a1351eb762bfbd665d37869ba5a75d90e17e736cacf8bf4",3.08540526018478,,,1,3.08540526018478,3.08540526018478,0,0,0,1
"TPL_011","TPL_011_RUN_007",7,37.6828628748817,38.3219470400968,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",1592121600,"point_process=1592121600","d551c82ae1f860e5a3e4747bae1e9ef1136672146067078de42bad5ad6b4deec",0.763623747171368,4.15474272088613,0.02,1,0.639084165215068,0.639084165215068,0,0,0,1
"TPL_011","TPL_011_RUN_008",8,38.3219470400968,39.0511403040752,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_031","burst","BQ_031",1631450229,"burst=840346521;hfs=795244060;hfs_shape=2023830890;hfs_total=886765568;nested_burst=447354462;nested_duration=403880737;nested_position=2107287551;point_process=1631450229","504c9a56f22809550ac1b583edcbbcc4a1195ccdd2dcfda24644c787f595b84c",0.69056735415943,4.0981680765748,0.02,5,0.729193263978427,0.145838652795685,0.284627241551705,0.371361046902641,0.14808324643909,2
"TPL_011","TPL_011_RUN_009",9,39.0511403040752,43.0172958728004,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","irregular","none","none","none","hfs","irregular_1",1567744962,"point_process=1567744962","cb388a9f883080d32a38c1df652829c1a820d2923554765196b5c58fd775dca4",0.201187664293684,1.30481901078019,0.02,24,3.96615556872521,0.165256482030217,0.781085078497396,0.771108852613387,0.585459377595572,1
"TPL_011","TPL_011_RUN_010",10,43.0172958728004,50.0312105078204,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_2",1196112886,"point_process=1196112886","1676db5948483e0f81508f21520a76625bf0ba03f83322e397fd3722e297a15b",0.448010885948315,68.2013603905216,0.02,16,7.01391463501995,0.438369664688747,0.132887360941117,0.181343408071816,0.0332692582560061,1
"TPL_011","TPL_011_RUN_011",11,50.0312105078204,50.5638154814049,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_032","burst","BQ_032",1522219055,"burst=290613759;hfs=1707367278;hfs_shape=1929016416;hfs_total=1767178577;nested_burst=1995301410;nested_duration=400193504;nested_position=1406442771;point_process=1522219055","54ea9f3b3ce4e779db470f9c6f8360c487ff5ff623c3b76325a2edc8265d6967",0.628167757962365,1.97763108834624,0.02,6,0.532604973584495,0.0887674955974159,0.511611301639938,0.684890367914266,0.423311007483288,2
"TPL_011","TPL_011_RUN_012",12,50.5638154814049,51.0804877528484,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",1370268244,"point_process=1370268244","7ccc21d3aee399d250ad9137810c6cc9c879dc26ace56f4fd80e6aa492ebf62c",0.516672271443531,,,1,0.516672271443531,0.516672271443531,0,0,0,1
"TPL_011","TPL_011_RUN_013",13,51.0804877528484,51.5771671090267,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_033","burst","BQ_033",956622354,"burst=1622394497;hfs=1189939725;hfs_shape=2132496342;hfs_total=91070657;nested_burst=1493107291;nested_duration=713277021;nested_position=1116251031;point_process=956622354","9444616cba9b05b8dfc4389d1c7f49e5d3dca6645e06e56aec6cb5fada72ce31",0.58520634843735,3.53843576684594,0.02,7,0.496679356178271,0.070954193739753,0.342805570442337,0.369316680875568,0.173541760228009,2
"TPL_012","TPL_012_RUN_001",1,0,12.2075830892282,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_1",2027550797,"point_process=2027550797","1d8bdcd9dc52b74f4e5a6560933d33ecaa2dd34e14d96587b85dd8e070bb8b74",0.937636054621544,20.4995448463596,0.02,14,12.2075830892282,0.87197022065916,0.129772667087597,0.149142159716867,0.0248226159439081,1
"TPL_012","TPL_012_RUN_002",2,12.2075830892282,17.8385075580883,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","explicit_gap","complex_multi_gap","none","none","none","pause","complex_multi_gap_1",1215633983,"point_process=1215633983","821a763869cc09c69d5e1f096866ae00e66485c054e1f01ca76a6a3212ccf4df",2.81546223443002,,,2,5.63092446886003,2.81546223443002,0.146040734455014,0.206532787325208,0.0319918441802397,1
"TPL_012","TPL_012_RUN_003",3,17.8385075580883,23.7587707264146,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_2",1440115355,"point_process=1440115355","64ed867bf2e89a0b7e30268fe7d20acef593e7a752be209ba21b8f43c0dcb280",0.41765051651746,41.1975772771984,0.02,15,5.92026316832632,0.394684211221755,0.14646606215936,0.208237456950568,0.0398082591396927,1
"TPL_012","TPL_012_RUN_004",4,23.7587707264146,27.3466440468824,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_2",1133427293,"point_process=1133427293","4575d9bae5411264ea4270e6c44ef2ecf8ebc38f4f77145d846574b03344669f",3.58787332046777,,,1,3.58787332046777,3.58787332046777,0,0,0,1
"TPL_012","TPL_012_RUN_005",5,27.3466440468824,33.6497405200556,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","regular","none","none","none","hfs","regular_1",2127087451,"point_process=2127087451","45eb625e31ee9afdd747f16fd6bfa4bcdc62673001da0124a7ff641ccc81b94b",0.220995693607256,8.07733780145645,0.02,28,6.30309647317324,0.225110588327616,0.345578363660284,0.360694116290679,0.147730810451086,1
"TPL_012","TPL_012_RUN_006",6,33.6497405200556,34.0582207459214,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_035","burst","BQ_035",257840219,"burst=1306751652;hfs=134875651;hfs_shape=1715383022;hfs_total=1409264198;nested_burst=1509519878;nested_duration=1727934708;nested_position=1285001741;point_process=257840219","8cb45a86a2a0138227f9a78d779b561464ed860b52666d00fa467224eb40793a",0.785048123414163,2.60058540329337,0.02,4,0.408480225865838,0.10212005646646,0.386072638689154,0.382717991168289,0.123944361723496,3
"TPL_012","TPL_012_RUN_007",7,34.0582207459214,35.1623795606538,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",988068402,"point_process=988068402","2f70ca36bcf400b8ca98b0f8b62c458c7dd897684ee3dba1b8d6dfa9a1c847ae",0.585904442949686,5.09858183015604,0.02,3,1.10415881473233,0.368052938244109,0.405760059434517,0.622521295444598,0.296338636778376,1
"TPL_012","TPL_012_RUN_008",8,35.1623795606538,41.3569886448616,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","intermediate","none","moderate","BQ_083","hfs_with_nested_burst","BQ_083",185872391,"hfs_with_nested_burst=1080134456;hfs=1566999134;hfs_shape=1988379031;hfs_total=650779478;nested_burst=1380156010;nested_duration=1455590096;nested_position=1471394228;point_process=185872391","63b1c68a4fd1b4ad505547b562e4a2d3e441ae143a989bb192519a2d2c83c18c",0.228109810422175,3.14904462327249,0.02,31,6.19460908420779,0.199826099490574,0.654474128779004,0.582015753550513,0.352226616039293,24
"TPL_012","TPL_012_RUN_009",9,41.3569886448616,44.2377716485233,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_3",6815330,"point_process=6815330","938b2ea5430812fbfe2e5fd7adcc6f00ff8b5bf5e9916b78b21af42151824d7b",2.88078300366178,,,1,2.88078300366178,2.88078300366178,0,0,0,1
"TPL_012","TPL_012_RUN_010",10,44.2377716485233,50.7786831261083,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","irregular","none","strong","BQ_084","hfs_with_nested_burst","BQ_084",1566736883,"hfs_with_nested_burst=1246273114;hfs=849328743;hfs_shape=991910878;hfs_total=577495857;nested_burst=117097013;nested_duration=1654624765;nested_position=2092525642;point_process=1566736883","96b47ac756cb8739d491aa692213509a14514a4cd2ed021938eae490bea0c2bb",0.236648079459555,1.71748456649948,0.02,34,6.54091147758494,0.192379749340733,0.64339755336344,0.620353826899096,0.391909398837918,12
"TPL_012","TPL_012_RUN_011",11,50.7786831261083,52.3033130561695,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",1509685962,"point_process=1509685962","a39d8665df927f04e476bfbffc94f4b38e04e58505898138c14818e1cbd3b171",0.564336491120048,3.44542845175602,0.02,2,1.52462993006125,0.762314965030627,0.28409837854731,0.401775779989812,0.121067833039816,1
"TPL_012","TPL_012_RUN_012",12,52.3033130561695,52.6470079168816,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_036","burst","BQ_036",509376214,"burst=1053636397;hfs=398390965;hfs_shape=658564756;hfs_total=321069899;nested_burst=1298943287;nested_duration=1878614061;nested_position=34446335;point_process=509376214","80ff95682438a22992fe21fbafaca9bed469ed49fb8828ec2bbe5f8d291152dc",0.503115882875864,2.08199394568801,0.02,5,0.34369486071203,0.068738972142406,0.501082795370036,0.540036905093408,0.262487037775377,5
"TPL_012","TPL_012_RUN_013",13,52.6470079168816,53.1329629804612,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",568883771,"point_process=568883771","f5876693cad04b0cf5854bdb04348a0150775e4cf656f6b8a51a04d6eaa6deae",0.485955063579604,,,1,0.485955063579604,0.485955063579604,0,0,0,1
"TPL_012","TPL_012_RUN_014",14,53.1329629804612,53.9041162313044,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_034","burst","BQ_034",2147325239,"burst=443459894;hfs=1409037695;hfs_shape=1198561583;hfs_total=201883207;nested_burst=2098107300;nested_duration=766726602;nested_position=1960440342;point_process=2147325239","470c7f8ca67ea13b51cb3bf01fdb471741195f4214740464a9455b1d82b66332",0.542775197594892,4.67114324048161,0.02,8,0.771153250843222,0.0963941563554027,0.380590414718016,0.397213052496,0.179134485518483,10
"TPL_013","TPL_013_RUN_001",1,0,0.689316184315184,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_037","burst","BQ_037",236234662,"burst=1622406948;hfs=1714390761;hfs_shape=2053704105;hfs_total=1894418810;nested_burst=1999703588;nested_duration=1174700689;nested_position=1683114776;point_process=236234662","a188520a5ddd32c700221abde68a257646ba90a0971d77bb1b31c50074c37a3e",0.731638873973861,4.4796117067337,0.02,6,0.689316184315184,0.114886030719197,0.30719119264962,0.408112332702389,0.151595762776825,1
"TPL_013","TPL_013_RUN_002",2,0.689316184315184,1.27688708385388,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",1314430666,"point_process=1314430666","f83fc3d0ed3cd5ee191ba2781ae8798786f8a697a338523f8a320a0f116c0a26",0.587570899538696,,,1,0.587570899538696,0.587570899538696,0,0,0,1
"TPL_013","TPL_013_RUN_003",3,1.27688708385388,1.96616684319683,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_038","burst","BQ_038",643286779,"burst=2105701223;hfs=1385585613;hfs_shape=1504372635;hfs_total=1017286780;nested_burst=843616316;nested_duration=585180126;nested_position=1594033143;point_process=643286779","473b061e200dc133593c7f3c0aba42a575a8c3f7d058465f8dbb15929c35b9b9",0.772279854328372,2.12279106602073,0.02,7,0.689279759342946,0.0984685370489923,0.446551764875699,0.331933834310465,0.121287035167168,11
"TPL_013","TPL_013_RUN_004",4,1.96616684319683,12.7098232698084,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_1",2136338344,"point_process=2136338344","62036a6963411fe6919b89c0323cbd7b85cf44ba2b6e7df83a5a22aac1338fe8",0.818881086236797,9.33115491922945,0.02,12,10.7436564266116,0.895304702217633,0.223743100577025,0.257491819166234,0.0672111173202777,1
